date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,target_sigma,p_target
2022-04-05,1691.6168674594308,36.39880488168038,292167.51394543546,0.9930877902256878,1,0.19641542647007884,0.00891995473322556,0.02640267234271995,0.9930877902256878
2022-04-06,1697.7071723248227,18.103106680181526,286834.3634403109,0.9964629473303777,1,0.19628516838896848,0.008921250387002732,0.026482091992252536,0.9964629473303775
2022-04-07,1697.7694894062745,17.916569226780503,287355.44222927233,0.996486913937567,0,0.20173103517717375,0.008805640055762861,0.026482203260145405,0.996486913937567
2022-04-08,1697.887732159223,17.56897793974308,283951.62775998143,0.9964923427976404,0,0.20296462024566636,0.00879461698505913,0.02648154172846197,0.9964923427976404
2022-04-11,1697.7521291239366,17.957552638540545,276731.43273677636,0.9963223733408346,0,0.2006758404709708,0.008789833343235933,0.026481034701572367,0.9963223733408346
2022-04-12,1022.2371512178687,1953.2266869841064,279920.5398595219,0.5998972851390102,-1,0.20091351514578984,0.008805360268528621,0.017642226501502066,0.5998972851390102
2022-04-13,1375.1173210450386,928.4445044395562,282959.8007504702,0.8113629283429598,1,0.2022024355215366,0.008796683477998305,0.022136198723909054,0.8113629283429598
2022-04-14,1543.2648228685482,456.891598391842,276314.18266583886,0.9045123491039742,1,0.1990893174006151,0.008784375598971437,0.02429163506250084,0.904512349103974
2022-04-18,924.3289249925473,2205.927518048056,275746.15170976485,0.5421454950176541,-1,0.19971515020743094,0.00879520676617504,0.016550302016121864,0.5421454950176541
2022-04-19,924.3066364440717,2205.9907733261443,279090.6072738463,0.5431963985633876,0,0.19931234096015946,0.008806516677085562,0.01657016585694603,0.5431963985633876
2022-04-20,415.58879101570176,3628.813736865076,280680.3412929537,0.24260319269246278,-1,0.2010494535280906,0.008821939159511539,0.012662985502038593,0.24260319269246275
2022-04-21,343.7011273719438,3828.145549235222,281156.303080087,0.1993284017699955,-1,0.1993284017699955,0.008803814672308601,0.010728424410274858,0.1993284017699955
2022-04-22,1205.2421008454892,1471.537169300419,276333.1260201203,0.6913907071256863,1,0.1960719879735831,0.008860823787612618,0.01950474126520045,0.6913907071256864
2022-04-25,686.3786716455362,2885.4160934281786,278522.1017196183,0.39328051613362425,-1,0.197409182363585,0.00885350533487843,0.014170270795202836,0.39328051613362425
2022-04-26,686.2631704445463,2885.723225859296,272152.46689524106,0.38739594033701213,0,0.19304145078912344,0.008915315097147158,0.014091929866287932,0.3873959403370121
2022-04-27,341.4805162916871,3794.077842520955,273304.9541132605,0.19167152190932396,-1,0.19167152190932396,0.008909203990851704,0.01148567867309866,0.19167152190932396
2022-04-28,317.8834617337817,3858.4347512884233,277793.33827564726,0.18347042673086794,-1,0.18347042673086794,0.008927698766576307,0.01068447217702212,0.18347042673086794
