Date,price,macd,signal,cross_signal
2018-07-30,44.7869987487793,0.31025538263799746,0.32074831070064347,-1.0
2018-08-01,47.52030563354492,0.440075535650017,0.33593409284973064,1.0
2018-09-07,52.37282943725586,1.4941798300304967,1.5593861589634133,-1.0
2018-10-02,54.261375427246094,0.7020517423509176,0.6531903910226664,1.0
2018-10-08,52.957374572753906,0.6391085782153141,0.6962866742756657,-1.0
2018-12-03,43.892093658447266,-2.066368557539768,-2.1820610653764256,1.0
2018-12-10,40.277565002441406,-2.126297242549299,-2.1223642597140646,-1.0
2018-12-12,40.158809661865234,-2.112870651075781,-2.1228742760058985,1.0
2018-12-20,37.244873046875,-2.1469506229247557,-2.0894984693159504,-1.0
2018-12-28,37.10236740112305,-2.213035153914497,-2.2424922258934816,1.0
2019-03-06,41.62374496459961,0.7398199103091798,0.7679088856735221,-1.0
2019-03-12,43.14777374267578,0.7456499650298127,0.7160407318342037,1.0
2019-03-28,45.010498046875,1.170929095610866,1.1845335415291838,-1.0
2019-04-02,46.27457046508789,1.1717524346880097,1.1696235939627941,1.0
2019-04-15,47.517173767089844,1.277740217322986,1.2941897488637006,-1.0
2019-04-18,48.62145233154297,1.2785493692573624,1.2777274662880131,1.0
2019-04-26,48.72638702392578,1.2646780591444724,1.3018232330168011,-1.0
2019-06-06,44.345855712890625,-1.052197551027099,-1.130777054420518,1.0
2019-07-17,48.68658447265625,0.7121587654019521,0.7287875912184992,-1.0
2019-07-23,50.00101089477539,0.7474902871034175,0.7183836152287857,1.0
2019-08-02,48.84699630737305,0.64771013704366,0.7413393973184226,-1.0
2019-08-19,50.553897857666016,0.2705502228049923,0.18997940748958594,1.0
2019-08-27,49.06624984741211,0.31427441971907655,0.3496018865852285,-1.0
2019-09-05,51.258060455322266,0.40432462198669583,0.3355915051933393,1.0
