date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g_today,trade_cash,trade_shares
2023-02-07,12530.459322454053,1983.8221903820008,152.2091522216797,314486.35307905404,1,1,-1,1,0.2,-3132.6148306135133,20.58098862577676
2023-02-08,10024.467701637823,2000.5830200941102,149.52224731445312,309156.1368052449,1,1,-1,1,0.2,-2506.116925409456,16.760829712109402
2023-02-09,10024.567946314839,2000.5830200941102,148.48883056640625,307088.80105109845,1,0,-1,0,0.2,0.0,0.0
2023-02-10,10024.668191994302,2000.5830200941102,148.853515625,307818.4840326826,1,0,-1,0,0.2,0.0,0.0
2023-02-13,8019.814750940978,2013.8036876119336,151.65298461914062,313419.1544143222,1,1,-1,1,0.2,-2004.9536877352448,13.220667517823404
2023-02-14,4009.947474544244,2040.3574737770477,151.01226806640625,312128.9572558592,1,0,1,1,0.5,-4009.947474544244,26.553786165114126
2023-02-15,4009.9875740189896,2040.3574737770477,153.11184692382812,316412.888768859,1,0,-1,0,0.2,0.0,0.0
2023-02-16,3208.022139115784,2045.6507156211535,151.51499938964844,313154.78906788875,1,1,-1,1,0.2,-802.0055347789461,5.293241844105761
2023-02-17,3208.0542193371753,2045.6507156211535,150.37155151367188,310815.7261823432,1,0,-1,0,0.2,0.0,0.0
2023-02-21,1604.0431499396843,2056.6103140245073,146.3596649169922,302608.8395753966,0,1,1,1,0.5,-1604.0431499396843,10.959598403353933
2023-02-22,1283.2473522969472,2058.795926076149,146.7835235595703,303480.56767184276,0,0,1,1,0.2,-320.8118380742368,2.1856120516417445
2023-02-23,61921.59835588205,1647.0367408609193,147.26651000976562,304474.95104032836,0,0,-1,-1,0.2,60638.33817111158,-411.7591852152298
2023-02-24,61922.217571865614,1647.0367408609193,144.6149444580078,300108.3443717657,0,1,-1,0,0.2,0.0,0.0
2023-02-27,61922.83679404134,1647.0367408609193,145.8076629638672,302073.4147945965,0,0,0,0,0.2,0.0,0.0
2023-02-28,61923.45602240928,1647.0367408609193,145.304931640625,301246.0170628029,0,0,0,0,0.2,0.0,0.0
2023-03-01,61924.0752569695,1647.0367408609193,143.23492431640625,297837.2581805237,0,1,-1,0,0.2,0.0,0.0
2023-03-02,61924.69449772208,1647.0367408609193,143.82640075683594,298812.0608500176,0,0,0,0,0.2,0.0,0.0
2023-03-03,184525.19119658106,823.5183704304596,148.87327575683594,307125.068648495,0,-1,-1,-1,0.5,122599.87745191398,-823.5183704304596
2023-03-06,92263.51822424652,1431.98330262014,151.6332550048828,309399.8075131805,0,1,1,1,0.5,-92263.51822424652,608.4649321896803
2023-03-07,92264.44085942877,1431.98330262014,149.43511962890625,306253.0369930656,0,1,-1,0,0.2,0.0,0.0
2023-03-08,73812.29080306989,1554.4429499118855,150.6869659423828,308046.58265581925,0,0,1,1,0.2,-18453.072700767472,122.45964729174554
2023-03-09,73813.02892597792,1554.4429499118855,148.4395294189453,304553.8089194954,0,1,-1,0,0.2,0.0,0.0
2023-03-10,73813.76705626718,1554.4429499118855,146.37939453125,301352.18489773915,0,1,-1,0,0.2,0.0,0.0
2023-03-13,119925.89212738012,1243.5543599295083,148.32125854492188,304371.4398611495,0,0,-1,-1,0.2,46111.386933442365,-310.88858998237714
2023-03-14,157335.93363919147,994.8434879436066,150.4109649658203,306971.3026507518,0,0,-1,-1,0.2,37408.84225289008,-248.7108719859017
2023-03-15,125870.0055988223,1203.5066331772234,150.80526733398438,307365.1451533369,0,0,1,1,0.2,-31467.50139970558,208.66314523361675
2023-03-16,62935.63214943915,1613.1786490606898,153.6244354248047,310759.29135073675,1,1,1,1,0.5,-62935.63214943915,409.67201588346643
2023-03-17,50349.00920460852,1695.5632092825676,152.7865447998047,309408.25344056013,1,0,0,1,0.2,-12587.252301152132,82.38456022187775
2023-03-20,25174.756347350285,1857.8215464150467,155.15231323242188,313420.06684668,1,0,1,1,0.5,-25174.756347350285,162.25833713247897
2023-03-21,20140.006475931008,1889.8905046163268,157.00546264648438,316863.1395044152,1,0,0,1,0.2,-5035.001618982752,32.068958201280104
2023-03-22,10070.103937997885,1954.6183084736479,155.576171875,314162.1378471159,1,1,1,1,0.5,-10070.103937997885,64.72780385732116
2023-03-23,5035.102319518633,1986.7585324567365,156.66046142578125,316281.61075579893,1,0,1,1,0.5,-5035.102319518633,32.140223983088674
2023-03-24,4028.1221364334624,1993.1336924795148,157.96160888671875,318866.72692682414,1,0,0,1,0.2,-1007.0305341083657,6.375160022778394
2023-03-27,3222.5299341238615,1998.297350718854,156.01971435546875,314996.3117905694,1,1,-1,1,0.2,-805.6324835309655,5.163658239339205
2023-03-28,3222.562159423203,1998.297350718854,155.39871215820312,313755.39697028225,1,0,-1,0,0.2,0.0,0.0
2023-03-29,1611.2971925223987,2008.4649207673085,158.4741668701172,319901.10219897755,1,1,1,1,0.5,-1611.2971925223987,10.167570048454593
2023-03-30,1611.3133054943241,2008.4649207673085,160.04144287109375,323048.9371810714,1,0,-1,0,0.2,0.0,0.0
2023-03-31,1289.0635349019035,2010.447544004407,162.54519653320312,328077.65469479375,1,0,0,1,0.2,-322.2658837254759,1.9826232370985297
2023-04-03,1289.0764255372526,2010.447544004407,163.79705810546875,330594.46960882406,1,0,-1,0,0.2,0.0,0.0
2023-04-04,1031.2714530412063,2012.0266840402255,163.2647247314453,329524.25417519134,1,0,0,1,0.2,-257.81786326030164,1.579140035818436
2023-04-05,515.6408828778684,2015.2210605623839,161.42144775390625,325815.5420230203,1,1,0,1,0.5,-515.6408828778684,3.1943765221582234
2023-04-06,412.5168314293578,2015.8564501975186,162.30860900878906,327603.3732243839,1,0,0,1,0.2,-103.12920785733945,0.6353896351348497
2023-04-10,206.26047829883606,2017.1478693198067,159.7161407470703,322377.33348223404,1,1,1,1,0.5,-206.26047829883606,1.2914191222881743
2023-04-11,64151.36433664671,1613.7182954558452,158.50375366210938,319931.77151961904,0,0,-1,-1,0.2,63945.10179574309,-403.42957386396137
2023-04-12,51321.60468023206,1695.0191949672026,157.8137664794922,318818.968093043,0,0,1,1,0.2,-12830.401170058016,81.30089951135739
2023-04-13,189632.07359952934,847.5095974836013,163.19573974609375,327942.0293027798,0,-1,-1,-1,0.5,138309.95570325045,-847.5095974836013
2023-04-14,151707.17593621227,1080.4025350296681,162.85076904296875,327651.5596417667,0,0,1,1,0.2,-37926.79398405307,232.89293754606678
2023-04-17,151708.69300797165,1080.4025350296681,162.87046813964844,327674.35966751666,0,0,0,0,0.2,0.0,0.0
2023-04-18,121368.16807592139,1265.3103683357306,164.09278869628906,328996.47498246015,0,0,1,1,0.2,-30342.042018980348,184.90783330606246
2023-04-19,97095.50540608172,1412.2144696286798,165.2362060546875,330444.46650305745,1,0,0,1,0.2,-24273.876351520434,146.90410129294918
2023-04-20,97096.47636113579,1412.2144696286798,164.2701873779297,329081.2119048626,0,0,0,0,0.2,0.0,0.0
2023-04-21,48548.723662949706,1710.6755520615227,162.6634979248047,326813.1927757233,0,1,1,1,0.5,-48548.723662949706,298.46108243284294
2023-04-24,48549.20915018634,1710.6755520615227,162.9690704345703,327336.41368479806,0,0,0,0,0.2,0.0,0.0
2023-04-25,24274.84732113892,1861.04815195418,161.4313201904297,324706.3074290616,0,1,1,1,0.5,-24274.84732113892,150.37259989265723
2023-04-26,84357.70747524723,1488.8385215633439,161.42144775390625,324688.17709778756,0,0,-1,-1,0.2,60082.617405635094,-372.209630390836
2023-04-27,42179.27552616099,1742.9227887688028,166.00506591796875,331513.287965656,0,1,1,1,0.5,-42179.27552616099,254.08426720545893
2023-04-28,33743.75785513301,1793.3597996021854,167.25692749023438,333695.607821097,0,0,1,1,0.2,-8435.939463783252,50.43701083338268
2023-05-01,33744.095292711565,1793.3597996021854,167.16822814941406,333536.8754265972,1,0,-1,0,0.2,0.0,0.0
2023-05-02,93331.75102262845,1434.6878396817483,166.13319396972656,331681.02417848434,0,0,-1,-1,0.2,59587.318288963965,-358.6719599204371
2023-05-03,74666.14747211096,1547.7780703136693,165.0587921142578,330140.526219022,0,0,1,1,0.2,-18666.53686802774,113.09023063192112
2023-05-04,37333.44706679284,1776.2254807214138,163.42250061035156,327608.65677411004,0,1,1,1,0.5,-37333.44706679284,228.44741040774437
2023-05-05,37333.82040126351,1776.2254807214138,171.0913848876953,341230.69777070254,1,-1,0,0,0.2,0.0,0.0
2023-05-08,29867.354991574022,1819.8854852129725,171.02239990234375,341108.5382201379,1,0,0,1,0.2,-7466.838747893506,43.66000449155887
2023-05-09,23894.12293209915,1855.1656283408938,169.31707763671875,338005.34565486637,1,1,-1,1,0.2,-5973.530733024789,35.280143127921235
2023-05-10,23894.361873328475,1855.1656283408938,171.08154296875,341278.9600324792,1,0,-1,0,0.2,0.0,0.0
2023-05-11,11947.300408473604,1924.923222402418,171.26881408691406,341626.6179176969,1,0,1,1,0.5,-11947.300408473604,69.75759406152417
2023-05-12,9557.935905182152,1938.9508774269252,170.3409423828125,339840.6556000658,1,0,0,1,0.2,-2389.483976295538,14.027655024507123
2023-05-15,9558.031484541205,1938.9508774269252,169.847412109375,338883.8202227064,1,0,-1,0,0.2,0.0,0.0
2023-05-16,9558.127064856051,1938.9508774269252,169.847412109375,338883.9158030213,0,0,0,0,0.2,0.0,0.0
2023-05-17,9558.2226461267,1938.9508774269252,170.45941162109375,340070.64837452385,0,0,0,0,0.2,0.0,0.0
2023-05-18,7646.6545826825295,1950.0144548163898,172.78892517089844,344587.55629812204,1,0,0,1,0.2,-1911.6636456706326,11.063577389464541
2023-05-19,6117.384839382686,1958.8598459613684,172.89752197265625,344799.3980978424,1,0,0,1,0.2,-1529.3462098456714,8.84539114497857
2023-05-22,6117.44601323108,1958.8598459613684,171.9498748779297,342943.15142968897,0,0,0,0,0.2,0.0,0.0
2023-05-23,3058.7535938456062,1976.9222142748592,169.343994140625,337838.65746447875,0,1,1,1,0.5,-3058.7535938456062,18.062368313490857
2023-05-24,3058.784181381545,1976.9222142748592,169.620361328125,338385.0444842801,0,0,0,0,0.2,0.0,0.0
2023-05-25,70572.8923644978,1581.5377714198873,170.75552368164062,340629.20274559554,0,0,-1,-1,0.2,67514.07759527444,-395.3844428549719
2023-05-26,56458.87847473717,1663.048482324224,173.1639862060547,344438.9829279293,0,0,1,1,0.2,-14114.719618684292,81.51071090433682
2023-05-30,56459.44306352192,1663.048482324224,175.00985717773438,347509.3204347323,0,0,0,0,0.2,0.0,0.0
2023-05-31,45168.006126362045,1727.5887692449887,174.96051025390625,347427.8187023832,1,0,0,1,0.2,-11292.001531590511,64.54028692076474
2023-06-01,22584.228903211657,1854.635028355634,177.76382446289062,352271.24452655076,1,0,1,1,0.5,-22584.228903211657,127.04625911064522
2023-06-02,18067.56379640055,1879.9237727354619,178.61270141601562,353845.8273008692,1,0,0,1,0.2,-4516.890949100139,25.28874437982787
2023-06-05,14454.195577630813,1900.3093115361255,177.26040649414062,351303.79660512495,1,0,0,1,0.2,-3613.5488944077038,20.38553880066359
2023-06-06,14454.34011958659,1900.3093115361255,176.89520263671875,350609.94085621304,1,0,-1,0,0.2,0.0,0.0
2023-06-07,7227.242331493893,1941.4847486850977,175.5231475830078,348002.7564051071,1,0,1,1,0.5,-7227.242331493893,41.17543714897211
2023-06-08,3613.6573019586044,1961.7591319316696,178.2375946044922,353272.886170856,1,0,1,1,0.5,-3613.6573019586044,20.27438324657198
2023-06-09,2890.9547508252995,1965.805309356944,178.62258911132812,354028.188796958,1,0,0,1,0.2,-722.738687706325,4.046177425274424
2023-06-12,1445.491830186404,1973.7731379062984,181.41603088378906,359519.58037418866,1,0,1,1,0.5,-1445.491830186404,7.967828549354345
2023-06-13,1156.4050280837648,1975.3708923755678,180.94223022460938,358584.41981529584,1,0,0,1,0.2,-289.1012570209412,1.5977544692693937
2023-06-14,578.2082960670228,1978.555315663607,181.57394409179688,359832.3005648983,1,0,1,1,0.5,-578.2082960670228,3.184423288039074
2023-06-15,289.1070390749918,1980.1299097418562,183.6073455810547,363855.5036724306,1,0,1,1,0.5,-289.1070390749918,1.5745940782492471
2023-06-16,231.28794411630605,1980.4466879813372,182.53143310546875,361725.06009032886,1,0,0,1,0.2,-57.82198602907652,0.3167782394809025
2023-06-20,185.03220559659778,1980.6999898693816,182.6202392578125,361900.9382534899,1,0,0,1,0.2,-46.25805139914945,0.25330188804453957
2023-06-21,148.02724473492302,1980.9037900311541,181.5838165283203,359848.0976140064,1,0,0,1,0.2,-37.006811183730754,0.20380016177245108
2023-06-22,118.4229800058963,1981.0641812595775,184.58456420898438,365792.2915478335,1,0,0,1,0.2,-29.605745001474077,0.1603912284233844
2023-06-23,94.73933138855709,1981.1927155022124,184.26866149902344,365166.46918859676,1,0,0,1,0.2,-23.684832847139276,0.12853424263498434
2023-06-26,72557.6135671984,1584.95417240177,182.87689208984375,362409.1067208645,0,0,-1,-1,0.2,72462.87328841652,-396.2385431004425
2023-06-27,36279.16957166704,1780.3913410590465,185.630859375,366774.74423626653,1,0,1,1,0.5,-36279.16957166704,195.43716865727643
2023-06-28,18139.766181681378,1877.4964558043698,186.8054656982422,368866.3659550159,1,0,1,1,0.5,-18139.766181681378,97.10511474532338
2023-06-29,14511.958063474556,1896.8828431346717,187.14108276367188,369496.6672035294,1,0,0,1,0.2,-3627.9895158686395,19.386387330301964
2023-06-30,7256.0515915275955,1934.780469742509,191.46453857421875,377697.90147318726,1,1,0,1,0.5,-7256.0515915275955,37.89762660783726
2023-07-03,7256.1241520435115,1934.780469742509,189.97406005859375,374814.2253111011,1,0,-1,0,0.2,0.0,0.0
2023-07-05,5804.957370628026,1942.464732639343,188.85862731933594,372656.1803931152,1,0,0,1,0.2,-1451.2393426570065,7.684262896834177
2023-07-06,4644.012336161386,1948.5968205042495,189.33242797851562,373576.5795134468,1,0,0,1,0.2,-1161.0030840403467,6.132087864906538
2023-07-07,4644.058776284748,1948.5968205042495,188.21702575683594,371403.1567308217,1,0,-1,0,0.2,0.0,0.0
2023-07-10,2322.0526084362555,1961.0693241515883,186.17373657226562,367421.656362985,0,1,1,1,0.5,-2322.0526084362555,12.47250364733869
2023-07-11,2322.07582896234,1961.0693241515883,185.65061950683594,366395.8107535567,0,0,0,0,0.2,0.0,0.0
2023-07-12,75791.11832099679,1568.8554593212707,187.3187713623047,369667.1954061014,0,0,-1,-1,0.2,73469.01927127615,-392.2138648303177
2023-07-13,60633.500985744,1649.4513216835412,188.07882690429688,370860.3706037265,0,0,1,1,0.2,-15158.375246436,80.59586236227045
2023-07-14,60634.107320753865,1649.4513216835412,188.22691345214844,371105.23849081364,0,0,0,0,0.2,0.0,0.0
2023-07-17,30317.356830913537,1807.7795203059418,191.4842529296875,376478.6677382856,0,1,1,1,0.5,-30317.356830913537,158.3281986224005
2023-07-18,30317.660004481848,1807.7795203059418,191.22764587402344,376015.08193185844,0,0,0,0,0.2,0.0,0.0
2023-07-19,24254.370544865516,1839.2656273800048,192.57994079589844,378460.03617363784,0,0,1,1,0.2,-6063.592636216379,31.48610707406304
2023-07-20,24254.613088570968,1839.2656273800048,190.6353759765625,374883.7074849263,0,1,-1,0,0.2,0.0,0.0
2023-07-21,19403.884507761486,1864.8697222356536,189.46075439453125,372723.5089300484,0,0,1,1,0.2,-4850.9711269403715,25.60409485564887
2023-07-24,19404.078546606564,1864.8697222356536,190.2602996826172,374214.75076820113,0,0,0,0,0.2,0.0,0.0
2023-07-25,90686.69817885969,1491.895777788523,191.11904907226562,375816.40054473036,0,0,-1,-1,0.2,71282.42559146766,-372.97394444713075
2023-07-26,147972.72871891235,1193.5166222308185,191.98768615722656,377113.22341119585,0,0,-1,-1,0.2,57285.12367307088,-298.3791555577046
2023-07-27,147974.20844619954,1193.5166222308185,190.72421264648438,375606.7265016639,0,0,0,0,0.2,0.0,0.0
2023-07-28,147975.68818828402,1193.5166222308185,193.30052185058594,378683.0741028499,0,0,0,0,0.2,0.0,0.0
2023-07-31,147977.16794516591,1193.5166222308185,193.91249084472656,379414.9490265285,0,0,0,0,0.2,0.0,0.0
2023-08-01,147978.6477168454,1193.5166222308185,193.0833282470703,378426.8094553731,0,0,0,0,0.2,0.0,0.0
2023-08-02,73990.06375166128,1582.7485184223983,190.09249877929688,374858.68455780495,0,1,1,1,0.5,-73990.06375166128,389.2318961915797
2023-08-03,59192.64292183904,1661.169859822085,188.70068359375,372656.53103560035,0,0,1,1,0.2,-14798.16073045976,78.42134139968687
2023-08-04,29596.617424134132,1825.9256808056416,179.6392822265625,357604.596123107,0,1,1,1,0.5,-29596.617424134132,164.7558209835566
2023-08-07,29596.913390308375,1825.9256808056416,176.53982543945312,351945.51434515096,-1,1,0,0,0.2,0.0,0.0
2023-08-08,29597.20935944228,1825.9256808056416,177.47755432128906,353658.03356126224,-1,0,1,0,0.2,0.0,0.0
2023-08-09,93829.32247374856,1460.7405446445132,175.88836669921875,350756.5910425992,-1,1,-1,-1,0.2,64231.817142212676,-365.18513616112836
2023-08-10,222135.28558918412,730.3702723222566,175.67120361328125,350440.3104113949,-1,0,-1,-1,0.5,128305.02482221082,-730.3702723222566
2023-08-11,286311.66210016765,365.1851361611283,175.73046875,350485.8172582953,-1,0,-1,-1,0.5,64174.15515812765,-365.1851361611283
2023-08-14,299269.918162568,292.1481089289026,177.38116455078125,351091.48994568526,-1,0,0,-1,0.2,12955.392945779313,-73.03702723222567
2023-08-15,239418.32868939973,633.4051195596853,175.39443969726562,350514.06473595026,-1,1,1,1,0.2,-59854.58217234994,341.25701063078264
2023-08-16,261529.68333874032,506.72409564774824,174.52464294433594,349965.5252029551,-1,0,0,-1,0.2,22108.9604660537,-126.68102391193707
2023-08-17,278962.02555945655,405.3792765181986,171.98439025878906,348680.933254988,-1,1,-1,-1,0.2,17429.72692388286,-101.34481912954965
2023-08-18,313922.44372821116,202.6896382590993,172.46875,348880.0722767102,-1,0,-1,-1,0.5,34957.62854849903,-202.6896382590993
2023-08-21,313925.58295264846,202.6896382590993,173.80311584472656,349153.6736315204,-1,0,1,0,0.2,0.0,0.0
2023-08-22,313928.722208478,202.6896382590993,175.177001953125,349435.28536567045,-1,0,1,0,0.2,0.0,0.0
2023-08-23,313931.86149570014,202.6896382590993,179.02194213867188,350217.754188229,-1,1,0,0,0.2,0.0,0.0
2023-08-24,251148.00065145208,562.8372752502985,174.3368377685547,349271.27139685873,-1,1,1,1,0.2,-62787.00016286303,360.14763699119925
2023-08-25,271023.28325467464,450.26982020023877,176.54100036621094,350514.3677475387,0,0,-1,-1,0.2,19872.771123216025,-112.5674550500597
2023-08-28,271025.9934875072,450.26982020023877,178.1027069091797,351220.2673046794,0,0,0,0,0.2,0.0,0.0
2023-08-29,271028.7037474421,450.26982020023877,181.98715209960938,352972.0260020867,0,1,-1,0,0.2,0.0,0.0
2023-08-30,216825.13122758368,742.5243366003701,185.47628784179688,354545.78881241323,0,1,0,1,0.2,-54206.28280689592,292.2545164001314
2023-08-31,216827.29947889596,742.5243366003701,185.69375610351562,354709.4325404898,0,0,0,0,0.2,0.0,0.0
2023-09-01,108414.73387594539,1321.4608635435948,187.26531982421875,355878.52512262494,1,0,1,1,0.5,-108414.73387594539,578.9365269432245
2023-09-05,86732.65441862732,1437.102831136873,187.50254821777344,356193.09730776754,1,0,0,1,0.2,-21683.16360465683,115.64196759327815
2023-09-06,43366.76087258576,1676.9749110672615,180.79119873046875,346549.0652853572,1,1,0,1,0.5,-43366.76087258576,239.87207993038854
2023-09-07,43367.19454019448,1676.9749110672615,175.503173828125,337681.6138626365,0,1,-1,0,0.2,0.0,0.0
2023-09-08,34694.10256971191,1726.22385652166,176.115966796875,338709.6859688541,0,0,1,1,0.2,-8673.525642427978,49.24894545439864
2023-09-11,95900.24288473354,1380.979085217328,177.28231811523438,340723.41638071724,-1,0,0,-1,0.2,61205.79337399593,-345.24477130433206
2023-09-12,144030.4723579795,1104.7832681738623,174.25778198242188,336547.55424124794,-1,1,-1,-1,0.2,48129.270470817115,-276.19581704346564
2023-09-13,115225.53013016249,1272.0755050988182,172.19198608398438,334266.7378019156,-1,1,1,1,0.2,-28806.38253254062,167.2922369249559
2023-09-14,159419.66387063178,1017.6604040790546,173.70423889160156,336191.58981130365,-1,0,0,-1,0.2,44192.98148516797,-254.41510101976365
2023-09-15,194628.7862378033,814.1283232632437,172.98269653320312,335458.89891993447,-1,0,0,-1,0.2,35207.528170532794,-203.53208081581093
2023-09-18,155704.58602053256,1035.414739502918,175.90843200683594,337842.7693232574,-1,1,1,1,0.2,-38926.14650513314,221.28641623967428
2023-09-19,192358.92745165026,828.3317916023345,176.99566650390625,338970.0649926802,-1,0,0,-1,0.2,36652.784385257495,-207.08294790058363
2023-09-20,192360.85104092478,828.3317916023345,173.4571533203125,336040.92561698006,-1,1,0,0,0.2,0.0,0.0
2023-09-21,220843.33839012057,662.6654332818676,171.91519165039062,334765.593352862,-1,1,-1,-1,0.2,28480.563740685353,-165.6663583204669
2023-09-22,220845.54682350447,662.6654332818676,172.76524353027344,335331.1017835405,-1,0,1,0,0.2,0.0,0.0
2023-09-25,278513.0102848297,331.3327166409338,174.0403289794922,336178.2652906867,-1,0,-1,-1,0.5,57665.25500585699,-331.3327166409338
2023-09-26,289778.99144962104,265.0661733127471,169.9680633544922,334831.7755883748,-1,1,-1,-1,0.2,11263.19603468845,-66.26654332818677
2023-09-27,231825.51139162845,609.1113202763279,168.4557342529297,334433.8060905487,-1,1,1,1,0.2,-57956.37784790711,344.0451469635808
2023-09-28,283210.2536005019,304.55566013816394,168.71275329589844,334592.67755426146,-1,0,-1,-1,0.5,51382.42395375954,-304.55566013816394
2023-09-29,283213.08570303797,304.55566013816394,169.22671508789062,334752.0396296435,-1,0,1,0,0.2,0.0,0.0
2023-10-02,283215.917833895,304.55566013816394,171.73731994628906,335519.49068049615,-1,0,1,0,0.2,0.0,0.0
2023-10-03,283218.74999307335,304.55566013816394,170.40292358398438,335115.92487466685,-1,0,1,0,0.2,0.0,0.0
2023-10-04,283221.5821805733,304.55566013816394,171.64833068847656,335498.0528450162,0,0,0,0,0.2,0.0,0.0
2023-10-05,283224.41439639515,304.55566013816394,172.8838653564453,335877.1741372648,0,0,0,0,0.2,0.0,0.0
2023-10-06,293913.12866728037,243.64452811053116,175.43397521972656,336656.65677424526,0,0,-1,-1,0.2,10685.882026741223,-60.91113202763279
2023-10-09,293916.06779856706,243.64452811053116,176.9166259765625,337020.83564953395,0,0,0,0,0.2,0.0,0.0
2023-10-10,293919.0069592451,243.64452811053116,176.3235321044922,336879.27073362615,0,0,0,0,0.2,0.0,0.0
2023-10-11,235137.55691945174,574.419412581112,177.7172088623047,337221.7716396916,0,0,1,1,0.2,-58784.38922986294,330.77488447058096
2023-10-12,235139.90829502096,574.419412581112,178.61668395996094,337740.79897248786,0,0,0,0,0.2,0.0,0.0
2023-10-13,117571.12984705195,1239.4963888123102,176.77822875976562,336687.10601541796,1,1,0,1,0.5,-117571.12984705195,665.0769762311982
2023-10-16,117572.30555835043,1239.4963888123102,176.64974975585938,336529.0324653364,1,0,-1,0,0.2,0.0,0.0
2023-10-17,58786.740640703014,1575.2327412396987,175.09793090820312,334606.7343306312,1,1,1,1,0.5,-58786.740640703014,335.73635242738857
2023-10-18,58787.32850810942,1575.2327412396987,173.80311584472656,332567.687116199,1,0,-1,0,0.2,0.0,0.0
2023-10-19,47030.333105115606,1643.028119157663,173.42750549316406,331976.60126575426,0,0,1,1,0.2,-11757.583276278901,67.79537791796439
2023-10-20,47030.803408446656,1643.028119157663,170.87738037109375,327787.1442861534,-1,1,0,0,0.2,0.0,0.0
2023-10-23,187506.88111799746,821.5140595788315,170.99598693847656,327982.4885195142,-1,0,-1,-1,0.5,140475.60740151673,-821.5140595788315
2023-10-24,257925.20685442627,410.75702978941575,171.430908203125,328341.6575220439,-1,0,-1,-1,0.5,70416.45066761761,-410.75702978941575
2023-10-25,271821.06852193543,328.6056238315326,169.11801147460938,327394.19818369776,-1,1,-1,-1,0.2,13893.282415440577,-82.15140595788316
2023-10-26,217459.02938609655,658.1753757456997,164.95675659179688,326029.5046376944,-1,1,1,1,0.2,-54364.75734652414,329.56975191416706
2023-10-27,239348.34523992598,526.5403005965597,166.27134704589844,326896.9102940683,-1,0,0,-1,0.2,21887.141263535574,-131.63507514913996
2023-10-30,239350.7387233784,526.5403005965597,168.3173828125,327976.62406509835,-1,0,1,0,0.2,0.0,0.0
2023-10-31,239353.13223076565,526.5403005965597,168.79183959960938,328228.8381917903,-1,0,1,0,0.2,0.0,0.0
2023-11-01,191484.4206096704,804.9339071206665,171.9547576904297,329896.63556541543,-1,1,1,1,0.2,-47871.1051524176,278.39360652410676
2023-11-02,95743.16772693825,1350.4384708245595,175.51304626464844,332762.7375343303,0,1,1,1,0.5,-95743.16772693825,545.504563703893
2023-11-03,95744.12515861553,1350.4384708245595,174.60369873046875,331535.67707250186,0,0,0,0,0.2,0.0,0.0
2023-11-06,76596.0660798937,1458.5310750534986,177.15380859375,334980.40097795764,0,0,1,1,0.2,-19149.016519973426,108.09260422893897
2023-11-07,38298.416020277255,1671.6388689869527,179.7138214111328,338715.0251853065,1,0,1,1,0.5,-38298.416020277255,213.10779393345405
2023-11-08,30639.039203549968,1714.0114907919628,180.7714385986328,340483.3621686004,1,0,0,1,0.2,-7659.759800887492,42.372621805010205
2023-11-09,30639.345593942006,1714.0114907919628,180.29696655273438,339670.4180202629,1,0,-1,0,0.2,0.0,0.0
2023-11-10,15319.825993698974,1797.0532090211113,184.48348999023438,346846.4736920637,1,1,1,1,0.5,-15319.825993698974,83.04171822914847
2023-11-13,12255.98335356713,1813.805514693607,182.8999481201172,344000.9178910103,1,1,-1,1,0.2,-3063.9958383917824,16.75230567249556
2023-11-14,9804.884730720532,1827.0187320726625,185.5128173828125,348740.277128694,1,0,0,1,0.2,-2451.2211826801336,13.213217379055534
2023-11-15,7843.986223654273,1837.5573643704388,186.0769500732422,349771.05617033096,1,0,0,1,0.2,-1960.9965559135683,10.538632297776246
2023-11-16,3922.032331758255,1858.4459647231172,187.75946044921875,352862.84394219855,1,0,1,1,0.5,-3922.032331758255,20.88860035267839
2023-11-17,3137.6572416652584,1862.6241669712238,187.7396697998047,352826.1033099791,1,0,0,1,0.2,-784.4143104163146,4.178202248106493
2023-11-20,1568.8443091188376,1870.9038334551492,189.48158264160156,356070.6636424398,1,0,1,1,0.5,-1568.8443091188376,8.27966648392555
2023-11-21,1255.087998049543,1872.5668192721057,188.67990112304688,354570.81030460884,1,0,0,1,0.2,-313.7719995123858,1.6629858169565213
2023-11-22,627.5502744647619,1875.8811758430093,189.343017578125,355812.55272658146,1,0,1,1,0.5,-627.5502744647619,3.3143565709035334
2023-11-24,313.77827498375325,1877.5500600868959,188.0167999267578,353324.73227481375,1,0,1,1,0.5,-313.77827498375325,1.668884243886642
2023-11-27,251.02513021320246,1877.884156885176,187.838623046875,352990.1994010664,1,0,0,1,0.2,-62.75628255330062,0.3340967982800845
2023-11-28,251.0276404645046,1877.884156885176,188.44235229492188,354123.93550127314,1,0,-1,0,0.2,0.0,0.0
2023-11-29,200.8241205927274,1878.152032468142,187.42294311523438,352209.6056636311,1,0,0,1,0.2,-50.20603014818185,0.2678755829659199
2023-11-30,70818.21341160385,1502.5216259745134,187.9969940185547,353287.7625426835,0,0,-1,-1,0.2,70617.38728276992,-375.6304064936284
2023-12-01,70818.92159373798,1502.5216259745134,189.27374267578125,355206.81319323444,0,0,0,0,0.2,0.0,0.0
2023-12-04,70819.62978295393,1502.5216259745134,187.48236083984375,352515.9314335764,0,1,-1,0,0.2,0.0,0.0
2023-12-05,56656.27038340141,1576.5119555232914,191.43133544921875,358450.05938088446,0,1,0,1,0.2,-14164.067595850354,73.99032954877795
2023-12-06,56656.83694610525,1576.5119555232914,190.34263610839844,356734.2784168147,0,0,0,0,0.2,0.0,0.0
