date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2025-08-04,1631.355006567419,0.0016314035232974527,330729.73190643406,0.9999996670709617,1,0.0005431256343460111,-0.0016314035232974527
2025-08-05,815.6775032837095,2441.7096371859548,330030.3523158943,0.4999998329649804,-1,-815.6775032837095,2441.7080057824314
2025-08-06,815.6775032837095,2441.7096371859548,339530.0523845784,0.5107516043502834,0,0.0,0.0
2025-08-07,407.83875164185474,3739.5664836586147,347242.1591074805,0.25764299750420977,-1,-407.83875164185474,1297.8568464726602
2025-08-08,970.8029240279317,1869.7832418293074,350702.2731765553,0.6329532862568878,1,562.9641723860769,-1869.7832418293074
2025-08-11,1256.3060866449484,934.8916209146537,349601.8595056869,0.8148258853981569,1,285.5031626170168,-934.8916209146537
2025-08-12,1256.3060866449484,934.8916209146537,352662.4351395587,0.816536691501179,0,0.0,0.0
2025-08-13,1394.7253807578975,467.44581045732684,357048.1203363904,0.90971543887428,1,138.41929411294907,-467.44581045732684
2025-08-14,1394.7253807578975,467.44581045732684,355866.1310941431,0.9105854789910762,0,0.0,0.0
2025-08-15,1394.7253807578975,467.44581045732684,354378.8299780921,0.9097325440129015,0,0.0,0.0
2025-08-18,1463.3462130137295,233.72290522866342,353042.96970527776,0.9552073705059645,1,68.62083225583194,-233.72290522866342
2025-08-19,1498.2027654737728,116.86145261433171,352789.7314865051,0.9772634026274851,1,34.85655246004341,-116.86145261433171
2025-08-20,1516.1264113693837,58.430726307165855,346051.0615422595,0.9883161270972042,1,17.92364589561096,-58.430726307165855
2025-08-21,1525.1273713191945,29.215363153582928,344369.08905329375,0.9941328507098455,1,9.00095994981081,-29.215363153582928
2025-08-22,1525.1273713191945,29.215363153582928,348707.4909701556,0.994249307593271,0,0.0,0.0
2025-08-25,1529.473984641316,14.607681576791464,347759.8376245217,0.9971661527248409,1,4.346613322121641,-14.607681576791464
2025-08-26,764.736992320658,2616.5365699109057,351039.1068275668,0.49860038533418755,-1,-764.736992320658,2601.928888334114
2025-08-27,764.736992320658,2616.5365699109057,352195.86731109757,0.4995200984508015,0,0.0,0.0
2025-08-28,1141.837523481425,1308.2682849554528,352572.2318363067,0.7517340947458199,1,377.10053116076705,-1308.2682849554528
2025-08-29,1141.837523481425,1308.2682849554528,352900.24643863674,0.7496790000340745,0,0.0,0.0
2025-09-02,1334.6734045841042,654.1341424777264,350231.8955142587,0.8737579647406345,1,192.83588110267914,-654.1341424777264
2025-09-03,1427.4594101309551,327.0670712388632,361843.2530298315,0.9389664296369662,1,92.78600554685096,-327.0670712388632
2025-09-04,1473.1040580090876,163.5335356194316,363472.76815737895,0.9699458852533027,1,45.64464787813252,-163.5335356194316
2025-09-05,1495.83793753699,81.7667678097158,363294.0234305251,0.9850294340561102,1,22.73387952790245,-81.7667678097158
2025-09-08,1507.2020461287561,40.8833839048579,360549.30452719796,0.9925165534893291,1,11.364108591766234,-40.8833839048579
2025-09-09,1513.0064693075733,20.44169195242895,355256.2084914001,0.9961783108038454,1,5.804423178817084,-20.44169195242895
2025-09-10,1516.0036576899586,10.220845976214475,343838.83052327816,0.9980268685233883,1,2.9971883823852643,-10.220845976214475
2025-09-11,758.0018288449793,2639.7997803962053,348739.34459452186,0.4990301659332744,-1,-758.0018288449793,2629.5789344199907
2025-09-12,758.0018288449793,2639.7997803962053,350219.8077489205,0.5056480347144039,0,0.0,0.0
2025-09-15,1122.8209646673297,1319.8998901981026,351454.519748957,0.754766535466297,1,364.81913582235035,-1319.8998901981026
2025-09-16,1122.8209646673297,1319.8998901981026,353118.57440476294,0.7558115959974145,0,0.0,0.0
2025-09-17,561.4104823336648,3345.3194253998035,355101.35095958825,0.3771212025123002,-1,-561.4104823336648,2025.4195352017007
2025-09-18,1023.1757477121661,1672.6597126999018,352565.77256740397,0.6890346072283298,1,461.7652653785012,-1672.6597126999018
2025-09-19,1023.1757477121661,1672.6597126999018,360298.0463322392,0.6958455189395484,0,0.0,0.0
2025-09-22,1023.1757477121661,1672.6597126999018,370739.71830787417,0.7053907660679546,0,0.0,0.0
2025-09-23,1239.8520826118013,836.3298563499509,369879.51981904736,0.8512378253011779,1,216.67633489963526,-836.3298563499509
2025-09-24,1348.674753343814,418.16492817497544,367041.57897377294,0.9253359430113469,1,108.82267073201268,-418.16492817497544
2025-09-25,1401.7421613940196,209.08246408748772,372985.9936000545,0.9635227804622714,1,53.06740805020547,-209.08246408748772
2025-09-26,1428.2969565344156,104.54123204374386,370949.39131005574,0.9817474219556553,1,26.554795140395992,-104.54123204374386
2025-09-29,1441.7032163484619,52.27061602187193,369519.1853837675,0.9907867689451092,1,13.406259814046363,-52.27061602187193
2025-09-30,1441.7032163484619,52.27061602187193,369821.42797795916,0.9907552681006442,0,0.0,0.0
2025-10-01,1448.4543916423097,26.135308010935965,371025.08315024374,0.995360672438835,1,6.7511752938478,-26.135308010935965
2025-10-02,1451.7737763241528,13.067654005467983,373436.329115239,0.9977187820197381,1,3.319384681843044,-13.067654005467983
2025-10-03,1453.441506047946,6.533827002733991,374733.0363325657,0.9988538800505181,1,1.6677297237932687,-6.533827002733991
2025-10-06,1454.2727747328768,3.2669135013669957,372800.0716237144,0.9994287221668505,1,0.8312686849307998,-3.2669135013669957
2025-10-07,1454.2727747328768,3.2669135013669957,372497.53127215424,0.9994222898914136,0,0.0,0.0
2025-10-08,1454.2727747328768,3.2669135013669957,374788.7546849268,0.9994315814725085,0,0.0,0.0
2025-10-09,1454.2727747328768,3.2669135013669957,368954.450459808,0.9994204097982561,0,0.0,0.0
2025-10-10,1454.71394726469,1.6334567506834978,356226.9292377858,0.9996968209603146,1,0.4411725318131921,-1.6334567506834978
2025-10-13,1454.71394726469,1.6334567506834978,359696.6932962669,0.9997008204124165,0,0.0,0.0
2025-10-14,1454.71394726469,1.6334567506834978,359857.5457589986,0.999697775659539,0,0.0,0.0
2025-10-15,727.356973632345,2737.7541046103474,362136.41393625725,0.49985079520225173,-1,-727.356973632345,2736.120647859664
2025-10-16,1096.8197395423542,1368.8770523051737,362141.3729946081,0.748027570037722,1,369.4627659100092,-1368.8770523051737
2025-10-17,1280.2857954850342,684.4385261525869,368587.3948045613,0.8746604106674701,1,183.46605594268001,-684.4385261525869
2025-10-20,1280.2857954850342,684.4385261525869,381302.0299406187,0.8788398983736189,0,0.0,0.0
2025-10-21,1280.2857954850342,684.4385261525869,383855.81255323195,0.8747572597544563,0,0.0,0.0
2025-10-22,1372.933293952832,342.21926307629343,378058.79348683043,0.9367844482222121,1,92.64749846779779,-342.21926307629343
2025-10-23,1418.488725200409,171.10963153814672,379313.56556829653,0.968883840663589,1,45.55543124757699,-171.10963153814672
2025-10-24,1418.488725200409,171.10963153814672,383861.9833948595,0.969353653575991,0,0.0,0.0
2025-10-27,1440.5220698506175,85.55481576907336,392401.59134290146,0.9849350360117953,1,22.03334465020868,-85.55481576907336
2025-10-28,1440.5220698506175,85.55481576907336,392683.2050302372,0.9849243505228562,0,0.0,0.0
2025-10-29,1440.5220698506175,85.55481576907336,393536.9289711599,0.9853451375656774,0,0.0,0.0
2025-10-30,1451.265404932959,42.77740788453668,396034.2886699722,0.9926516615200065,1,10.743335082341389,-42.77740788453668
2025-10-31,1456.6512825955444,21.38870394226834,394538.9909183761,0.9963161827831828,1,5.385877662585379,-21.38870394226834
2025-11-03,1459.3209061423213,10.69435197113417,392600.22773428255,0.9981739802737679,1,2.6696235467767724,-10.69435197113417
2025-11-04,1460.6643250499776,5.347175985567085,394049.5021780871,0.9990811136854723,1,1.3434189076563328,-5.347175985567085
2025-11-05,1461.334318918731,2.6735879927835424,394194.5190412355,0.9995417292118134,1,0.6699938687534294,-2.6735879927835424
2025-11-06,1461.6724683663883,1.3367939963917712,393656.263825593,0.9997687093078962,1,0.3381494476573577,-1.3367939963917712
2025-11-07,1461.6724683663883,1.3367939963917712,391761.6850282778,0.999762576435772,0,0.0,0.0
2025-11-10,1461.6724683663883,1.3367939963917712,393543.23722446844,0.9997637517422554,0,0.0,0.0
2025-11-11,1461.8441292361529,0.6683969981958856,402043.63415566453,0.9998825861725119,1,0.17166086976449804,-0.6683969981958856
2025-11-12,1461.8441292361529,0.6683969981958856,399443.9411312582,0.9998819870290356,0,0.0,0.0
2025-11-13,1461.8441292361529,0.6683969981958856,398684.22198299767,0.9998824896717562,0,0.0,0.0
2025-11-14,1461.8441292361529,0.6683969981958856,397895.58678521327,0.9998821076493002,0,0.0,0.0
2025-11-17,1461.931312408759,0.3341984990979428,390665.90509419906,0.9999403679413977,1,0.08718317260612252,-0.3341984990979428
2025-11-18,1461.931312408759,0.3341984990979428,390636.90512786736,0.9999399078891557,0,0.0,0.0
2025-11-19,730.9656562043795,2796.8490299291025,392272.6632936801,0.49997012544620895,-1,-730.9656562043795,2796.5148314300045
2025-11-20,730.9656562043795,2796.8490299291025,390861.53664027044,0.4974592007301307,0,0.0,0.0
2025-11-21,1101.9033488436467,1398.4245149645512,399487.7712659187,0.7481481828712535,1,370.9376926392673,-1398.4245149645512
2025-11-24,1283.4938166311865,699.2122574822756,403868.17954420444,0.8760545930914916,1,181.5904677875399,-699.2122574822756
2025-11-25,1283.4938166311865,699.2122574822756,405228.37416021223,0.8764365867940603,0,0.0,0.0
2025-11-26,641.7469083155933,3174.9586983417057,406158.2706583843,0.4381305305924062,-1,-641.7469083155933,2475.74644085943
2025-11-28,1052.6733697552181,1587.4793491708529,407743.28897122043,0.7192357824309424,1,410.926461439625,-1587.4793491708529
2025-12-01,1253.2125280094583,793.7396745854264,411172.37814196653,0.8620540494301004,1,200.53915825424022,-793.7396745854264
2025-12-02,1350.634954418339,396.8698372927132,414032.1210665885,0.9327219848475706,1,97.42242640888078,-396.8698372927132
2025-12-03,1399.7930666556338,198.4349186463566,411334.590981836,0.9660733136123648,1,49.158112237294674,-198.4349186463566
2025-12-04,1424.5477222315676,99.2174593231783,406438.8682639868,0.9829196060428863,1,24.75465557593373,-99.2174593231783
2025-12-05,1436.930689568084,49.60872966158915,403661.9392075789,0.9914559782987462,1,12.382967336516348,-49.60872966158915
2025-12-08,1443.1641863530222,24.804364830794576,402396.59547147824,0.9956992502075466,1,6.233496784938042,-24.804364830794576
2025-12-09,721.5820931765111,2895.3295968446014,401368.94438272226,0.4978490297131098,-1,-721.5820931765111,2870.525232013807
2025-12-10,1084.0216254999455,1447.6647984223007,402867.4629358431,0.7494301659169128,1,362.4395323234344,-1447.6647984223007
2025-12-11,542.0108127499727,3641.1186526437496,400473.65766065934,0.37594079971421057,-1,-542.0108127499727,2193.453854221449
2025-12-12,542.0108127499727,3641.1186526437496,405707.94966492825,0.37142425768847587,0,0.0,0.0
2025-12-15,542.0108127499727,3641.1186526437496,405077.1828971851,0.36642814908194704,0,0.0,0.0
2025-12-16,542.0108127499727,3641.1186526437496,403178.1921630255,0.3688256025458143,0,0.0,0.0
2025-12-17,1012.5077138509486,1820.5593263218748,402763.1081531265,0.6827407707586748,1,470.49690110097583,-1820.5593263218748
2025-12-18,506.2538569254743,3790.642136941484,402556.6306592872,0.3419852238308443,-1,-506.2538569254743,1970.0828106196088
