date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g,trade_cash,trade_shares
2023-02-17,1299.3563461960086,2209.4465989392174,150.37155151367188,333537.26941529167,1,0,-1,0,0.5,0.0,0.0
2023-02-21,649.6846698797353,2213.885558745857,146.3596649169922,324673.2332124914,0,1,1,1,0.5,-649.6846698797353,4.4389598066393745
2023-02-22,324.8455833632171,2216.098651710827,146.7835235595703,325611.6142370914,0,0,1,1,0.5,-324.8455833632171,2.213092964970162
2023-02-23,163503.40596921937,1108.0493258554136,147.26651000976562,326681.96310661966,0,0,-1,-1,0.5,163178.55713740032,-1108.0493258554136
2023-02-24,163505.04100327907,1108.0493258554136,144.6149444580078,323745.5327185927,0,1,-1,0,0.5,0.0,0.0
2023-02-27,163506.67605368912,1108.0493258554136,145.8076629638672,325068.7587053555,0,0,0,0,0.5,0.0,0.0
2023-02-28,163508.31112044968,1108.0493258554136,145.304931640625,324513.3426683112,0,0,0,0,0.5,0.0,0.0
2023-03-01,163509.9462035609,1108.0493258554136,143.23492431640625,322221.30753130605,0,1,-1,0,0.5,0.0,0.0
2023-03-02,163511.58130302295,1108.0493258554136,143.82640075683594,322878.32770184556,0,0,0,0,0.5,0.0,0.0
2023-03-03,245992.68283896055,554.0246629277068,148.87327575683594,328472.1492590851,0,-1,-1,-1,0.5,82479.46642012458,-554.0246629277068
2023-03-06,122997.57138289447,1365.1763550742203,151.6332550048828,330003.70575850015,0,1,1,1,0.5,-122997.57138289447,811.1516921465135
2023-03-07,122998.80135860831,1365.1763550742203,149.43511962890625,327004.0932936786,0,1,-1,0,0.5,0.0,0.0
2023-03-08,61500.015673310954,1773.307312444656,150.6869659423828,328714.3142690372,0,0,1,1,0.5,-61500.015673310954,408.1309573704358
2023-03-09,61500.63067346769,1773.307312444656,148.4395294189453,324729.53364792705,0,1,-1,0,0.5,0.0,0.0
2023-03-10,61501.24567977443,1773.307312444656,146.37939453125,321076.8963932613,0,1,-1,0,0.5,0.0,0.0
2023-03-13,193011.44687658345,886.653656222328,148.32125854492188,324521.0330609357,0,0,-1,-1,0.5,131509.5861843522,-886.653656222328
2023-03-14,259694.59300248878,443.326828111164,150.4109649658203,326375.8090139253,0,0,-1,-1,0.5,66681.21601143653,-443.326828111164
2023-03-15,129848.59497420941,1304.361706200914,150.80526733398438,326553.21077805024,0,0,1,1,0.5,-129848.59497420941,861.0348780897501
2023-03-16,64924.94673007958,1726.9829288634944,153.6244354248047,330231.72416500957,1,1,1,1,0.5,-64924.94673007958,422.62122266258035
2023-03-17,32462.797989773444,1939.45450502427,152.7865447998047,328785.3506088471,1,0,0,1,0.5,-32462.797989773444,212.47157616077553
2023-03-20,16231.561308876671,2044.0714518857803,155.15231323242188,333373.9754813106,1,0,1,1,0.5,-16231.561308876671,104.61694686151024
2023-03-21,8115.861812244881,2095.763040671571,157.00546264648438,337162.1076102877,1,0,0,1,0.5,-8115.861812244881,51.69158878579063
2023-03-22,4057.9714854315016,2121.846543283346,155.576171875,334166.73399565596,1,1,1,1,0.5,-4057.9714854315016,26.08350261177489
2023-03-23,2029.0060325731781,2134.79815860547,156.66046142578125,336467.4706106142,1,0,1,1,0.5,-2029.0060325731781,12.951615322124088
2023-03-24,1014.513161316752,2141.220688538324,157.96160888671875,339245.1781043581,1,0,0,1,0.5,-1014.513161316752,6.422529932854155
2023-03-27,507.2616532241826,2144.471954926804,156.01971435546875,335087.16350421775,1,1,-1,1,0.5,-507.2616532241826,3.2512663884799777
2023-03-28,507.2667258407149,2144.471954926804,155.39871215820312,333755.44678085024,1,0,-1,0,0.5,0.0,0.0
2023-03-29,253.63589925398668,2146.072442276025,158.4741668701172,340350.6782318647,1,1,1,1,0.5,-253.63589925398668,1.6004873492211666
2023-03-30,253.63843561297924,2146.072442276025,160.04144287109375,343714.16860336007,1,0,-1,0,0.5,0.0,0.0
2023-03-31,126.82048599866769,2146.8526590323704,162.54519653320312,349087.40787624504,1,0,0,1,0.5,-126.82048599866769,0.7802167563454393
2023-04-03,126.82175420352769,2146.8526590323704,163.79705810546875,351774.9714896088,1,0,-1,0,0.5,0.0,0.0
2023-04-04,63.41151121053487,2147.241055921624,163.2647247314453,350632.13143831247,1,0,0,1,0.5,-63.41151121053487,0.3883968892535768
2023-04-05,31.706072662823487,2147.4374738890256,161.42144775390625,346674.1720688206,1,1,0,1,0.5,-31.706072662823487,0.19641796740146156
2023-04-06,15.853194861775059,2147.5351470497935,162.30860900878906,348579.29570999905,1,0,0,1,0.5,-15.853194861775059,0.0976731607681796
2023-04-10,7.926676696861839,2147.584776828348,159.7161407470703,343011.8791588789,1,1,1,1,0.5,-7.926676696861839,0.04962977855453372
2023-04-11,170208.0509734119,1073.792388414174,158.50375366210938,340408.1751908602,0,0,-1,-1,0.5,170200.1242174483,-1073.792388414174
2023-04-12,85104.87652696083,1613.066486140117,157.8137664794922,339668.97428657225,0,0,1,1,0.5,-85104.87652696083,539.2740977259431
2023-04-13,216728.51680836035,806.5332430700585,163.19573974609375,348351.3060409946,0,-1,-1,-1,0.5,131622.78923263424,-806.5332430700585
2023-04-14,108365.34204676423,1471.9605092942152,162.85076904296875,348075.24298620713,0,0,1,1,0.5,-108365.34204676423,665.4272662241567
2023-04-17,108366.4257001847,1471.9605092942152,162.87046813964844,348105.3229320089,0,0,0,0,0.5,0.0,0.0
2023-04-18,54183.75468222085,1802.1624341484926,164.09278869628906,349905.6141853394,0,0,1,1,0.5,-54183.75468222085,330.20192485427737
2023-04-19,27092.14825988384,1966.1225546738772,165.2362060546875,351966.7798327452,1,0,0,1,0.5,-27092.14825988384,163.96012052538455
2023-04-20,27092.41918136644,1966.1225546738772,164.2701873779297,350067.7396456181,0,0,0,0,0.5,0.0,0.0
2023-04-21,13546.345052779128,2049.4008883233923,162.6634979248047,346909.0621976641,0,1,1,1,0.5,-13546.345052779128,83.27833364951532
2023-04-24,13546.480516229656,2049.4008883233923,162.9690704345703,347535.43823407555,0,0,0,0,0.5,0.0,0.0
2023-04-25,6773.30799051741,2091.358718950853,161.4313201904297,344384.10698251944,0,1,1,1,0.5,-6773.30799051741,41.9578306274606
2023-04-26,175568.451816498,1045.6793594754265,161.42144775390625,344363.5279093987,0,0,-1,-1,0.5,168795.0760929007,-1045.6793594754265
2023-04-27,87785.10375050809,1574.4891476892815,166.00506591796875,349158.27849979367,0,1,1,1,0.5,-87785.10375050809,528.809788213855
2023-04-28,43892.9908007728,1836.9176847873073,167.25692749023438,351130.1988107727,0,0,1,1,0.5,-43892.9908007728,262.4285370980259
2023-05-01,43893.429730680815,1836.9176847873073,167.16822814941406,350967.7043528989,1,0,-1,0,0.5,0.0,0.0
2023-05-02,196480.3696815735,918.4588423936536,166.13319396972656,349066.8706981689,0,0,-1,-1,0.5,152586.50101659537,-918.4588423936536
2023-05-03,98241.16724263517,1513.6477807364847,165.0587921142578,348082.0416174263,0,0,1,1,0.5,-98241.16724263517,595.1889383428311
2023-05-04,49121.0748271538,1814.2249634603818,163.42250061035156,345606.2550255731,0,1,1,1,0.5,-49121.0748271538,300.57718272389695
2023-05-05,49121.56603790208,1814.2249634603818,171.0913848876953,359519.8275341672,1,-1,0,0,0.5,0.0,0.0
2023-05-08,24561.02862678123,1957.8378974433333,171.02239990234375,359395.1644672989,1,0,0,1,0.5,-24561.02862678123,143.61293398295155
2023-05-09,12280.63711853375,2030.3683077831733,169.31707763671875,356056.6655185906,1,1,-1,1,0.5,-12280.63711853375,72.53041033983996
2023-05-10,12280.759924904936,2030.3683077831733,171.08154296875,359639.3028153001,1,0,-1,0,0.5,0.0,0.0
2023-05-11,6140.441366252093,2066.22096081279,171.26881408691406,360019.6549661828,1,0,1,1,0.5,-6140.441366252093,35.852653029616896
2023-05-12,3070.251385332878,2084.2451148557625,170.3409423828125,358102.5284066368,1,0,0,1,0.5,-3070.251385332878,18.024154042972278
2023-05-15,3070.2820878467314,2084.2451148557625,169.847412109375,357073.92104770505,1,0,-1,0,0.5,0.0,0.0
2023-05-16,3070.31279066761,2084.2451148557625,169.847412109375,357073.951750526,0,0,0,0,0.5,0.0,0.0
2023-05-17,3070.3434937955167,2084.2451148557625,170.45941162109375,358349.53944624774,0,0,0,0,0.5,0.0,0.0
2023-05-18,1535.1870986152273,2093.1298688820802,172.78892517089844,363204.84738585347,1,0,0,1,0.5,-1535.1870986152273,8.884754026317582
2023-05-19,767.6012252431068,2097.569500037491,172.89752197265625,363432.16994714877,1,0,0,1,0.5,-767.6012252431068,4.439631155410677
2023-05-22,767.6089012553592,2097.569500037491,171.9498748779297,361444.42198046343,0,0,0,0,0.5,0.0,0.0
2023-05-23,383.80828867218594,2099.8359417298575,169.343994140625,355978.41370124696,0,1,1,1,0.5,-383.80828867218594,2.2664416923665303
2023-05-24,383.8121267550727,2099.8359417298575,169.620361328125,356558.74329275714,0,0,0,0,0.5,0.0,0.0
2023-05-25,179663.10890268275,1049.9179708649287,170.75552368164062,358942.4018404891,0,0,-1,-1,0.5,179279.2929378064,-1049.9179708649287
2023-05-26,89832.4527668859,1568.688962080104,173.1639862060547,361472.88655811525,0,0,1,1,0.5,-89832.4527668859,518.7709912151751
2023-05-30,89833.35109141357,1568.688962080104,175.00985717773438,364369.3823013409,0,0,0,0,0.5,0.0,0.0
2023-05-31,44917.124712462246,1825.4161781088958,174.96051025390625,364292.87066013005,1,0,0,1,0.5,-44917.124712462246,256.7272160287919
2023-06-01,22458.786941854687,1951.7567708009883,177.76382446289062,369410.53494077985,1,0,1,1,0.5,-22458.786941854687,126.34059269209247
2023-06-02,11229.505764862053,2014.6274719092307,178.61270141601562,371067.5608694879,1,0,0,1,0.5,-11229.505764862053,62.87070110824235
2023-06-05,5614.809029959852,2046.30295512068,177.26040649414062,368343.30266481277,1,0,0,1,0.5,-5614.809029959852,31.67548321144942
2023-06-06,5614.865178050151,2046.30295512068,176.89520263671875,367596.0410802392,1,0,-1,0,0.5,0.0,0.0
2023-06-07,2807.460663350966,2062.297772340006,175.5231475830078,364788.456917894,1,0,1,1,0.5,-2807.460663350966,15.994817219325851
2023-06-08,1403.7443689788,2070.173464177599,178.2375946044922,370386.48303804285,1,0,1,1,0.5,-1403.7443689788,7.875691837592948
2023-06-09,701.8792032112449,2074.102861946958,178.62258911132812,371183.5024873924,1,0,0,1,0.5,-701.8792032112449,3.9293977693593525
2023-06-12,350.9431110016385,2076.0373277672716,181.41603088378906,376977.3950811279,1,0,1,1,0.5,-350.9431110016385,1.9344658203135565
2023-06-13,175.47331021637427,2077.0071030927916,180.94223022460938,375993.77073618124,1,0,0,1,0.5,-175.47331021637427,0.9697753255199388
2023-06-14,87.73753247473823,2077.4903086150025,181.57394409179688,377305.84668018506,1,0,1,1,0.5,-87.73753247473823,0.48320552221072793
2023-06-15,43.86920492503149,2077.7292380804124,183.6073455810547,381530.21944501676,1,0,1,1,0.5,-43.86920492503149,0.23892946541000526
2023-06-16,21.93482180854037,2077.849408187201,182.53143310546875,379294.7650755684,1,0,0,1,0.5,-21.93482180854037,0.1201701067884904
2023-06-20,10.96752057837923,2077.909464622473,182.6202392578125,379479.29110600747,1,0,0,1,0.5,-10.96752057837923,0.06005643527219308
2023-06-21,5.483815126792507,2077.9396645336305,181.5838165283203,377325.698616721,1,0,0,1,0.5,-5.483815126792507,0.030199911157485975
2023-06-22,2.7419349824718875,2077.954519161341,184.58456420898438,383561.0713004683,1,0,0,1,0.5,-2.7419349824718875,0.014854627710730473
2023-06-23,1.3709812009108562,2077.961959282682,184.26866149902344,382904.63986410893,1,0,0,1,0.5,-1.3709812009108562,0.007440121341078509
2023-06-26,190006.98349218038,1038.980979641341,182.87689208984375,380012.59598945006,0,0,-1,-1,0.5,190005.61249726967,-1038.980979641341
2023-06-27,95004.44178100766,1550.7732651529086,185.630859375,382875.8156871168,1,0,1,1,0.5,-95004.44178100766,511.7922855115676
2023-06-28,47502.695912712734,1805.062912059957,186.8054656982422,384698.31381469814,1,0,1,1,0.5,-47502.695912712734,254.28964690704834
2023-06-29,23751.585469835933,1931.9809843457215,187.14108276367188,385304.5987591188,1,0,0,1,0.5,-23751.585469835933,126.91807228576444
2023-06-30,11875.911492845316,1994.0076738898106,191.46453857421875,393657.6706876092,1,1,0,1,0.5,-11875.911492845316,62.02668954408899
2023-07-03,11876.030251960246,1994.0076738898106,189.97406005859375,390685.7638488,1,0,-1,0,0.5,0.0,0.0
2023-07-05,5938.074506131384,2025.4495761762805,188.85862731933594,388461.7011673145,1,0,0,1,0.5,-5938.074506131384,31.441902286469837
2023-07-06,2969.0669434382226,2041.1313427660752,189.33242797851562,389421.41989238706,1,0,0,1,0.5,-2969.0669434382226,15.681766589794831
2023-07-07,2969.0966341076573,2041.1313427660752,188.21702575683594,387144.7671485951,1,0,-1,0,0.5,0.0,0.0
2023-07-10,1484.5631625369992,2049.105416821149,186.17373657226562,382974.17524260015,0,1,1,1,0.5,-1484.5631625369992,7.97407405507354
2023-07-11,1484.5780081686248,2049.105416821149,185.65061950683594,381902.2680758282,0,0,0,0,0.5,0.0,0.0
2023-07-12,193402.54738933913,1024.5527084105745,187.3187713623047,385320.50192472956,0,0,-1,-1,0.5,191917.95453539043,-1024.5527084105745
2023-07-13,96702.24070740651,1538.71074681972,188.07882690429688,386101.15291429404,0,0,1,1,0.5,-96702.24070740651,514.1580384091455
2023-07-14,96703.2077298136,1538.71074681972,188.22691345214844,386329.9822993397,0,0,0,0,0.5,0.0,0.0
2023-07-17,48352.08738094545,1791.2228288377657,191.4842529296875,391343.05259154656,0,1,1,1,0.5,-48352.08738094545,252.51208201804565
2023-07-18,48352.570901819265,1791.2228288377657,191.22764587402344,390883.89569627406,0,0,0,0,0.5,0.0,0.0
2023-07-19,24176.527213764144,1916.763044053571,192.57994079589844,393306.64075736696,0,0,1,1,0.5,-24176.527213764144,125.54021521580536
2023-07-20,24176.768979036282,1916.763044053571,190.6353759765625,389579.61254016927,0,1,-1,0,0.5,0.0,0.0
2023-07-21,12088.505373363038,1980.567843163523,189.46075439453125,387328.3830686738,0,0,1,1,0.5,-12088.505373363038,63.80479910995208
2023-07-24,12088.626258416773,1980.567843163523,190.2602996826172,388912.05764046346,0,0,0,0,0.5,0.0,0.0
2023-07-25,201350.8685489397,990.2839215817615,191.11904907226562,390612.98995320004,0,0,-1,-1,0.5,189262.12140426034,-990.2839215817615
2023-07-26,296414.0414292186,495.1419607908808,191.98768615722656,391475.200800812,0,0,-1,-1,0.5,95061.1593715934,-495.1419607908808
2023-07-27,296417.0055696329,495.1419607908808,190.72421264648438,390852.5661897101,0,0,0,0,0.5,0.0,0.0
2023-07-28,296419.9697396886,495.1419607908808,193.30052185058594,392131.1691506882,0,0,0,0,0.5,0.0,0.0
2023-07-31,296422.93393938604,495.1419607908808,193.91249084472656,392437.1448780877,0,0,0,0,0.5,0.0,0.0
2023-08-01,296425.8981687254,495.1419607908808,193.0833282470703,392029.5559130091,0,0,0,0,0.5,0.0,0.0
2023-08-02,148214.43121385356,1274.8383305352493,190.09249877929688,390551.6350049263,0,1,1,1,0.5,-148214.43121385356,779.6963697443684
2023-08-03,74107.95667908285,1667.56587803385,188.70068359375,388778.77780168224,0,0,1,1,0.5,-74107.95667908285,392.7275474986006
2023-08-04,37054.348879324825,1873.8367360558252,179.6392822265625,373669.0351541579,0,1,1,1,0.5,-37054.348879324825,206.2708580219753
2023-08-07,37054.71942281362,1873.8367360558252,176.53982543945312,367861.5297081436,-1,1,0,0,0.5,0.0,0.0
2023-08-08,37055.08997000785,1873.8367360558252,177.47755432128906,369619.05108258256,-1,0,1,0,0.5,0.0,0.0
2023-08-09,201848.50200383464,936.9183680279126,175.88836669921875,366641.54348676174,-1,1,-1,-1,0.5,164793.04148292707,-936.9183680279126
2023-08-10,284145.309188282,468.4591840139563,175.67120361328125,366440.0978877093,-1,0,-1,-1,0.5,82294.7886994273,-468.4591840139563
2023-08-11,325309.4266398814,234.22959200697815,175.73046875,366470.7026383889,-1,0,-1,-1,0.5,41161.275998507524,-234.22959200697815
2023-08-14,346086.63863537385,117.11479600348908,177.38116455078125,366860.5975365999,-1,0,0,-1,0.5,20773.958901226073,-117.11479600348908
2023-08-15,173045.0497508801,1103.7199018982903,175.39443969726562,366631.3835270517,-1,1,1,1,0.5,-173045.0497508801,986.6051058948013
2023-08-16,269359.94109605596,551.8599509491452,174.52464294433594,365673.1019907343,-1,0,0,-1,0.5,96313.16089467831,-551.8599509491452
2023-08-17,316818.2832815839,275.9299754745726,171.98439025878906,364273.9318677009,-1,1,-1,-1,0.5,47455.648586116986,-275.9299754745726
2023-08-18,340616.1004432319,137.9649877372863,172.46875,364410.74942204694,-1,0,-1,-1,0.5,23794.648978815094,-137.9649877372863
2023-08-21,340619.5066042363,137.9649877372863,173.80311584472656,364598.25135045615,-1,0,1,0,0.5,0.0,0.0
2023-08-22,340622.9127993024,137.9649877372863,175.177001953125,364791.20572561986,-1,0,1,0,0.5,0.0,0.0
2023-08-23,340626.3190284304,137.9649877372863,179.02194213867188,365325.07908029744,-1,1,0,0,0.5,0.0,0.0
2023-08-24,170314.86264581035,1114.8948484929126,174.3368377685547,364682.1049765166,-1,1,1,1,0.5,-170314.86264581035,976.9298607556264
2023-08-25,268728.8917224738,557.4474242464563,176.54100036621094,367141.2176505108,0,0,-1,-1,0.5,98412.32592803698,-557.4474242464563
