Date,price,ema_fast,ema_slow,macd,signal,hist,macd_above_signal,macd_above_zero,cross_signal,cross_zero
2006-02-27,2.1270737648010254,2.1096391002474073,2.135090264478877,-0.025451164231469647,-0.04018030764422866,0.014729143412759015,1,0,0.0,0.0
2006-02-28,2.05216646194458,2.1007971558931264,2.1289477605874474,-0.028150604694320958,-0.037774367054247124,0.009623762359926166,1,0,0.0,0.0
2006-03-01,2.070444345474243,2.09612749275176,2.1246141742827658,-0.028486681531005864,-0.03591682994959887,0.007430148418593005,1,0,0.0,0.0
2006-03-02,2.085723638534546,2.0945268997952655,2.121733393856972,-0.027206494061706277,-0.034174762772020355,0.006968268710314078,1,0,0.0,0.0
2006-03-03,2.0290942192077637,2.0844603335510343,2.1148712327718453,-0.030410899220810972,-0.033421990061778484,0.003011090840967512,1,0,0.0,0.0
2006-03-06,1.9619776010513306,2.0656168362433878,2.1035457785703255,-0.037928942326937776,-0.03432338051481035,-0.003605561812127428,0,0,-1.0,0.0
2006-03-07,1.9868465662002563,2.053498333159829,2.094901392468839,-0.041403059309010004,-0.035739316273650276,-0.005663743035359728,0,0,0.0,0.0
2006-03-08,1.9673712253570557,2.0402480088824793,2.0854547134235215,-0.04520670454104225,-0.03763279392712868,-0.007573910613913576,0,0,0.0,0.0
2006-03-09,1.9155350923538208,2.0210614063396086,2.0728680748257657,-0.051806668486157115,-0.04046756883893437,-0.011339099647222746,0,0,0.0,0.0
2006-03-10,1.8933624029159546,2.0014154058128923,2.059571358388002,-0.05815595257510964,-0.044005245586169424,-0.014150706988940213,0,0,0.0,0.0
2006-03-13,1.9679701328277588,1.9962699791997949,2.0527860824205764,-0.05651610322078149,-0.046507417113091844,-0.010008686107689645,0,0,0.0,0.0
2006-03-14,2.0171096324920654,1.999476079706298,2.0501433824258717,-0.05066730271957365,-0.0473393942343882,-0.003327908485185445,0,0,0.0,0.0
2006-03-15,1.9844497442245483,1.9971643357860287,2.0452771870035513,-0.04811285121752262,-0.04749408563101509,-0.0006187655865075303,0,0,0.0,0.0
2006-03-16,1.9269212484359741,1.9863577069629434,2.0365100804429903,-0.05015237348004686,-0.04802574320082145,-0.002126630279225411,0,0,0.0,0.0
2006-03-17,1.937408685684204,1.978827088304676,2.029169236386784,-0.05034214808210802,-0.04848902417707877,-0.0018531239050292511,0,0,0.0,0.0
2006-03-20,1.9173325300216675,1.9693663870303668,2.020885035915294,-0.0515186488849273,-0.04909494911864848,-0.0024236997662788196,0,0,0.0,0.0
