Date,price,SMA_30,EMA_30,SMA_100,EMA_100,SMA_300,EMA_300
2011-03-31,10.442408561706543,10.413772837320964,10.380382274680635,10.0336102104187,9.968751118744844,8.387076032956442,8.551995515826903
2011-04-01,10.324053764343262,10.400049781799316,10.376748177239513,10.041382637023926,9.975786814697289,8.401207588513692,8.563769989238972
2011-04-04,10.223078727722168,10.390691343943278,10.366834019206136,10.048906335830688,9.980683684262138,8.414715913136801,8.574795296471418
2011-04-05,10.15416431427002,10.390971024831137,10.353113393081227,10.055156621932984,9.984118944262294,8.427800766626994,8.585289442769083
2011-04-06,10.12869644165039,10.386396725972494,10.338634880085689,10.061565713882446,9.986981865002653,8.441658663749696,8.595544638774939
2011-04-07,10.129892349243164,10.38160260518392,10.325167620031333,10.070569620132446,9.989811775581673,8.456242655118306,8.605739640173399
2011-04-08,10.039406776428223,10.368518924713134,10.306731436573068,10.078965244293213,9.990793854806357,8.470258358319601,8.61526566765682
2011-04-11,9.911758422851562,10.346136442820232,10.281249306655553,10.087717399597167,9.989228796747847,8.48373570283254,8.623880237458778
2011-04-12,9.95970344543457,10.329247315724691,10.260504412383233,10.097275552749634,9.988644136325801,8.497036282221476,8.632756139172903
2011-04-13,10.071463584899902,10.313276894887288,10.248308229964955,10.105575304031372,9.990284125406477,8.511426512400309,8.64231565708471
2011-04-14,9.960304260253906,10.28617041905721,10.229727328693276,10.113272790908814,9.989690464710387,8.525105628967285,8.651073056441316
2011-04-15,9.81168270111084,10.253670279184977,10.202756707558926,10.117497549057006,9.986165558500494,8.538423178990682,8.658784748432474
2011-04-18,9.943222999572754,10.230189323425293,10.18601259736627,10.124424972534179,9.985315210798953,8.551972448031108,8.667319221861977
2011-04-19,10.123299598693848,10.212311299641927,10.181966597451922,10.131334447860718,9.988047574915683,8.566228839556375,8.676993510080129
2011-04-20,10.25963306427002,10.202263832092285,10.186977337246638,10.13954730987549,9.993425505397946,8.580585114161174,8.687509387516606
2011-04-21,10.508023262023926,10.206288878122965,10.20768997755485,10.149683771133423,10.003615559984597,8.595598567326864,8.699605825220972
2011-04-25,10.577240943908691,10.207307593027751,10.23153197538413,10.162226276397705,10.014974478478143,8.610541116396586,8.71208180607604
2011-04-26,10.49963665008545,10.20417153040568,10.248829051171313,10.172419691085816,10.024571749203039,8.625309878985087,8.723959246900021
2011-04-27,10.491548538208008,10.208885765075683,10.264488372915617,10.182007837295533,10.03381881433185,8.640013729731242,8.73570402624426
2011-04-28,10.389674186706543,10.225605138142903,10.272564877031162,10.190789985656739,10.040865455368973,8.654503846168518,8.746693861197498
2011-04-29,10.490948677062988,10.241075992584229,10.28665415445257,10.199772891998292,10.049777994412418,8.66945639292399,8.75828359419328
2011-05-02,10.375587463378906,10.256666723887125,10.29239178728653,10.208183488845826,10.05622966706522,8.684359979629516,8.769029799304148
2011-05-03,10.43311882019043,10.265555667877198,10.301470950699686,10.216330432891846,10.063692818612251,8.69909577846527,8.780086869210368
2011-05-04,10.47417163848877,10.273915417989095,10.312612930557046,10.225262441635131,10.071821112075153,8.713834590911866,8.791343246414876
2011-05-05,10.389674186706543,10.281466197967529,10.317584624502176,10.23310977935791,10.078115232364883,8.728030072848002,8.801963385553027
2011-05-06,10.386977195739746,10.283154074350993,10.32206156458202,10.240597543716431,10.084231310847555,8.741780098279317,8.812495038776857
2011-05-09,10.415138244628906,10.279218769073486,10.328066511681818,10.248780422210693,10.09078392339768,8.755637976328531,8.82314383084232
2011-05-10,10.470573425292969,10.27823003133138,10.337260506108343,10.257496671676636,10.098304507593626,8.76963270664215,8.83409020688518
2011-05-11,10.404053688049316,10.274504629770915,10.341569743652922,10.265281047821045,10.10435894681057,8.783267871538799,8.844521857922816
2011-05-12,10.384281158447266,10.272447236378987,10.344325318800946,10.273059425354004,10.109901960902386,8.796014143625895,8.854752816730286
2011-05-13,10.202401161193848,10.264446989695232,10.335168921535974,10.278539628982545,10.111733628234889,8.808141161600748,8.863707290779878
2011-05-16,9.98667049407959,10.253200880686443,10.31268515202266,10.281266260147095,10.109257130528842,8.819155559539794,8.871168840303463
2011-05-17,10.071765899658203,10.248157119750976,10.29714197445076,10.284556226730347,10.108514729917543,8.830271841684977,8.879146229402165
2011-05-18,10.183527946472168,10.249135907491048,10.289812037161818,10.289431219100953,10.110000140146347,8.841694746017456,8.887813217555454
2011-05-19,10.203302383422852,10.251622772216797,10.28423076917866,10.294180364608765,10.11184770932014,8.853073695500692,8.896554009355237
2011-05-20,10.04419994354248,10.248766358693441,10.268744909460196,10.297101755142211,10.11050814960177,8.864197963078817,8.904179563735218
2011-05-23,10.019628524780273,10.248107083638509,10.252672884642136,10.299831380844116,10.10870855307065,8.875179400444031,8.911591184738839
2011-05-24,9.953411102294922,10.249495506286621,10.233365672877799,10.302387247085571,10.105633356025587,8.885973072052002,8.918513576217617
2011-05-25,10.090937614440918,10.253869978586833,10.224176765881872,10.306647939682007,10.105342351241733,8.897172231674194,8.92630376916262
2011-05-26,10.037609100341797,10.252741495768229,10.21214014229864,10.308274955749512,10.104001098748665,8.908433335622151,8.933687857741884
2011-05-27,10.109819412231445,10.25772533416748,10.205538804874951,10.31010869026184,10.104116312877036,8.91968544960022,8.941502685346466
2011-05-31,10.422032356262207,10.278070322672527,10.219506130770904,10.314252614974976,10.110411680072781,8.931617722511291,8.951340091797732
2011-06-01,10.352516174316406,10.291713428497314,10.228087423902872,10.31778226852417,10.115205828473647,8.94321739355723,8.960650231880914
2011-06-02,10.370200157165527,10.299943447113037,10.237255987339173,10.32077262878418,10.120255221121012,8.955147681236268,8.970016012115362
2011-06-03,10.29049301147461,10.300972112019856,10.24069063405759,10.321069221496582,10.123626266474549,8.966387796401978,8.978789945665921
2011-06-06,10.12869644165039,10.288327884674072,10.233465202289384,10.319990596771241,10.123726665982982,8.976939775149027,8.986430520390071
2011-06-07,9.9489164352417,10.267383734385172,10.215107217318566,10.316281175613403,10.120265077255432,8.986546909014384,8.992825775638254
2011-06-08,9.954910278320312,10.249226188659668,10.198320318028356,10.312254133224487,10.116990724801271,8.99625893274943,8.999218363695942
2011-06-09,9.932439804077148,10.230589230855307,10.181166736483117,10.307163438796998,10.113336251123565,9.005799161593119,9.005419170608773
2011-06-10,9.76494312286377,10.209764862060547,10.154313600120581,10.302743883132935,10.106437377296638,9.014529390335083,9.010465841387875
2011-06-13,9.78591537475586,10.186263751983642,10.130545972677696,10.299076385498047,10.100090406949295,9.02322464466095,9.015618329981683
2011-06-14,9.960905075073242,10.172441005706787,10.1196013986387,10.299004526138306,10.097334261763631,9.032397327423096,9.021899305032125
2011-06-15,9.790414810180664,10.151017538706462,10.098363554222052,10.299013509750367,10.091256648860998,9.041066627502442,9.027005720348726
2011-06-16,9.742769241333008,10.12663745880127,10.075421985648568,10.295331010818481,10.08435590811787,9.049393340746562,9.031761624142641
2011-06-17,9.59595012664795,10.10017999013265,10.044488317325946,10.28899682044983,10.074684506504603,9.057180717786153,9.035510384956629
2011-06-20,9.447936058044434,10.06887861887614,10.006001074791657,10.280448350906372,10.062273646139055,9.064460733731588,9.038250754877478
2011-06-21,9.746968269348145,10.04660628636678,9.989289280892077,10.275082025527954,10.056029975311512,9.072411921819052,9.042959841352365
2011-06-22,9.666367530822754,10.019799423217773,9.968455619597282,10.271040019989014,10.048313887301834,9.079771830240885,9.04710208513622
2011-06-23,9.92464542388916,10.003819147745768,9.965629155358048,10.268615999221801,10.045865006838216,9.088144497871399,9.052932937885409
2011-06-24,9.778425216674805,9.983623949686686,9.953551481894614,10.263018884658813,10.040569169409238,9.096062715848287,9.057753484588327
2011-06-27,9.9489164352417,9.975174458821614,9.953252446626683,10.25933943748474,10.038754263782158,9.104796930948893,9.06367483309765
