date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2021-11-12,1300.2609776928703,1264.978108235482,253472.9747874481,0.7529026713613111,-1,-325.06524442321756,963.5933764956841
2021-11-15,1385.617659804731,1011.9824865883857,253496.73271411046,0.8023057596145647,1,85.35668211186055,-252.9956216470964
2021-11-16,1108.4941278437848,1844.7304399847692,254498.58562033027,0.6435800938289836,-1,-277.1235319609462,832.7479533963835
2021-11-17,1228.6149271132772,1475.7843519878154,256699.30921910107,0.7188674013053893,1,120.12079926949242,-368.94608799695385
2021-11-18,1321.2099047363465,1180.6274815902523,261319.72995305387,0.7810462636048567,1,92.59497762306928,-295.15687039756307
2021-11-19,1393.6812944863404,944.5019852722019,264495.4531752281,0.8278146434163377,1,72.47138974999389,-236.12549631805047
2021-11-22,1451.8456770492799,755.6015882177614,265417.33827959327,0.8618835931903457,1,58.16438256293942,-188.9003970544404
2021-11-23,1451.8456770492799,755.6015882177614,266242.37057105126,0.8612938939076512,0,0.0,0.0
2021-11-24,1498.0794666005206,604.4812705742091,266697.90480657655,0.8901167253811967,1,46.23378955124076,-151.12031764355228
2021-11-26,1535.1050355818345,483.5850164593673,258278.98773122454,0.9120118627617834,1,37.02556898131387,-120.89625411484184
2021-11-29,1564.5500202862172,386.8680131674938,263790.85727029206,0.9299899890742733,1,29.4449847043827,-96.71700329187347
2021-11-30,1586.6639732072497,309.49441053399505,270954.4592510984,0.9471943364994251,1,22.1139529210324,-77.37360263349876
2021-12-01,1604.361277555565,247.59552842719603,270090.6928494524,0.9577415774841033,1,17.697304348315296,-61.898882106799014
2021-12-02,1604.361277555565,247.59552842719603,268673.0729953807,0.9568931686226467,0,0.0,0.0
2021-12-03,1619.117188923015,198.07642274175683,265761.41991581296,0.9648279546864398,1,14.75591136744991,-49.51910568543921
2021-12-06,1630.9691355899654,158.46113819340547,271514.1663043686,0.9717537902010542,1,11.851946666950425,-39.61528454835137
2021-12-07,1640.1761392306005,126.76891055472439,280908.3802033017,0.9780394017037817,1,9.207003640635198,-31.692227638681096
2021-12-08,1647.350276367527,101.41512844377951,287144.36950807,0.9828784326779433,1,7.174137136926425,-25.353782110944877
2021-12-09,1653.0920306548032,81.13210275502361,286293.60075257637,0.986297011922582,1,5.741754287276385,-20.283025688755902
2021-12-10,1657.6759212210873,64.90568220401889,294305.2483565137,0.9890600020072674,1,4.583890566284006,-16.226420551004722
2021-12-13,1661.5189186315718,51.92454576321511,288371.963413122,0.9908330413349522,1,3.8429974104844455,-12.981136440803779
2021-12-14,1661.5189186315718,51.92454576321511,286081.320811858,0.9907532428766803,0,0.0,0.0
2021-12-15,1664.5479257687684,41.53963661057209,294173.7045639124,0.9927737287381966,1,3.0290071371966354,-10.384909152643022
2021-12-16,1667.0957944829092,33.23170928845767,282728.4519524687,0.9939238346090968,1,2.5478687141407312,-8.307927322114418
2021-12-17,1333.6766355863274,1130.568331004343,280874.4549738091,0.7951837359256505,-1,-333.41915889658185,1097.3366217158853
2021-12-20,1402.7145556551748,904.4546648034744,278871.0918073154,0.835512994206877,1,69.03792006884738,-226.1136662008686
2021-12-21,1402.7145556551748,904.4546648034744,283501.6915726717,0.8375529058793993,0,0.0,0.0
2021-12-22,1122.1716445241398,1844.7150557250516,287465.9084020348,0.6709248758076196,-1,-280.54291113103494,940.260390921577
2021-12-23,1122.1716445241398,1844.7150557250516,288233.7714337009,0.6715758554658038,0,0.0,0.0
2021-12-27,1230.255317425464,1475.7720445800412,293380.1875119922,0.7399631362771542,1,108.08367290132426,-368.94301114501036
2021-12-28,1230.255317425464,1475.7720445800412,292427.3315212431,0.7380927476009397,0,0.0,0.0
2021-12-29,1317.6248367386806,1180.617635664033,292626.7250857288,0.7903680244813976,1,87.36951931321664,-295.15440891600826
2021-12-30,1317.6248367386806,1180.617635664033,290928.40703415545,0.7897523524727429,0,0.0,0.0
2021-12-31,1317.6248367386806,1180.617635664033,290563.651220387,0.7879484463518324,0,0.0,0.0
2022-01-03,1386.9194554235655,944.4941085312264,296381.9202354084,0.8334362000484117,1,69.2946186848849,-236.12352713280663
2022-01-04,1386.9194554235655,944.4941085312264,294070.9999243685,0.8293246700015923,0,0.0,0.0
2022-01-05,1446.0514801637935,755.5952868249811,288000.13444124267,0.8594253122435042,1,59.13202474022791,-188.8988217062453
2022-01-06,1493.906942534564,604.4762294599849,283655.19041049364,0.8864186914804228,1,47.8554623707706,-151.11905736499622
2022-01-07,1532.0649737052108,483.5809835679879,283829.0968690828,0.9094008502604704,1,38.1580311706468,-120.89524589199698
2022-01-10,1225.6519789641686,1452.888743197349,283901.71044211666,0.727419119513684,-1,-306.41299474104216,969.3077596293612
2022-01-11,1316.02167470739,1162.3109945578792,287393.4093663901,0.7845134519529399,1,90.36969574322151,-290.5777486394698
2022-01-12,1388.2394663402495,929.8487956463034,288065.1194113258,0.8277566423648459,1,72.21779163285944,-232.46219891157585
2022-01-13,1388.2394663402495,929.8487956463034,283822.9723531183,0.824142656239607,0,0.0,0.0
