date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2023-05-11,2023-05-10,1212.458568712463,298.54538539929507,153447.66390146944,0.8863843159939733,1,38.852873163363626,-74.63634634982377
2023-05-12,2023-05-11,1244.20591446076,238.83630831943606,151187.99642646147,0.9073878219762105,1,31.747345748296997,-59.709077079859014
2023-05-15,2023-05-12,1269.3223214169018,191.06904665554885,152320.41577539034,0.9266560726569384,1,25.11640695614192,-47.76726166388721
2023-05-16,2023-05-15,1269.3223214169018,191.06904665554885,154987.13127700548,0.9287297080700565,0,0.0,0.0
2023-05-17,2023-05-16,1269.3223214169018,191.06904665554885,157640.47503811662,0.9300068912390898,0,0.0,0.0
2023-05-18,2023-05-17,1269.3223214169018,191.06904665554885,160943.02815702488,0.9318231173450999,0,0.0,0.0
2023-05-19,2023-05-18,1269.3223214169018,191.06904665554885,158536.5551177682,0.9307551798075937,0,0.0,0.0
2023-05-22,2023-05-19,1288.0114788758424,152.8552373244391,156731.96309410845,0.9451435432353642,1,18.689157458940684,-38.21380933110977
2023-05-23,2023-05-22,1302.93866627543,122.28418985955128,156690.82344039707,0.9561818054305246,1,14.927187399587572,-30.57104746488782
2023-05-24,2023-05-23,1314.6007839812166,97.82735188764102,158925.85049840942,0.9657311321504811,1,11.662117705786718,-24.456837971910257
2023-05-25,2023-05-24,1323.9993289016509,78.26188151011281,156583.2534870896,0.9723895718915037,1,9.398544920434237,-19.565470377528204
2023-05-26,2023-05-25,1331.1804054923039,62.609505208090255,163338.1557709139,0.9788777065685492,1,7.181076590652993,-15.652376302022564
2023-05-30,2023-05-26,1336.8068967826282,50.087604166472204,165374.0077620504,0.9834431308704662,1,5.626491290324414,-12.521901041618051
2023-05-31,2023-05-30,1341.3392899695407,40.07008333317776,163924.75795570065,0.9866642236208236,1,4.5323931869123895,-10.01752083329444
2023-06-01,2023-05-31,1341.3392899695407,40.07008333317776,166874.74204943381,0.9868253164280011,0,0.0,0.0
2023-06-02,2023-06-01,1344.9465766288063,32.05606666654221,168902.4336157842,0.989385460994995,1,3.607286659265607,-8.014016666635554
2023-06-05,2023-06-02,1344.9465766288063,32.05606666654221,170302.6129240953,0.9895433033147392,0,0.0,0.0
2023-06-06,2023-06-05,1344.9465766288063,32.05606666654221,172051.59160870843,0.9897245663099373,0,0.0,0.0
2023-06-07,2023-06-06,1344.9465766288063,32.05606666654221,164813.14468362374,0.9892892846174022,0,0.0,0.0
2023-06-08,2023-06-07,1347.7951296015995,25.644853333233765,168879.27568047695,0.9916169060900236,1,2.848552972793214,-6.411213333308442
2023-06-09,2023-06-08,1350.0929110865288,20.51588266658701,167776.4291049702,0.9932382594885574,1,2.297781484929417,-5.128970666646754
2023-06-12,2023-06-09,1351.8778252529835,16.41270613326961,172010.84227172355,0.9947464570832908,1,1.7849141664546484,-4.103176533317402
2023-06-13,2023-06-12,1353.3104297507653,13.130164906615686,172136.1187519443,0.995783483623286,1,1.4326044977817376,-3.282541226653922
2023-06-14,2023-06-13,1354.4664771869516,10.50413192529255,171816.23962493578,0.9965975855347569,1,1.1560474361863389,-2.6260329813231373
2023-06-15,2023-06-14,1355.3989346593687,8.40330554023404,172758.85809137445,0.9972557199972839,1,0.9324574724170372,-2.10082638505851
2023-06-16,2023-06-15,1355.3989346593687,8.40330554023404,170566.51494916508,0.997200473174071,0,0.0,0.0
2023-06-20,2023-06-16,1356.153157897516,6.7226444321872325,170956.40733678307,0.9977803417970386,1,0.7542232381471963,-1.6806611080468081
2023-06-21,2023-06-20,1356.153157897516,6.7226444321872325,169669.11897875412,0.9977572949190344,0,0.0,0.0
2023-06-22,2023-06-21,1356.153157897516,6.7226444321872325,176886.44461171242,0.9978340941303122,0,0.0,0.0
2023-06-23,2023-06-22,1084.9225263180128,628.782616717719,175770.38351511088,0.7982745984234508,-1,-271.2306315795032,622.0599722855317
2023-06-26,2023-06-23,1084.9225263180128,628.782616717719,173612.12617312765,0.7957001063673822,0,0.0,0.0
2023-06-27,2023-06-26,1139.7198974239222,503.02609337417516,175543.90399411815,0.8387019124662827,1,54.797371105909306,-125.75652334354379
2023-06-28,2023-06-27,911.7759179391378,1030.4978292918827,175120.15273624033,0.6718561883995869,-1,-227.94397948478445,527.4717359177076
2023-06-29,2023-06-28,1000.8921686946245,824.3982634335061,173605.98433371214,0.737383048139683,1,89.11625075548672,-206.09956585837654
2023-06-30,2023-06-29,800.7137349556996,1294.6891018602885,176220.09859039827,0.5923333593188065,-1,-200.17843373892492,470.2908384267823
2023-07-03,2023-06-30,640.5709879645597,1668.2843487182863,176537.45659508038,0.47250683477342287,-1,-160.14274699113992,373.59524685799784
2023-07-05,2023-07-03,784.4796040638037,1334.627478974629,177331.6788870984,0.5767748619434452,1,143.90861609924397,-333.6568697436573
2023-07-06,2023-07-05,900.5176850497537,1067.7019831797031,175169.04318734104,0.6598794427334758,1,116.03808098595003,-266.9254957949258
2023-07-07,2023-07-06,991.1195570544592,854.1615865437625,175660.73825735573,0.7322495406811758,1,90.6018720047055,-213.54039663594062
2023-07-10,2023-07-07,792.8956456435674,1315.2899577179287,172680.1048817244,0.5837431088077943,-1,-198.22391141089184,461.12837117416626
2023-07-11,2023-07-10,792.8956456435674,1315.2899577179287,174242.89319608838,0.5860158678791996,0,0.0,0.0
2023-07-12,2023-07-11,903.7849478992787,1052.231966174343,176232.35823717577,0.6707909666865097,1,110.88930225571134,-263.05799154358573
2023-07-13,2023-07-12,723.027958319423,1488.7875861273656,179890.06354262074,0.5397888860370463,-1,-180.75698957985574,436.5556199530227
2023-07-14,2023-07-13,723.027958319423,1488.7875861273656,180919.29820677912,0.5382366673761295,0,0.0,0.0
2023-07-17,2023-07-14,847.9432761140894,1191.0300689018925,179986.0600463702,0.6292226290105277,1,124.91531779466645,-297.7575172254731
2023-07-18,2023-07-17,948.0281388773602,952.824055121514,179103.66943939563,0.7030932410102388,1,100.08486276327086,-238.2060137803785
