date,signal_source_date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g,trade_cash,trade_shares
2023-03-22,2023-03-21,13959.215341588742,1228.4715600425013,98.69999694824219,135209.35456878593,1,1,-1,1,0.5,-13959.215341588742,141.4307575805589
2023-03-23,2023-03-22,6979.67746687108,1299.180480431591,98.70999908447266,135221.78150083817,1,1,-1,1,0.5,-6979.67746687108,70.70892038908956
2023-03-24,2023-03-23,3489.8736318228744,1334.7442604122464,98.12999725341797,134468.324240092,1,0,1,1,0.5,-3489.8736318228744,35.56377998065539
2023-03-27,2023-03-24,1744.9542652795965,1352.5426513647626,98.04000091552734,134348.23704337073,1,0,1,1,0.5,-1744.9542652795965,17.798390952516144
2023-03-28,2023-03-27,872.4858574111247,1361.5151511238994,97.23999786376953,133266.21624418895,1,0,0,1,0.5,-872.4858574111247,8.972499759136694
2023-03-29,2023-03-28,436.24729113484943,1365.8667450504315,100.25,137364.3884824406,1,0,1,1,0.5,-436.24729113484943,4.351593926532164
2023-03-30,2023-03-29,218.12582680388041,1368.0052335485088,102.0,139754.65964875178,1,1,0,1,0.5,-218.12582680388041,2.138488498077259
2023-03-31,2023-03-30,109.06400403107423,1369.061134439828,103.29000091552734,141519.38983373382,1,0,0,1,0.5,-109.06400403107423,1.0559008913192767
2023-04-03,2023-03-31,54.532547335557275,1369.5936268271487,102.41000366210938,140314.6208863055,1,0,1,1,0.5,-54.532547335557275,0.5324923873206905
2023-04-04,2023-04-03,54.533092661030636,1369.5936268271487,103.94999694824219,142423.7864216751,1,0,-1,0,0.5,0.0,0.0
2023-04-05,2023-04-04,54.53363799195725,1369.5936268271487,101.0999984741211,138520.44722038266,1,0,-1,0,0.5,0.0,0.0
2023-04-06,2023-04-05,27.267091664168586,1369.8607941044015,102.05999755859375,139835.2563935727,1,1,1,1,0.5,-27.267091664168586,0.26716727725291445
2023-04-10,2023-04-06,27.26736433508523,1369.8607941044015,102.16999816894531,139985.94218969173,1,0,-1,0,0.5,0.0,0.0
2023-04-11,2023-04-10,13.63381850436429,1369.99724144982,99.91999816894531,136903.7556756305,1,0,1,1,0.5,-13.63381850436429,0.13644734541840314
2023-04-12,2023-04-11,6.816977421274667,1370.066923319325,97.83000183105469,134040.4665944183,1,1,-1,1,0.5,-6.816977421274667,0.06968186950509407
2023-04-13,2023-04-12,3.40852279552444,1370.100209674254,102.4000015258789,140301.67208404615,0,1,0,1,0.5,-3.40852279552444,0.03328635492903802
2023-04-14,2023-04-13,70227.89626715955,685.050104837127,102.51000213623047,140452.38397743835,0,-1,0,-1,0.5,70224.4877102788,-685.050104837127
2023-04-17,2023-04-14,70228.59854612223,685.050104837127,102.73999786376953,140610.64485366375,0,0,0,0,0.5,0.0,0.0
2023-04-18,2023-04-17,35114.650416053846,1028.3018093193634,102.30000305175781,140309.9286475528,1,0,1,1,0.5,-35114.650416053846,343.25170448223633
2023-04-19,2023-04-18,17557.500781279003,1196.6383411271936,104.30000305175781,142366.8834126957,0,0,1,1,0.5,-17557.500781279003,168.33653180783008
2023-04-20,2023-04-19,8778.83817814341,1281.2047449862087,103.80999755859375,141780.69962722046,1,0,0,1,0.5,-8778.83817814341,84.56640385901508
2023-04-21,2023-04-20,4389.462983262595,1322.2431053156247,106.95999908447266,145816.58431727212,1,0,0,1,0.5,-4389.462983262595,41.03836032941601
2023-04-24,2023-04-21,2194.753438946214,1342.9073879431073,106.20999908447266,144824.9458829152,1,1,0,1,0.5,-2194.753438946214,20.664282627482628
2023-04-25,2023-04-24,1097.3876932403018,1353.6063027964303,102.56999969482422,139936.78575798232,1,0,0,1,0.5,-1097.3876932403018,10.698914853323112
2023-04-26,2023-04-25,548.6993335586171,1358.8330061305219,104.9800033569336,143198.99287865296,1,1,0,1,0.5,-548.6993335586171,5.226703334091456
2023-04-27,2023-04-26,548.7048205519527,1358.8330061305219,109.81999969482422,149775.74513912294,1,0,-1,0,0.5,0.0,0.0
2023-04-28,2023-04-27,548.7103076001582,1358.8330061305219,105.44999694824219,143837.64665723444,1,-1,0,0,0.5,0.0,0.0
2023-05-01,2023-04-28,548.7157947032342,1358.8330061305219,102.05000305175781,139217.62821715223,1,-1,0,0,0.5,0.0,0.0
2023-05-02,2023-05-01,548.7212818611813,1358.8330061305219,103.62999725341797,141364.58197502085,0,1,-1,0,0.5,0.0,0.0
2023-05-03,2023-05-02,70970.2483484956,679.4165030652609,103.6500015258789,141391.76992791722,0,0,-1,-1,0.5,70421.5215794216,-679.4165030652609
2023-05-04,2023-05-03,35485.47902548955,1020.6230321565066,104.0,141630.27436976624,0,0,1,1,0.5,-35485.47902548955,341.20652909124567
2023-05-05,2023-05-04,17742.9169401399,1188.5476613935077,105.66000366210938,143324.86719556947,0,0,1,1,0.5,-17742.9169401399,167.92462923700117
