date,signal_source_date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g_today,g_reason,trade_cash,trade_shares
2023-04-10,2023-04-06,15.621566620476221,1402.7461919673453,102.16999816894531,143334.19743141916,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-04-11,2023-04-10,7.810861418071213,1402.8243631198795,99.91999816894531,140178.01865570832,1,0,1,1,0.5,buy_use_aggressive_g,-7.810861418071213,0.07817115253409596
2023-04-12,2023-04-11,3.905469763342697,1402.864284102096,97.83000183105469,137246.12095219264,1,1,-1,1,0.5,buy_use_aggressive_g,-3.905469763342697,0.03992098221655111
2023-04-13,2023-04-12,1.9527544090201654,1402.8833539690875,102.4000015258789,143657.2103414737,0,1,0,1,0.5,buy_use_aggressive_g,-1.9527544090201654,0.019069866991424392
2023-04-14,2023-04-13,28763.867896387233,1122.3066831752699,102.51000213623047,143811.52838618986,0,-1,0,-1,0.2,sell_use_conservative_g,28761.915122450668,-280.5766707938175
2023-04-17,2023-04-14,28764.1555350662,1122.3066831752699,102.73999786376953,144069.9417669877,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-04-18,2023-04-17,14382.221588310775,1262.8953553088788,102.30000305175781,143576.42029045985,1,0,1,1,0.5,buy_use_aggressive_g,-14382.221588310775,140.58867213360895
2023-04-19,2023-04-18,7191.18270526333,1331.8424549719036,104.30000305175781,146102.35482329348,0,0,1,1,0.5,buy_use_aggressive_g,-7191.18270526333,68.94709966302473
2023-04-20,2023-04-19,3595.6273085451917,1366.4790737283554,103.80999755859375,145449.8166161552,1,0,0,1,0.5,buy_use_aggressive_g,-3595.6273085451917,34.63661875645168
2023-04-21,2023-04-20,1797.8316324091386,1383.2875221931808,106.95999908447266,149754.2637397542,1,0,0,1,0.5,buy_use_aggressive_g,-1797.8316324091386,16.808448464825474
2023-04-24,2023-04-21,898.9248053627314,1391.7511773396966,106.20999908447266,148716.81607642566,1,1,0,1,0.5,buy_use_aggressive_g,-898.9248053627314,8.463655146515762
2023-04-25,2023-04-24,449.46689730539254,1396.1332276335709,102.56999969482422,143650.8516296147,1,0,0,1,0.5,buy_use_aggressive_g,-449.46689730539254,4.382050293874312
2023-04-26,2023-04-25,224.73569598718282,1398.2739752883701,104.9800033569336,147015.54231567317,1,1,0,1,0.5,buy_use_aggressive_g,-224.73569598718282,2.140747654799344
2023-04-27,2023-04-26,224.7379433441427,1398.2739752883701,109.81999969482422,153783.1854827936,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-04-28,2023-04-27,224.74019072357618,1398.2739752883701,105.44999694824219,147672.72661768866,1,-1,0,0,0.0,hold_no_trade,0.0,0.0
2023-05-01,2023-04-28,224.74243812548343,1398.2739752883701,102.05000305175781,142918.6058834972,1,-1,0,0,0.0,hold_no_trade,0.0,0.0
2023-05-02,2023-05-01,224.7446855498647,1398.2739752883701,103.62999725341797,145127.8729042095,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2023-05-03,2023-05-02,29210.96686744399,1118.6191802306962,103.6500015258789,145155.84660523306,0,0,-1,-1,0.2,sell_use_conservative_g,28986.21993444727,-279.65479505767405
2023-05-04,2023-05-03,14605.629488556333,1259.0579253129686,104.0,145547.65372110507,0,0,1,1,0.5,buy_use_aggressive_g,-14605.629488556333,140.43874508227242
2023-05-05,2023-05-04,7302.88777242561,1328.1747861809613,105.66000366210938,147637.8405442273,0,0,1,1,0.5,buy_use_aggressive_g,-7302.88777242561,69.11686086799267
2023-05-08,2023-05-05,7302.960801303335,1328.1747861809613,105.83000183105469,147863.70085479514,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-05-09,2023-05-08,7303.033830911349,1328.1747861809613,106.62000274658203,148913.03318146645,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-05-10,2023-05-09,7303.106861249658,1328.1747861809613,110.19000244140625,153654.689793144,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-05-11,2023-05-10,3651.5899461591357,1360.7259533785482,112.18000030517578,156297.82781142526,1,1,0,1,0.5,buy_use_aggressive_g,-3651.5899461591357,32.551167197586985
2023-05-12,2023-05-11,1825.8132310292988,1377.2851153199151,110.26000213623047,153685.27298840156,1,0,0,1,0.5,buy_use_aggressive_g,-1825.8132310292988,16.559161941366884
2023-05-15,2023-05-12,912.9157445808046,1385.4947895072778,111.19999694824219,154979.93210959554,1,1,-1,1,0.5,buy_use_aggressive_g,-912.9157445808046,8.209674187362786
2023-05-16,2023-05-15,912.9248737382504,1385.4947895072778,113.4000015258789,158028.03611796084,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-05-17,2023-05-16,912.9340029869878,1385.4947895072778,115.5,160937.58219107758,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-05-18,2023-05-17,912.9431323270178,1385.4947895072778,118.1500015258789,164609.15462670918,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-05-19,2023-05-18,912.9522617583411,1385.4947895072778,116.25,161976.72154197938,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-05-22,2023-05-19,456.4806956404794,1389.4638416519754,115.01000213623047,160258.72009224916,1,1,1,1,0.5,buy_use_aggressive_g,-456.4806956404794,3.969052144697585
2023-05-23,2023-05-22,228.2426302237179,1391.4487328117623,114.98999786376953,160230.92944379308,1,0,1,1,0.5,buy_use_aggressive_g,-228.2426302237179,1.984891159786963
2023-05-24,2023-05-23,114.12245632501008,1392.4262270843533,116.75,162679.88446842326,1,0,1,1,0.5,buy_use_aggressive_g,-114.12245632501008,0.9774942725910928
2023-05-25,2023-05-24,57.061798774786666,1392.9224166389167,115.0,160243.1397122502,1,0,0,1,0.5,buy_use_aggressive_g,-57.061798774786666,0.49618955456336233
2023-05-26,2023-05-25,28.53118469638721,1393.159958763231,120.11000061035156,167360.97468206543,1,1,-1,1,0.5,buy_use_aggressive_g,-28.53118469638721,0.2375421243144035
2023-05-30,2023-05-26,14.265735004117088,1393.2772178013265,121.66000366210938,169520.37715504708,1,-1,1,1,0.5,buy_use_aggressive_g,-14.265735004117088,0.11725903809552578
2023-05-31,2023-05-30,7.132938830733565,1393.336373040358,120.58000183105469,168015.6353513122,1,0,0,1,0.5,buy_use_aggressive_g,-7.132938830733565,0.05915523903149019
2023-06-01,2023-05-31,7.133010160121873,1393.336373040358,122.7699966430664,171067.0348509872,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-06-02,2023-06-01,3.566540745111737,1393.3650775936385,124.25,173129.1774317547,1,0,1,1,0.5,buy_use_aggressive_g,-3.566540745111737,0.02870455328057736
2023-06-05,2023-06-02,3.5665764105191884,1393.3650775936385,125.30000305175781,174592.21505110618,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-06-06,2023-06-05,3.566612076283294,1393.3650775936385,126.61000061035156,176417.5199366494,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-06-07,2023-06-06,3.566647742404057,1393.3650775936385,121.2300033569336,168921.21968185325,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-06-08,2023-06-07,1.7833417044407407,1393.3794304443784,124.25,173129.17757441846,1,-1,1,1,0.5,buy_use_aggressive_g,-1.7833417044407407,0.01435285073996572
2023-06-09,2023-06-08,0.8916797689288926,1393.3866546181346,123.43000030517578,171986.60688451314,1,1,-1,1,0.5,buy_use_aggressive_g,-0.8916797689288926,0.007224173756171512
2023-06-12,2023-06-09,0.44584434286329094,1393.3901771301353,126.56999969482422,176361.84013847515,1,0,0,1,0.5,buy_use_aggressive_g,-0.44584434286329094,0.003522512000776458
2023-06-13,2023-06-12,0.2229244006533598,1393.391937152196,126.66000366210938,176487.25078685148,1,1,0,1,0.5,buy_use_aggressive_g,-0.2229244006533598,0.0017600220606976671
2023-06-14,2023-06-13,0.11146331494868318,1393.3928188427242,126.41999816894531,176152.82907003368,1,0,1,1,0.5,buy_use_aggressive_g,-0.11146331494868318,0.0008816905281055748
2023-06-15,2023-06-14,0.055732214790916335,1393.3932572992935,127.11000061035156,177114.27351798775,1,0,0,1,0.5,buy_use_aggressive_g,-0.055732214790916335,0.00043845656929670113
2023-06-16,2023-06-15,0.055732772113064245,1393.3932572992935,125.48999786376953,174856.9726146513,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-06-20,2023-06-16,0.02786666472039269,1393.3934788501363,125.77999877929688,175261.0579355151,0,1,0,1,0.5,buy_use_aggressive_g,-0.02786666472039269,0.0002215508426684727
2023-06-21,2023-06-20,0.027866943387039895,1393.3934788501363,124.83000183105469,173937.33838318556,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-06-22,2023-06-21,0.027867222056473767,1393.3934788501363,130.14999389648438,181350.18063496842,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-06-23,2023-06-22,36041.54410171429,1114.714783080109,129.3300018310547,180207.6090385685,0,-1,0,-1,0.2,sell_use_conservative_g,36041.51623421356,-278.6786957700273
2023-06-26,2023-06-23,36041.90451715531,1114.714783080109,127.33000183105469,177978.53988784933,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-06-27,2023-06-26,18021.13246810024,1254.2188354865066,129.17999267578125,180041.11245007403,0,1,0,1,0.5,buy_use_aggressive_g,-18021.13246810024,139.50405240639756
2023-06-28,2023-06-27,50390.19070152895,1003.3750683892052,129.0399932861328,179865.70278994506,0,0,-1,-1,0.2,sell_use_conservative_g,32368.87802210403,-250.84376709730134
2023-06-29,2023-06-28,25195.347301717982,1200.3676172643516,127.9000015258789,178722.36738144417,0,0,1,1,0.5,buy_use_aggressive_g,-25195.347301717982,196.99254887514627
2023-06-30,2023-06-29,56491.58391903643,960.2940938114813,130.36000061035156,181675.52257441814,0,0,-1,-1,0.2,sell_use_conservative_g,31295.984663845426,-240.07352345287032
2023-07-03,2023-06-30,81502.04844854865,768.235275049185,130.22000122070312,181541.64690324073,0,0,-1,-1,0.2,sell_use_conservative_g,25009.89961367302,-192.05881876229626
2023-07-05,2023-07-03,40751.43173451657,1080.794181387197,130.3800048828125,181665.38238109468,0,0,1,1,0.5,buy_use_aggressive_g,-40751.43173451657,312.5589063380122
2023-07-06,2023-07-05,20375.919624416958,1239.5345952819423,128.36000061035156,179482.58103135898,0,0,1,1,0.5,buy_use_aggressive_g,-20375.919624416958,158.74041389474525
2023-07-07,2023-07-06,10188.061691806603,1318.0371518209693,129.77999877929688,181242.92164619992,0,1,1,1,0.5,buy_use_aggressive_g,-10188.061691806603,78.50255653902695
2023-07-10,2023-07-07,43700.57547060406,1054.4297214567755,127.12999725341797,177750.2230633262,0,0,-1,-1,0.2,sell_use_conservative_g,33512.41189818054,-263.6074303641939
2023-07-11,2023-07-10,43701.01247635877,1054.4297214567755,128.77999877929688,179490.47071841665,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2023-07-12,2023-07-11,21850.724743241768,1221.484188073228,130.8000030517578,181620.8602708939,0,0,1,1,0.5,buy_use_aggressive_g,-21850.724743241768,167.05446661645254
2023-07-13,2023-07-12,54660.009287670895,977.1873504585825,134.3000030517578,185896.27343639766,0,0,-1,-1,0.2,sell_use_conservative_g,32809.06603718169,-244.29683761464563
2023-07-14,2023-07-13,54660.555887763774,977.1873504585825,134.67999267578125,186268.14109039176,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2023-07-17,2023-07-14,27330.55124666133,1181.8186154050438,133.55999755859375,185174.24263485963,1,0,0,1,0.5,buy_use_aggressive_g,-27330.55124666133,204.63126494646136
2023-07-18,2023-07-17,13665.4122760869,1284.6975741320625,132.8300018310547,184311.79340040026,1,0,1,1,0.5,buy_use_aggressive_g,-13665.4122760869,102.87895872701874
2023-07-19,2023-07-18,48444.88181393629,1027.75805930565,135.36000061035156,187562.2133488428,0,0,-1,-1,0.2,sell_use_conservative_g,34779.33288372663,-256.9395148264125
2023-07-20,2023-07-19,48445.36626275443,1027.75805930565,129.9600067138672,182012.81055034781,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-07-21,2023-07-20,48445.850716417066,1027.75805930565,130.0,182054.39842615157,0,-1,1,0,0.0,hold_no_trade,0.0,0.0
2023-07-24,2023-07-21,24223.167587462118,1215.8261261808357,128.8000030517578,180821.57634996064,0,0,1,1,0.5,buy_use_aggressive_g,-24223.167587462118,188.06806687518576
2023-07-25,2023-07-24,55623.336541214456,972.6609009446686,129.1300048828125,181223.0434295203,0,0,-1,-1,0.2,sell_use_conservative_g,31399.926722076463,-243.16522523616715
2023-07-26,2023-07-25,27811.946387289936,1189.687414498431,128.14999389648438,180270.38129398815,0,0,1,1,0.5,buy_use_aggressive_g,-27811.946387289936,217.0265135537624
2023-07-27,2023-07-26,13906.112253376905,1298.1171396709606,128.25,180389.6354161776,0,0,1,1,0.5,buy_use_aggressive_g,-13906.112253376905,108.42972517252947
2023-07-28,2023-07-27,13906.25131449944,1298.1171396709606,132.2100067138672,185530.3270657832,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-07-31,2023-07-28,6953.195188506293,1350.1308707411747,133.67999267578125,187438.68010053269,0,1,0,1,0.5,buy_use_aggressive_g,-6953.195188506293,52.01373107021422
2023-08-01,2023-07-31,6953.264720458178,1350.1308707411747,131.69000244140625,184752.00238458143,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-08-02,2023-08-01,6953.334253105383,1350.1308707411747,128.2100067138672,180053.62225543076,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2023-08-03,2023-08-02,3476.7018932239575,1377.1008637165598,128.91000366210938,180998.77927801965,0,1,1,1,0.5,buy_use_aggressive_g,-3476.7018932239575,26.9699929753851
2023-08-04,2023-08-03,1738.368330121445,1389.5560348772465,139.57000732421875,195678.7142953511,0,0,1,1,0.5,buy_use_aggressive_g,-1738.368330121445,12.45517116068673
2023-08-07,2023-08-04,1738.3857138047465,1389.5560348772465,142.22000122070312,199361.04669028212,1,-1,0,0,0.0,hold_no_trade,0.0,0.0
2023-08-08,2023-08-07,869.2015488309423,1395.7672792224428,139.94000244140625,196192.87801085456,1,0,0,1,0.5,buy_use_aggressive_g,-869.2015488309423,6.2112443451963095
2023-08-09,2023-08-08,434.60512042321534,1398.9200184402914,137.85000610351562,193275.73820074758,1,1,0,1,0.5,buy_use_aggressive_g,-434.60512042321534,3.1527392178485476
2023-08-10,2023-08-09,217.3047332372098,1400.4883263001796,138.55999755859375,194268.96380622915,1,1,1,1,0.5,buy_use_aggressive_g,-217.3047332372098,1.5683078598880371
2023-08-11,2023-08-10,108.65345314227109,1401.2733378619705,138.41000366210938,194058.90127823382,1,0,1,1,0.5,buy_use_aggressive_g,-108.65345314227109,0.7850115617908597
2023-08-14,2023-08-11,54.32726983840126,1401.6598162500175,140.57000732421875,197085.65790616645,1,0,1,1,0.5,buy_use_aggressive_g,-54.32726983840126,0.38647838804687346
2023-08-15,2023-08-14,27.163906555549822,1401.857127987628,137.6699981689453,193020.83214973522,1,0,1,1,0.5,buy_use_aggressive_g,-27.163906555549822,0.1973117376105063
2023-08-16,2023-08-15,13.582089097307689,1401.9576839094523,135.07000732421875,189376.01672299177,1,1,0,1,0.5,buy_use_aggressive_g,-13.582089097307689,0.10055592182434382
2023-08-17,2023-08-16,6.791112459099331,1402.008371420093,133.97999572753906,187847.86672529715,1,1,0,1,0.5,buy_use_aggressive_g,-6.791112459099331,0.050687510640839976
2023-08-18,2023-08-17,6.791180370223922,1402.008371420093,133.22000122070312,186782.34813239102,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-08-21,2023-08-18,3.3956241410138124,1402.0335839559236,134.67999267578125,188829.26844252413,0,0,1,1,0.5,buy_use_aggressive_g,-3.3956241410138124,0.025212535830679686
2023-08-22,2023-08-21,1.6978290486276113,1402.0462307272355,134.25,188226.40430417997,0,0,1,1,0.5,buy_use_aggressive_g,-1.6978290486276113,0.012646771311937515
2023-08-23,2023-08-22,1.6978460269180977,1402.0462307272355,135.52000427246094,190007.00902436962,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-08-24,2023-08-23,1.697863005378367,1402.0462307272355,131.83999633789062,184847.4677876375,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-08-25,2023-08-24,0.8489399920042104,1402.0526012812427,133.25999450683594,186838.37088502542,0,1,1,1,0.5,buy_use_aggressive_g,-0.8489399920042104,0.006370554007194273
2023-08-28,2023-08-25,0.8489484814041306,1402.0526012812427,133.13999938964844,186670.13142732106,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-08-29,2023-08-28,0.42447848544447236,1402.055747663823,134.91000366210938,189151.77053029332,0,0,1,1,0.5,buy_use_aggressive_g,-0.42447848544447236,0.003146382580402307
2023-08-30,2023-08-29,0.4244827302293268,1402.055747663823,135.07000732421875,189376.1045886458,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-08-31,2023-08-30,0.21224348752831457,1402.0572855487296,138.00999450683594,193498.13052033703,0,0,1,1,0.5,buy_use_aggressive_g,-0.21224348752831457,0.0015378849067181268
2023-09-01,2023-08-31,0.21224560996318986,1402.0572855487296,138.1199951171875,193652.35767961765,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-09-05,2023-09-01,0.10612386620964476,1402.0580586518324,137.27000427246094,192460.62182524154,1,0,0,1,0.5,buy_use_aggressive_g,-0.10612386620964476,0.0007731031026924452
2023-09-06,2023-09-05,0.05306246372415343,1402.0584506617577,135.36000061035156,189782.6857997878,1,0,0,1,0.5,buy_use_aggressive_g,-0.05306246372415343,0.00039200992527252924
2023-09-07,2023-09-06,0.026531497174395336,1402.0586431281777,137.85000610351562,193273.8190442033,0,1,0,1,0.5,buy_use_aggressive_g,-0.026531497174395336,0.0001924664200193945
2023-09-08,2023-09-07,0.026531762489367082,1402.0586431281777,138.22999572753906,193806.5867811297,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-09-11,2023-09-08,0.013266013903495988,1402.0587358326734,143.10000610351562,200634.62692115686,1,0,0,1,0.5,buy_use_aggressive_g,-0.013266013903495988,9.270449572098288e-05
2023-09-12,2023-09-11,0.006633073281817512,1402.0587827991358,141.22999572753906,198012.76253755385,1,1,0,1,0.5,buy_use_aggressive_g,-0.006633073281817512,4.696646238391197e-05
2023-09-13,2023-09-12,0.0033165698062751652,1402.058805695716,144.85000610351562,203088.22987908212,1,1,-1,1,0.5,buy_use_aggressive_g,-0.0033165698062751652,2.2896580369523848e-05
2023-09-14,2023-09-13,0.001658301485986614,1402.058817154405,144.72000122070312,202905.95538838455,1,1,0,1,0.5,buy_use_aggressive_g,-0.001658301485986614,1.1458688999439999e-05
2023-09-15,2023-09-14,0.000829159034500737,1402.0588230605167,140.38999938964844,196835.03814287618,1,0,1,1,0.5,buy_use_aggressive_g,-0.000829159034500737,5.906111817832763e-06
2023-09-18,2023-09-15,0.00041458366304554105,1402.0588260222519,139.97999572753906,196260.1888909369,1,1,-1,1,0.5,buy_use_aggressive_g,-0.00041458366304554105,2.9617350742923165e-06
2023-09-19,2023-09-18,0.00020729390444108577,1402.05882752842,137.6300048828125,192965.36348602068,1,0,1,1,0.5,buy_use_aggressive_g,-0.00020729390444108577,1.5061679654635617e-06
2023-09-20,2023-09-19,0.0001036479886900651,1402.058828294537,135.2899932861328,189684.52957037915,0,1,0,1,0.5,buy_use_aggressive_g,-0.0001036479886900651,7.661171840762371e-07
2023-09-21,2023-09-20,5.1824512584976e-05,1402.0588286952525,129.3300018310547,181328.2709342279,0,1,1,1,0.5,buy_use_aggressive_g,-5.1824512584976e-05,4.007153162548855e-07
2023-09-22,2023-09-21,5.182503083010185e-05,1402.0588286952525,129.1199951171875,181033.82916696568,0,-1,1,0,0.0,hold_no_trade,0.0,0.0
2023-09-25,2023-09-22,5.1825549080410153e-05,1402.0588286952525,131.27000427246094,184048.2684848929,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2023-09-26,2023-09-25,35326.27524095532,1121.647062956202,125.9800033569336,176631.37599747235,-1,0,-1,-1,0.2,sell_use_conservative_g,35326.27518912926,-280.4117657390505
2023-09-27,2023-09-26,63587.648655011144,897.3176503649617,125.9800033569336,176631.7292602248,-1,-1,-1,-1,0.2,sell_use_conservative_g,28261.020151303408,-224.3294125912404
2023-09-28,2023-09-27,63588.284531497695,897.3176503649617,125.9800033569336,176632.36513671133,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2023-09-29,2023-09-28,86402.3248501331,717.8541202919694,127.12000274658203,177655.94259329347,-1,0,0,-1,0.2,sell_use_conservative_g,22813.404435790093,-179.46353007299234
2023-10-02,2023-09-29,104989.86871989671,574.2832962335755,129.4600067138672,179336.58810595717,-1,0,0,-1,0.2,sell_use_conservative_g,18586.679846515115,-143.57082405839387
2023-10-03,2023-10-02,119315.8413000401,459.4266369868604,124.72000122070312,176615.53202586487,-1,0,-1,-1,0.2,sell_use_conservative_g,14324.92268145619,-114.8566592467151
2023-10-04,2023-10-03,130986.47103791937,367.5413095894883,127.0,177664.21735578438,-1,-1,-1,-1,0.2,sell_use_conservative_g,11669.436579466254,-91.88532739737208
2023-10-05,2023-10-04,140246.88150650932,294.0330476715907,125.95999908447266,177283.2839220276,-1,0,-1,-1,0.2,sell_use_conservative_g,9259.100603879566,-73.50826191789767
2023-10-06,2023-10-05,140248.2839753244,294.0330476715907,127.95999908447266,177872.75248618584,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2023-10-09,2023-10-06,147792.22187400144,235.22643813727254,128.25999450683594,177962.3635373506,-1,0,-1,-1,0.2,sell_use_conservative_g,7542.535415837291,-58.80660953431814
2023-10-10,2023-10-09,147793.69979622017,235.22643813727254,129.47999572753906,178250.81800123845,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2023-10-11,2023-10-10,153997.15808728797,188.18115050981802,131.8300018310547,178805.07950356725,-1,0,0,-1,0.2,sell_use_conservative_g,6201.980354069823,-47.04528762745451
2023-10-12,2023-10-11,153998.69805886885,188.18115050981802,132.3300018310547,178900.71005040305,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-10-13,2023-10-12,154000.23804584946,188.18115050981802,129.7899932861328,178424.26830709548,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-10-16,2023-10-13,154001.77804822993,188.18115050981802,132.5500030517578,178945.1901225896,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2023-10-17,2023-10-16,77001.65903300521,773.8787113072804,131.47000122070312,178743.49415324954,0,0,1,1,0.5,buy_use_aggressive_g,-77001.65903300521,585.6975607974623
2023-10-18,2023-10-17,96833.84566129684,619.1029690458242,128.1300048828125,176159.51210810203,0,0,-1,-1,0.2,sell_use_conservative_g,19831.416611701297,-154.7757422614561
2023-10-19,2023-10-18,96834.81399975346,619.1029690458242,128.39999389648438,176327.63144653264,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2023-10-20,2023-10-19,48417.89117394673,1005.9200328968263,125.16999816894531,174328.8998497479,0,0,1,1,0.5,buy_use_aggressive_g,-48417.89117394673,386.81706385100205
2023-10-23,2023-10-20,48418.37535285847,1005.9200328968263,126.55999755859375,175727.61226042136,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2023-10-24,2023-10-23,74283.0749312833,804.7360263174611,128.55999755859375,177739.93650996854,-1,0,-1,-1,0.2,sell_use_conservative_g,25864.215394671308,-201.18400657936527
2023-10-25,2023-10-24,74283.81776203263,804.7360263174611,121.38999938964844,171970.72350553735,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2023-10-26,2023-10-25,93529.01788444884,643.7888210539688,119.56999969482422,170506.84702140314,-1,-1,0,-1,0.2,sell_use_conservative_g,19244.45728423858,-160.94720526349224
2023-10-27,2023-10-26,109977.46969985822,515.0310568431751,127.73999786376953,175767.53580078037,-1,1,-1,-1,0.2,sell_use_conservative_g,16447.516525230538,-128.75776421079377
2023-10-30,2023-10-27,123648.52447685681,412.02484547454003,132.7100067138672,178328.3444860631,-1,-1,-1,-1,0.2,sell_use_conservative_g,13669.955002301576,-103.00621136863502
2023-10-31,2023-10-30,134617.0379971669,329.61987637963205,133.08999633789062,178486.14613742806,0,-1,-1,-1,0.2,sell_use_conservative_g,10967.277035065297,-82.40496909490801
2023-11-01,2023-10-31,67309.19208377344,820.9278477940367,137.0,179776.30723155645,0,0,1,1,0.5,buy_use_aggressive_g,-67309.19208377344,491.3079714144046
2023-11-02,2023-11-01,33654.93258784714,1064.6805153000066,138.07000732421875,180655.37913327204,0,1,0,1,0.5,buy_use_aggressive_g,-33654.93258784714,243.75266750597004
2023-11-03,2023-11-02,16827.634568586513,1186.0920147772758,138.60000610351562,181219.9950560481,1,0,0,1,0.5,buy_use_aggressive_g,-16827.634568586513,121.41149947726933
2023-11-06,2023-11-03,8413.9014224661,1246.3031289301066,139.74000549316406,182572.30750530676,1,0,0,1,0.5,buy_use_aggressive_g,-8413.9014224661,60.211114152830774
2023-11-07,2023-11-06,4206.992780740163,1275.7824407009705,142.7100067138672,186273.91345860955,1,0,0,1,0.5,buy_use_aggressive_g,-4206.992780740163,29.47931177086384
2023-11-08,2023-11-07,2103.517425333985,1290.5876025691077,142.0800018310547,185470.2063614893,1,0,0,1,0.5,buy_use_aggressive_g,-2103.517425333985,14.805161868137134
2023-11-09,2023-11-08,1051.7692302541193,1298.0681799844442,140.60000610351562,183560.16325884638,1,0,0,1,0.5,buy_use_aggressive_g,-1051.7692302541193,7.480577415336402
2023-11-10,2023-11-09,1051.7797479464218,1298.0681799844442,143.55999755859375,187402.44449740148,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-11-13,2023-11-10,525.8951328719506,1301.756342873696,142.58999633789062,186143.32729605815,1,0,1,1,0.5,buy_use_aggressive_g,-525.8951328719506,3.6881628892517466
2023-11-14,2023-11-13,262.9501959116397,1303.5598421220348,145.8000030517578,190321.97915545324,1,0,1,1,0.5,buy_use_aggressive_g,-262.9501959116397,1.8034992483387982
2023-11-15,2023-11-14,131.4764127067994,1304.477973515252,143.1999969482422,186932.71823914003,1,0,0,1,0.5,buy_use_aggressive_g,-131.4764127067994,0.918131393217277
2023-11-16,2023-11-15,65.73886373546324,1304.9382330048038,142.8300018310547,186450.06907322485,1,1,-1,1,0.5,buy_use_aggressive_g,-65.73886373546324,0.46025948955193546
2023-11-17,2023-11-16,32.8697605620503,1305.1646399632023,145.17999267578125,189516.66263110843,1,0,0,1,0.5,buy_use_aggressive_g,-32.8697605620503,0.22640695839857
2023-11-20,2023-11-17,32.87008925965593,1305.1646399632023,146.1300048828125,190756.58529995664,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-11-21,2023-11-20,32.87041796054852,1305.1646399632023,143.89999389648438,187846.05414257257,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-11-22,2023-11-21,16.435373332364065,1305.2766662230363,146.7100067138672,191513.58383836818,1,1,1,1,0.5,buy_use_aggressive_g,-16.435373332364065,0.11202625983392159
2023-11-24,2023-11-22,16.43553768609739,1305.2766662230363,146.74000549316406,191552.74070935333,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2023-11-27,2023-11-24,8.217851020737127,1305.3322937276623,147.72999572753906,192844.95202642705,1,0,1,1,0.5,buy_use_aggressive_g,-8.217851020737127,0.055627504626030375
2023-11-28,2023-11-27,4.108966599623668,1305.360240178276,147.02999877929688,191931.22348655423,1,0,1,1,0.5,buy_use_aggressive_g,-4.108966599623668,0.027946450613738606
2023-11-29,2023-11-28,2.0545038446448323,1305.3742813465497,146.32000732421875,191004.42891131857,1,0,1,1,0.5,buy_use_aggressive_g,-2.0545038446448323,0.01404116827367581
2023-11-30,2023-11-29,1.0272621948416394,1305.381313054542,146.08999633789062,190704.17850588373,1,0,0,1,0.5,buy_use_aggressive_g,-1.0272621948416394,0.0070317079922823135
