antecedent,consequent,support,confidence,lambda,utility
UUHUH,D,0.0016148566814695195,0.3076923076923077,0.35,0.01014210059341449
UUHUH,U,0.0014129995962858296,0.2692307692307692,0.35,0.008874338019237678
UUHUH,H,0.0022204279370205892,0.4230769230769231,0.35,0.013945388315944924
UUHHD,D,0.0012111425111021397,0.24,0.35,0.0077117127770451625
UUHHD,U,0.0026241421073879695,0.52,0.35,0.016708711016931187
UUHHD,H,0.0012111425111021397,0.24,0.35,0.0077117127770451625
UUHHU,D,0.0006055712555510698,0.15789473684210525,0.35,0.004244593385180363
UUHHU,U,0.0016148566814695195,0.42105263157894735,0.35,0.011318915693814298
UUHHU,H,0.0016148566814695195,0.42105263157894735,0.35,0.011318915693814298
UUHHH,D,0.0010092854259184498,0.16129032258064516,0.35,0.005960353392209896
UUHHH,U,0.0016148566814695195,0.25806451612903225,0.35,0.009536565427535833
UUHHH,H,0.0036334275333064193,0.5806451612903226,0.35,0.021457272211955626
UHDDD,D,0.0010092854259184498,0.29411764705882354,0.35,0.00735514909038479
UHDDD,U,0.0012111425111021397,0.35294117647058826,0.35,0.008826178908461747
UHDDD,H,0.0012111425111021397,0.35294117647058826,0.35,0.008826178908461747
UHDDU,D,0.0018167137666532096,0.375,0.35,0.011734029436663445
UHDDU,U,0.0008074283407347598,0.16666666666666666,0.35,0.0052151241940726414
UHDDU,H,0.0022204279370205892,0.4583333333333333,0.35,0.014341591533699762
UHDDH,D,0.0010092854259184498,0.2,0.35,0.006426427314204303
UHDDH,U,0.002825999192571659,0.56,0.35,0.017993996479772047
UHDDH,H,0.0012111425111021397,0.24,0.35,0.0077117127770451625
UHDUD,D,0.0018167137666532096,0.45,0.35,0.012507214828025841
UHDUD,U,0.0014129995962858296,0.35,0.35,0.00972783375513121
UHDUD,H,0.0008074283407347598,0.2,0.35,0.005558762145789263
UHDUU,D,0.0006055712555510698,0.1875,0.35,0.004507729627990854
UHDUU,U,0.0008074283407347598,0.25,0.35,0.006010306170654471
UHDUU,H,0.0018167137666532096,0.5625,0.35,0.013523188883972562
UHDUH,D,0.0006055712555510698,0.17647058823529413,0.35,0.0044130894542308745
UHDUH,U,0.0014129995962858296,0.4117647058823529,0.35,0.010297208726538706
UHDUH,H,0.0014129995962858296,0.4117647058823529,0.35,0.010297208726538706
UHDHD,D,0.0006055712555510698,0.21428571428571427,0.35,0.004723403431513295
UHDHD,U,0.0008074283407347598,0.2857142857142857,0.35,0.006297871242017725
UHDHD,H,0.0014129995962858296,0.5,0.35,0.011021274673531018
UHDHU,D,0.0018167137666532096,0.47368421052631576,0.35,0.012733780155541089
UHDHU,U,0.0006055712555510698,0.15789473684210525,0.35,0.004244593385180363
UHDHU,H,0.0014129995962858296,0.3684210526315789,0.35,0.009904051232087511
UHDHH,D,0.0006055712555510698,0.16666666666666666,0.35,0.004325680875499532
UHDHH,U,0.0008074283407347598,0.2222222222222222,0.35,0.0057675745006660435
UHDHH,H,0.0022204279370205892,0.6111111111111112,0.35,0.015860829876831618
UHUDD,D,0.0004037141703673799,0.1,0.35,0.0027793810728946313
UHUDD,U,0.0030278562777553493,0.75,0.35,0.020845358046709735
UHUDD,H,0.0006055712555510698,0.15,0.35,0.0041690716093419474
UHUDU,D,0.0012111425111021397,0.3157894736842105,0.35,0.008489186770360724
UHUDU,U,0.0010092854259184498,0.2631578947368421,0.35,0.007074322308633938
UHUDU,H,0.0016148566814695195,0.42105263157894735,0.35,0.011318915693814298
UHUDH,D,0.0010092854259184498,0.3125,0.35,0.007512882713318089
UHUDH,U,0.0006055712555510698,0.1875,0.35,0.004507729627990854
UHUDH,H,0.0016148566814695195,0.5,0.35,0.012020612341308941
UHUUD,D,0.0010092854259184498,0.3333333333333333,0.35,0.007684518530680661
UHUUD,U,0.0010092854259184498,0.3333333333333333,0.35,0.007684518530680661
UHUUD,H,0.0010092854259184498,0.3333333333333333,0.35,0.007684518530680661
UHUUU,D,0.0006055712555510698,0.25,0.35,0.004985243973258816
UHUUU,U,0.0012111425111021397,0.5,0.35,0.00997048794651763
UHUUU,H,0.0006055712555510698,0.25,0.35,0.004985243973258816
UHUUH,D,0.0012111425111021397,0.2727272727272727,0.35,0.008064582900483138
UHUUH,U,0.0014129995962858296,0.3181818181818182,0.35,0.009408680050563662
UHUUH,H,0.0018167137666532096,0.4090909090909091,0.35,0.01209687435072471
UHUHD,D,0.0012111425111021397,0.2727272727272727,0.35,0.008064582900483138
UHUHD,U,0.0014129995962858296,0.3181818181818182,0.35,0.009408680050563662
UHUHD,H,0.0018167137666532096,0.4090909090909091,0.35,0.01209687435072471
UHUHU,D,0.0004037141703673799,0.06896551724137931,0.35,0.0024404465198831393
UHUHU,U,0.0024222850222042794,0.41379310344827586,0.35,0.014642679119298837
UHUHU,H,0.0030278562777553493,0.5172413793103449,0.35,0.018303348899123547
UHUHH,D,0.0014129995962858296,0.21212121212121213,0.35,0.008163882766165326
UHUHH,U,0.0024222850222042794,0.36363636363636365,0.35,0.01399522759914056
UHUHH,H,0.002825999192571659,0.42424242424242425,0.35,0.016327765532330656
UHHDD,D,0.0020185708518368995,0.5263157894736842,0.35,0.014148644617267876
UHHDD,U,0.0012111425111021397,0.3157894736842105,0.35,0.008489186770360724
UHHDD,H,0.0006055712555510698,0.15789473684210525,0.35,0.004244593385180363
UHHDU,D,0.0018167137666532096,0.4090909090909091,0.35,0.01209687435072471
UHHDU,U,0.0008074283407347598,0.18181818181818182,0.35,0.0053763886003220926
UHHDU,H,0.0018167137666532096,0.4090909090909091,0.35,0.01209687435072471
UHHDH,D,0.0014129995962858296,0.3684210526315789,0.35,0.009904051232087511
UHHDH,U,0.0006055712555510698,0.15789473684210525,0.35,0.004244593385180363
UHHDH,H,0.0018167137666532096,0.47368421052631576,0.35,0.012733780155541089
UHHUD,D,0.0010092854259184498,0.29411764705882354,0.35,0.00735514909038479
UHHUD,U,0.0008074283407347598,0.23529411764705882,0.35,0.005884119272307832
UHHUD,H,0.0016148566814695195,0.47058823529411764,0.35,0.011768238544615664
UHHUU,D,0.0006055712555510698,0.125,0.35,0.003911343145554481
UHHUU,U,0.0012111425111021397,0.25,0.35,0.007822686291108962
UHHUU,H,0.0030278562777553493,0.625,0.35,0.019556715727772404
UHHUH,D,0.0014129995962858296,0.25,0.35,0.00864711684740464
UHHUH,U,0.0010092854259184498,0.17857142857142858,0.35,0.006176512033860457
UHHUH,H,0.003229713362939039,0.5714285714285714,0.35,0.019764838508353463
UHHHD,D,0.0010092854259184498,0.25,0.35,0.006948452682236578
UHHHD,U,0.0006055712555510698,0.15,0.35,0.0041690716093419474
UHHHD,H,0.0024222850222042794,0.6,0.35,0.016676286437367786
UHHHU,D,0.0018167137666532096,0.32142857142857145,0.35,0.011117721660948824
UHHHU,U,0.0014129995962858296,0.25,0.35,0.00864711684740464
UHHHU,H,0.0024222850222042794,0.42857142857142855,0.35,0.014823628881265096
UHHHH,D,0.0022204279370205892,0.23404255319148937,0.35,0.011335404787903795
UHHHH,U,0.003431570448122729,0.3617021276595745,0.35,0.01751835285403314
UHHHH,H,0.003835284618490109,0.40425531914893614,0.35,0.01957933554274292
HDDDD,D,0.0008074283407347598,0.23529411764705882,0.35,0.005884119272307832
HDDDD,U,0.0012111425111021397,0.35294117647058826,0.35,0.008826178908461747
HDDDD,H,0.0014129995962858296,0.4117647058823529,0.35,0.010297208726538706
HDDDU,D,0.0010092854259184498,0.3125,0.35,0.007512882713318089
HDDDU,U,0.0014129995962858296,0.4375,0.35,0.010518035798645324
HDDDU,H,0.0008074283407347598,0.25,0.35,0.006010306170654471
HDDDH,D,0.0008074283407347598,0.26666666666666666,0.35,0.006147614824544528
HDDDH,U,0.0012111425111021397,0.4,0.35,0.009221422236816792
HDDDH,H,0.0010092854259184498,0.3333333333333333,0.35,0.007684518530680661
HDDUD,D,0.0016148566814695195,0.36363636363636365,0.35,0.010752777200644185
HDDUD,U,0.0010092854259184498,0.22727272727272727,0.35,0.006720485750402616
HDDUD,H,0.0018167137666532096,0.4090909090909091,0.35,0.01209687435072471
HDDUU,D,0.0006055712555510698,0.25,0.35,0.004985243973258816
HDDUU,U,0.0010092854259184498,0.4166666666666667,0.35,0.00830873995543136
HDDUU,H,0.0008074283407347598,0.3333333333333333,0.35,0.006646991964345088
HDDUH,D,0.0016148566814695195,0.2962962962962963,0.35,0.01000901333991929
HDDUH,U,0.0016148566814695195,0.2962962962962963,0.35,0.01000901333991929
HDDUH,H,0.0022204279370205892,0.4074074074074074,0.35,0.013762393342389023
HDDHD,D,0.00020185708518368994,0.09090909090909091,0.35,0.001713133306784664
HDDHD,U,0.0016148566814695195,0.7272727272727273,0.35,0.013705066454277312
HDDHD,H,0.0004037141703673799,0.18181818181818182,0.35,0.003426266613569328
HDDHU,D,0.0010092854259184498,0.25,0.35,0.006948452682236578
HDDHU,U,0.0018167137666532096,0.45,0.35,0.012507214828025841
HDDHU,H,0.0012111425111021397,0.3,0.35,0.008338143218683893
HDDHH,D,0.0012111425111021397,0.5,0.35,0.00997048794651763
HDDHH,U,0.0008074283407347598,0.3333333333333333,0.35,0.006646991964345088
HDDHH,H,0.0004037141703673799,0.16666666666666666,0.35,0.0033234959821725435
HDUDD,D,0.0020185708518368995,0.45454545454545453,0.35,0.013440971500805232
HDUDD,U,0.0016148566814695195,0.36363636363636365,0.35,0.010752777200644185
HDUDD,H,0.0008074283407347598,0.18181818181818182,0.35,0.0053763886003220926
HDUDU,D,0.0012111425111021397,0.42857142857142855,0.35,0.009446806863026586
HDUDU,U,0.0016148566814695195,0.5714285714285714,0.35,0.012595742484035449
HDUDU,H,0.0,0.0,0.35,0.0
HDUDH,D,0.0008074283407347598,0.3076923076923077,0.35,0.006463361047338717
HDUDH,U,0.0008074283407347598,0.3076923076923077,0.35,0.006463361047338717
HDUDH,H,0.0010092854259184498,0.38461538461538464,0.35,0.008079201309173396
HDUUD,D,0.0004037141703673799,0.2,0.35,0.0035424896838278657
HDUUD,U,0.0006055712555510698,0.3,0.35,0.005313734525741798
HDUUD,H,0.0010092854259184498,0.5,0.35,0.008856224209569663
HDUUU,D,0.0010092854259184498,0.3333333333333333,0.35,0.007684518530680661
HDUUU,U,0.0012111425111021397,0.4,0.35,0.009221422236816792
HDUUU,H,0.0008074283407347598,0.26666666666666666,0.35,0.006147614824544528
HDUUH,D,0.0014129995962858296,0.3181818181818182,0.35,0.009408680050563662
HDUUH,U,0.0014129995962858296,0.3181818181818182,0.35,0.009408680050563662
HDUUH,H,0.0016148566814695195,0.36363636363636365,0.35,0.010752777200644185
HDUHD,D,0.0018167137666532096,0.5,0.35,0.012977042626498599
HDUHD,U,0.0008074283407347598,0.2222222222222222,0.35,0.0057675745006660435
HDUHD,H,0.0010092854259184498,0.2777777777777778,0.35,0.007209468125832554
HDUHU,D,0.0012111425111021397,0.3,0.35,0.008338143218683893
HDUHU,U,0.0010092854259184498,0.25,0.35,0.006948452682236578
HDUHU,H,0.0018167137666532096,0.45,0.35,0.012507214828025841
HDUHH,D,0.0006055712555510698,0.13636363636363635,0.35,0.004032291450241569
HDUHH,U,0.0024222850222042794,0.5454545454545454,0.35,0.016129165800966273
HDUHH,H,0.0014129995962858296,0.3181818181818182,0.35,0.009408680050563662
HDHDD,D,0.0006055712555510698,0.21428571428571427,0.35,0.004723403431513295
HDHDD,U,0.0016148566814695195,0.5714285714285714,0.35,0.012595742484035449
HDHDD,H,0.0006055712555510698,0.21428571428571427,0.35,0.004723403431513295
HDHDU,D,0.0006055712555510698,0.21428571428571427,0.35,0.004723403431513295
HDHDU,U,0.0012111425111021397,0.42857142857142855,0.35,0.009446806863026586
HDHDU,H,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HDHDH,D,0.0008074283407347598,0.4,0.35,0.00708497936765573
HDHDH,U,0.00020185708518368994,0.1,0.35,0.0017712448419139324
HDHDH,H,0.0010092854259184498,0.5,0.35,0.008856224209569663
HDHUD,D,0.0006055712555510698,0.21428571428571427,0.35,0.004723403431513295
HDHUD,U,0.0014129995962858296,0.5,0.35,0.011021274673531018
HDHUD,H,0.0008074283407347598,0.2857142857142857,0.35,0.006297871242017725
HDHUU,D,0.0008074283407347598,0.3076923076923077,0.35,0.006463361047338717
HDHUU,U,0.0004037141703673799,0.15384615384615385,0.35,0.0032316805236693594
HDHUU,H,0.0014129995962858296,0.5384615384615384,0.35,0.011310881832842755
HDHUH,D,0.0012111425111021397,0.35294117647058826,0.35,0.008826178908461747
HDHUH,U,0.0006055712555510698,0.17647058823529413,0.35,0.0044130894542308745
HDHUH,H,0.0016148566814695195,0.47058823529411764,0.35,0.011768238544615664
HDHHD,D,0.0012111425111021397,0.46153846153846156,0.35,0.009695041571008076
HDHHD,U,0.0010092854259184498,0.38461538461538464,0.35,0.008079201309173396
HDHHD,H,0.0004037141703673799,0.15384615384615385,0.35,0.0032316805236693594
HDHHU,D,0.0010092854259184498,0.21739130434782608,0.35,0.006616736809288904
HDHHU,U,0.0014129995962858296,0.30434782608695654,0.35,0.009263431533004464
HDHHU,H,0.0022204279370205892,0.4782608695652174,0.35,0.014556820980435587
HDHHH,D,0.0014129995962858296,0.25,0.35,0.00864711684740464
HDHHH,U,0.0018167137666532096,0.32142857142857145,0.35,0.011117721660948824
HDHHH,H,0.0024222850222042794,0.42857142857142855,0.35,0.014823628881265096
HUDDD,D,0.0006055712555510698,0.1875,0.35,0.004507729627990854
HUDDD,U,0.0014129995962858296,0.4375,0.35,0.010518035798645324
HUDDD,H,0.0012111425111021397,0.375,0.35,0.009015459255981706
HUDDU,D,0.002825999192571659,0.4375,0.35,0.01650456725745174
HUDDU,U,0.0024222850222042794,0.375,0.35,0.014146771934958637
HUDDU,H,0.0012111425111021397,0.1875,0.35,0.007073385967479319
HUDDH,D,0.0006055712555510698,0.21428571428571427,0.35,0.004723403431513295
HUDDH,U,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HUDDH,H,0.0012111425111021397,0.42857142857142855,0.35,0.009446806863026586
HUDUD,D,0.0014129995962858296,0.7,0.35,0.012398713893397527
HUDUD,U,0.0006055712555510698,0.3,0.35,0.005313734525741798
HUDUD,H,0.0,0.0,0.35,0.0
HUDUU,D,0.0014129995962858296,0.4117647058823529,0.35,0.010297208726538706
HUDUU,U,0.0004037141703673799,0.11764705882352941,0.35,0.0029420596361539163
HUDUU,H,0.0016148566814695195,0.47058823529411764,0.35,0.011768238544615664
HUDUH,D,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HUDUH,U,0.0014129995962858296,0.5,0.35,0.011021274673531018
HUDUH,H,0.0004037141703673799,0.14285714285714285,0.35,0.0031489356210088627
HUDHD,D,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HUDHD,U,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HUDHD,H,0.0008074283407347598,0.2857142857142857,0.35,0.006297871242017725
HUDHU,D,0.0012111425111021397,0.4,0.35,0.009221422236816792
HUDHU,U,0.0012111425111021397,0.4,0.35,0.009221422236816792
HUDHU,H,0.0006055712555510698,0.2,0.35,0.004610711118408397
HUDHH,D,0.0018167137666532096,0.391304347826087,0.35,0.011910126256720027
HUDHH,U,0.0006055712555510698,0.13043478260869565,0.35,0.003970042085573343
HUDHH,H,0.0022204279370205892,0.4782608695652174,0.35,0.014556820980435587
HUUDD,D,0.0010092854259184498,0.2777777777777778,0.35,0.007209468125832554
HUUDD,U,0.0014129995962858296,0.3888888888888889,0.35,0.010093255376165575
HUUDD,H,0.0012111425111021397,0.3333333333333333,0.35,0.008651361750999065
HUUDU,D,0.0010092854259184498,0.38461538461538464,0.35,0.008079201309173396
HUUDU,U,0.0008074283407347598,0.3076923076923077,0.35,0.006463361047338717
HUUDU,H,0.0008074283407347598,0.3076923076923077,0.35,0.006463361047338717
HUUDH,D,0.0004037141703673799,0.10526315789473684,0.35,0.002829728923453575
HUUDH,U,0.0018167137666532096,0.47368421052631576,0.35,0.012733780155541089
HUUDH,H,0.0016148566814695195,0.42105263157894735,0.35,0.011318915693814298
HUUUD,D,0.00020185708518368994,0.09090909090909091,0.35,0.001713133306784664
HUUUD,U,0.0014129995962858296,0.6363636363636364,0.35,0.011991933147492646
HUUUD,H,0.0006055712555510698,0.2727272727272727,0.35,0.005139399920353992
HUUUU,D,0.0012111425111021397,0.3,0.35,0.008338143218683893
HUUUU,U,0.0018167137666532096,0.45,0.35,0.012507214828025841
HUUUU,H,0.0010092854259184498,0.25,0.35,0.006948452682236578
HUUUH,D,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HUUUH,U,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HUUUH,H,0.0008074283407347598,0.2857142857142857,0.35,0.006297871242017725
HUUHD,D,0.0020185708518368995,0.47619047619047616,0.35,0.013661608806953883
HUUHD,U,0.0014129995962858296,0.3333333333333333,0.35,0.009563126164867717
HUUHD,H,0.0008074283407347598,0.19047619047619047,0.35,0.005464643522781553
HUUHU,D,0.0016148566814695195,0.36363636363636365,0.35,0.010752777200644185
HUUHU,U,0.0008074283407347598,0.18181818181818182,0.35,0.0053763886003220926
HUUHU,H,0.0020185708518368995,0.45454545454545453,0.35,0.013440971500805232
HUUHH,D,0.0020185708518368995,0.2857142857142857,0.35,0.011424962493415442
HUUHH,U,0.0014129995962858296,0.2,0.35,0.00799747374539081
HUUHH,H,0.0036334275333064193,0.5142857142857142,0.35,0.020564932488147794
HUHDD,D,0.0014129995962858296,0.3888888888888889,0.35,0.010093255376165575
HUHDD,U,0.0016148566814695195,0.4444444444444444,0.35,0.011535149001332085
HUHDD,H,0.0006055712555510698,0.16666666666666666,0.35,0.004325680875499532
HUHDU,D,0.0018167137666532096,0.5294117647058824,0.35,0.013239268362692624
HUHDU,U,0.0008074283407347598,0.23529411764705882,0.35,0.005884119272307832
HUHDU,H,0.0008074283407347598,0.23529411764705882,0.35,0.005884119272307832
HUHDH,D,0.0012111425111021397,0.23076923076923078,0.35,0.007606575445060868
HUHDH,U,0.0018167137666532096,0.34615384615384615,0.35,0.011409863167591305
HUHDH,H,0.0022204279370205892,0.4230769230769231,0.35,0.013945388315944924
HUHUD,D,0.0006055712555510698,0.2,0.35,0.004610711118408397
HUHUD,U,0.0014129995962858296,0.4666666666666667,0.35,0.010758325942952925
HUHUD,H,0.0010092854259184498,0.3333333333333333,0.35,0.007684518530680661
HUHUU,D,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HUHUU,U,0.0006055712555510698,0.21428571428571427,0.35,0.004723403431513295
HUHUU,H,0.0012111425111021397,0.42857142857142855,0.35,0.009446806863026586
HUHUH,D,0.0020185708518368995,0.29411764705882354,0.35,0.011541466027951315
HUHUH,U,0.0016148566814695195,0.23529411764705882,0.35,0.00923317282236105
HUHUH,H,0.003229713362939039,0.47058823529411764,0.35,0.018466345644722104
HUHHD,D,0.0018167137666532096,0.391304347826087,0.35,0.011910126256720027
HUHHD,U,0.0008074283407347598,0.17391304347826086,0.35,0.0052933894474311224
HUHHD,H,0.0020185708518368995,0.43478260869565216,0.35,0.013233473618577808
HUHHU,D,0.0016148566814695195,0.25806451612903225,0.35,0.009536565427535833
HUHHU,U,0.0022204279370205892,0.3548387096774194,0.35,0.01311277746286177
HUHHU,H,0.0024222850222042794,0.3870967741935484,0.35,0.014304848141303748
HUHHH,D,0.0026241421073879695,0.2708333333333333,0.35,0.01329803641148451
HUHHH,U,0.0024222850222042794,0.25,0.35,0.012275110533678007
HUHHH,H,0.004642712959224869,0.4791666666666667,0.35,0.023527295189549515
HHDDD,D,0.0014129995962858296,0.3888888888888889,0.35,0.010093255376165575
HHDDD,U,0.0008074283407347598,0.2222222222222222,0.35,0.0057675745006660435
HHDDD,H,0.0014129995962858296,0.3888888888888889,0.35,0.010093255376165575
HHDDU,D,0.0012111425111021397,0.3157894736842105,0.35,0.008489186770360724
HHDDU,U,0.0006055712555510698,0.15789473684210525,0.35,0.004244593385180363
HHDDU,H,0.0020185708518368995,0.5263157894736842,0.35,0.014148644617267876
HHDDH,D,0.0010092854259184498,0.38461538461538464,0.35,0.008079201309173396
HHDDH,U,0.0006055712555510698,0.23076923076923078,0.35,0.004847520785504039
HHDDH,H,0.0010092854259184498,0.38461538461538464,0.35,0.008079201309173396
HHDUD,D,0.0012111425111021397,0.4,0.35,0.009221422236816792
HHDUD,U,0.0008074283407347598,0.26666666666666666,0.35,0.006147614824544528
HHDUD,H,0.0010092854259184498,0.3333333333333333,0.35,0.007684518530680661
HHDUU,D,0.0008074283407347598,0.23529411764705882,0.35,0.005884119272307832
HHDUU,U,0.0012111425111021397,0.35294117647058826,0.35,0.008826178908461747
HHDUU,H,0.0014129995962858296,0.4117647058823529,0.35,0.010297208726538706
HHDUH,D,0.0020185708518368995,0.3448275862068966,0.35,0.012202232599415698
HHDUH,U,0.0010092854259184498,0.1724137931034483,0.35,0.006101116299707849
HHDUH,H,0.002825999192571659,0.4827586206896552,0.35,0.017083125639181976
HHDHD,D,0.0014129995962858296,0.5,0.35,0.011021274673531018
HHDHD,U,0.0012111425111021397,0.42857142857142855,0.35,0.009446806863026586
HHDHD,H,0.00020185708518368994,0.07142857142857142,0.35,0.0015744678105044311
HHDHU,D,0.00020185708518368994,0.07142857142857142,0.35,0.0015744678105044311
HHDHU,U,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HHDHU,H,0.0016148566814695195,0.5714285714285714,0.35,0.012595742484035449
HHDHH,D,0.0016148566814695195,0.23529411764705882,0.35,0.00923317282236105
HHDHH,U,0.0024222850222042794,0.35294117647058826,0.35,0.013849759233541576
HHDHH,H,0.002825999192571659,0.4117647058823529,0.35,0.01615805243913184
HHUDD,D,0.0010092854259184498,0.2777777777777778,0.35,0.007209468125832554
HHUDD,U,0.0012111425111021397,0.3333333333333333,0.35,0.008651361750999065
HHUDD,H,0.0014129995962858296,0.3888888888888889,0.35,0.010093255376165575
HHUDU,D,0.00020185708518368994,0.25,0.35,0.0024409427949743817
HHUDU,U,0.0004037141703673799,0.5,0.35,0.004881885589948763
HHUDU,H,0.00020185708518368994,0.25,0.35,0.0024409427949743817
HHUDH,D,0.0018167137666532096,0.4090909090909091,0.35,0.01209687435072471
HHUDH,U,0.0010092854259184498,0.22727272727272727,0.35,0.006720485750402616
HHUDH,H,0.0016148566814695195,0.36363636363636365,0.35,0.010752777200644185
HHUUD,D,0.0014129995962858296,0.3684210526315789,0.35,0.009904051232087511
HHUUD,U,0.0010092854259184498,0.2631578947368421,0.35,0.007074322308633938
HHUUD,H,0.0014129995962858296,0.3684210526315789,0.35,0.009904051232087511
HHUUU,D,0.0008074283407347598,0.2,0.35,0.005558762145789263
HHUUU,U,0.0016148566814695195,0.4,0.35,0.011117524291578524
HHUUU,H,0.0016148566814695195,0.4,0.35,0.011117524291578524
HHUUH,D,0.0018167137666532096,0.25,0.35,0.010181581282479084
HHUUH,U,0.0014129995962858296,0.19444444444444445,0.35,0.007919007664150397
HHUUH,H,0.004037141703673799,0.5555555555555556,0.35,0.022625736183286848
HHUHD,D,0.0012111425111021397,0.2857142857142857,0.35,0.00819696528417233
HHUHD,U,0.0004037141703673799,0.09523809523809523,0.35,0.0027323217613907766
HHUHD,H,0.0026241421073879695,0.6190476190476191,0.35,0.01776009144904005
HHUHU,D,0.0018167137666532096,0.375,0.35,0.011734029436663445
HHUHU,U,0.0,0.0,0.35,0.0
HHUHU,H,0.0030278562777553493,0.625,0.35,0.019556715727772404
HHUHH,D,0.0022204279370205892,0.22,0.35,0.011092559889430845
HHUHH,U,0.002825999192571659,0.28,0.35,0.01411780349563926
HHUHH,H,0.005046427129592248,0.5,0.35,0.025210363385070107
HHHDD,D,0.0008074283407347598,0.2857142857142857,0.35,0.006297871242017725
HHHDD,U,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HHHDD,H,0.0010092854259184498,0.35714285714285715,0.35,0.007872339052522156
HHHDU,D,0.0004037141703673799,0.1,0.35,0.0027793810728946313
HHHDU,U,0.0012111425111021397,0.3,0.35,0.008338143218683893
HHHDU,H,0.0024222850222042794,0.6,0.35,0.016676286437367786
HHHDH,D,0.0008074283407347598,0.13793103448275862,0.35,0.004880893039766279
HHHDH,U,0.0008074283407347598,0.13793103448275862,0.35,0.004880893039766279
HHHDH,H,0.004238998788857489,0.7241379310344828,0.35,0.025624688458772964
HHHUD,D,0.0022204279370205892,0.6111111111111112,0.35,0.015860829876831618
HHHUD,U,0.0,0.0,0.35,0.0
HHHUD,H,0.0014129995962858296,0.3888888888888889,0.35,0.010093255376165575
HHHUU,D,0.0018167137666532096,0.2727272727272727,0.35,0.010496420699355422
HHHUU,U,0.0014129995962858296,0.21212121212121213,0.35,0.008163882766165326
HHHUU,H,0.003431570448122729,0.5151515151515151,0.35,0.019826572432115795
HHHUH,D,0.0020185708518368995,0.23255813953488372,0.35,0.010630767966551371
HHHUH,U,0.0024222850222042794,0.27906976744186046,0.35,0.012756921559861644
HHHUH,H,0.004238998788857489,0.4883720930232558,0.35,0.022324612729757876
HHHHD,D,0.0010092854259184498,0.20833333333333334,0.35,0.006518905242590803
HHHHD,U,0.0018167137666532096,0.375,0.35,0.011734029436663445
HHHHD,H,0.0020185708518368995,0.4166666666666667,0.35,0.013037810485181605
HHHHU,D,0.0008074283407347598,0.08333333333333333,0.35,0.004091703511226003
HHHHU,U,0.0044408558740411785,0.4583333333333333,0.35,0.02250436931174301
HHHHU,H,0.0044408558740411785,0.4583333333333333,0.35,0.02250436931174301
HHHHH,D,0.0018167137666532096,0.14516129032258066,0.35,0.008417517280871112
HHHHH,U,0.003229713362939039,0.25806451612903225,0.35,0.014964475165993087
HHHHH,H,0.007468712151796528,0.5967741935483871,0.35,0.03460534882135902
DDDDD,D,0.0008074283407347598,0.3076923076923077,0.4,0.008699795599618601
DDDDD,U,0.0014129995962858296,0.5384615384615384,0.4,0.01522464229933255
DDDDD,H,0.0004037141703673799,0.15384615384615385,0.4,0.0043498977998093005
DDDDU,D,0.0022204279370205892,0.4074074074074074,0.4,0.017859676092206227
DDDDU,U,0.0024222850222042794,0.4444444444444444,0.4,0.01948328300967952
DDDDU,H,0.0008074283407347598,0.14814814814814814,0.4,0.006494427669893173
DDDDH,D,0.0012111425111021397,0.4,0.4,0.012323700789301647
DDDDH,U,0.0010092854259184498,0.3333333333333333,0.4,0.010269750657751372
DDDDH,H,0.0008074283407347598,0.26666666666666666,0.4,0.008215800526201097
DDDUD,D,0.0024222850222042794,0.4,0.4,0.01867923744706177
DDDUD,U,0.002825999192571659,0.4666666666666667,0.4,0.02179244368823873
DDDUD,H,0.0008074283407347598,0.13333333333333333,0.4,0.006226412482353924
DDDUU,D,0.0020185708518368995,0.30303030303030304,0.4,0.014983760500927869
DDDUU,U,0.0026241421073879695,0.3939393939393939,0.4,0.01947888865120623
DDDUU,H,0.0020185708518368995,0.30303030303030304,0.4,0.014983760500927869
DDDUH,D,0.0012111425111021397,0.375,0.4,0.012009630784560972
DDDUH,U,0.0018167137666532096,0.5625,0.4,0.018014446176841458
DDDUH,H,0.00020185708518368994,0.0625,0.4,0.002001605130760162
DDDHD,D,0.0008074283407347598,0.3076923076923077,0.4,0.008699795599618601
DDDHD,U,0.0012111425111021397,0.46153846153846156,0.4,0.013049693399427902
DDDHD,H,0.0006055712555510698,0.23076923076923078,0.4,0.006524846699713952
DDDHU,D,0.0016148566814695195,0.4444444444444444,0.4,0.015275920291730314
DDDHU,U,0.0014129995962858296,0.3888888888888889,0.4,0.013366430255264024
DDDHU,H,0.0006055712555510698,0.16666666666666666,0.4,0.005728470109398867
DDDHH,D,0.0012111425111021397,0.3333333333333333,0.4,0.011456940218797736
DDDHH,U,0.0018167137666532096,0.5,0.4,0.017185410328196603
