date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,sigma_curr,sigma_risky_t,target_sigma,p_target,p_floor_applied
2022-09-30,2022-09-29,472.8851820395104,1528.2619800416142,130581.85595386065,0.40921478087541946,-1,0.06717141174864864,0.011378923508792825,0.01758580018712102,0.02695459430270411,0.014482361847956923,0.40921478087541946,0
2022-10-03,2022-09-30,835.8898450630587,704.2204155495059,132811.36326776023,0.7293269985850718,1,0.0668314937426029,0.011381562299525758,0.014545727837048588,0.026964401895394362,0.020755064866221473,0.7293269985850718,0
2022-10-04,2022-10-03,571.6224775818991,1329.6591993263198,137248.83950216594,0.5043231255587833,-1,0.06600501495226467,0.011402806660339883,0.02096529839341768,0.026997749524247553,0.01618405252687878,0.5043231255587833,0
2022-10-05,2022-10-04,409.69130704254627,1716.1324324455832,136521.80698158595,0.36296151825181244,-1,0.06474144779465797,0.011405937254448934,0.016276392495409922,0.027103970283024595,0.013841164874929427,0.36296151825181244,0
2022-10-06,2022-10-05,796.2563052112909,778.3175029231753,134384.3494250775,0.7128035099080099,1,0.06469364562224225,0.011407346993196643,0.013898688287471053,0.027103607462723757,0.020501147875097405,0.7128035099080099,0
2022-10-07,2022-10-06,548.0282468554336,1357.2610385563196,129449.13410580282,0.4849944733541833,-1,0.06619055941152056,0.011466547720968412,0.020331951162985418,0.027101538446557376,0.015899249441976914,0.48499447335418333,0
2022-10-10,2022-10-07,548.0282468554336,1357.2610385563196,128814.63710761028,0.4835969825738627,0,0.06599941306285811,0.011483243125153945,0.01580649294451273,0.026870982509570925,0.01580649294451273,0.4835969825738627,0
2022-10-11,2022-10-10,548.0282468554336,1357.2610385563194,128124.59086875195,0.4799566473613698,0,0.0658895845652013,0.011483374260604457,0.01574351128513157,0.026873277819965402,0.01574351128513157,0.4799566473613698,0
2022-10-12,2022-10-11,396.3867018563582,1701.8281627402257,129309.92571137758,0.346083713204727,-1,0.06602070923155136,0.011483161487099674,0.01571582361635548,0.026873165282401097,0.013599492551727578,0.3460837132047269,0
2022-10-13,2022-10-12,297.8346312949846,1922.1126249635408,130282.72201023143,0.25725077108401917,-1,0.06544087708256027,0.011475764967718726,0.013548313062389301,0.02687636117008529,0.012512039015054013,0.25725077108401917,0
2022-10-14,2022-10-13,297.8346312949846,1922.1126249635408,127064.4197683876,0.2505699282138032,0,0.0663601609044643,0.01148975634184848,0.012449407347781176,0.026872949866245523,0.012449407347781176,0.2505699282138032,0
2022-10-17,2022-10-14,229.98202539441388,2075.971273689603,130346.22583092749,0.20077033081210907,-1,0.06322412279712386,0.011537966381017988,0.01262832548817018,0.027023697265408195,0.012083145934594084,0.20077033081210907,0
2022-10-18,2022-10-17,181.68694632766042,2186.4676545064535,132340.27705872754,0.1597479894665618,-1,0.05925648361553022,0.011574598535979834,0.01216782280261654,0.027274770513751836,0.011871210669298186,0.1597479894665618,0
2022-10-19,2022-10-18,181.68694632766042,2186.467654506453,131160.19742146556,0.15939833325575534,0,0.058485078615257806,0.011601828005790281,0.011900523698697313,0.02730719124400174,0.011900523698697313,0.15939833325575534,0
2022-10-20,2022-10-19,181.68694632766042,2186.467654506453,129459.11728576594,0.1617454297795151,0,0.058479019823467315,0.01161234911931091,0.011924623246458878,0.027309864427039535,0.011924623246458878,0.1617454297795151,0
2022-10-21,2022-10-20,181.68694632766042,2186.4676545064535,131932.36694335812,0.16431817970549467,0,0.059845032326381754,0.011643226840363072,0.011962438392908642,0.027309006512416082,0.011962438392908642,0.16431817970549467,0
2022-10-24,2022-10-21,181.68694632766042,2186.4676545064535,135195.25832613537,0.16102435930865325,0,0.05793664431126598,0.011678956111239357,0.011989426364839484,0.02738737164452624,0.011989426364839484,0.16102435930865325,0
2022-10-25,2022-10-24,148.63263340484713,2261.5123552105206,138055.8959613314,0.12983940480781692,-1,0.060895333470266995,0.011779694026471462,0.012057962178270187,0.02738864511697765,0.011918828102370825,0.12983940480781692,0
2022-10-26,2022-10-25,148.63263340484713,2261.512355210521,138218.27995517128,0.12437465528791948,0,0.06290710649211237,0.011848694158440875,0.011958760683444692,0.027375642707033965,0.011958760683444692,0.12437465528791948,0
2022-10-27,2022-10-26,128.1973617427037,2303.7830553553404,137805.00891863788,0.10322396299833145,-1,0.06370438409119861,0.011824147989410758,0.0119166889410299,0.02746888243668482,0.011870418465220328,0.10322396299833145,0
2022-10-28,2022-10-27,115.68687024979658,2327.412179693347,139390.5147161623,0.08582491929633652,-1,0.06334059675392217,0.01181994470796346,0.011850082327646156,0.027567199279038113,0.011835013517804808,0.08582491929633652,0
