x,predicted_label,score_D,score_U,score_H
-0.003560297581455152,H,5.453113434888747,6.345903307457552,7.896611667866428
-0.003415074051627387,H,5.459249654685445,6.35395430577898,7.927310194144972
-0.003269850521799622,H,5.4651136987604705,6.361643405470679,7.957347554749534
-0.0031246269919718017,H,5.470704375491832,6.368968817774155,7.986712373240379
-0.002979403462144037,H,5.476020547011129,6.375928835500341,8.015393463162177
-0.002834179932316272,H,5.481061129692979,6.382521833869898,8.043379836739174
-0.002688956402488507,H,5.485825094622039,6.38874627131476,8.070660713485804
-0.0025437328726607422,H,5.490311468037311,6.394600690240316,8.097225528721816
-0.0023985093428329773,H,5.494519331753437,6.400083717747549,8.123063941980783
-0.0022532858130052125,H,5.498447823558585,6.405194066314545,8.148165845300927
-0.0021080622831774476,H,5.502096137588735,6.409930534436767,8.172521371387258
-0.0019628387533496827,H,5.505463524677993,6.414292007225591,8.196120901634135
-0.0018176152235218623,H,5.508549292684751,6.418277456964542,8.21895507399726
-0.0016723916936940975,H,5.511352806793389,6.421885943622796,8.241014790704458
-0.0015271681638663326,H,5.513873489791329,6.425116615325484,8.262291225794659
-0.0013819446340385677,H,5.516110822321231,6.427968708780414,8.282775832474435
-0.0012367211042108028,H,5.518064343108111,6.430441549660837,8.302460350281985
-0.001091497574383038,H,5.519733649161266,6.432534552943909,8.321336812048328
-0.0009462740445552731,H,5.5211183959508,6.434247223204593,8.339397550645904
-0.0008010505147275082,H,5.522218297558647,6.435579154864725,8.356635205514884
-0.0006558269848996878,H,5.52303312680398,6.436530032397025,8.373042728957808
-0.000510603455071923,H,5.523562715342889,6.4370996304839,8.38861339219342
-0.0003653799252441581,H,5.5238069537422865,6.437287814130874,8.403340791160947
-0.0002201563954163932,H,5.523765791527946,6.43709453873458,8.41721885206621
-7.493286558862833e-05,H,5.5234392372066745,6.436519850105208,8.430241836661514
7.029066423913655e-05,H,5.522827358262567,6.435563884443446,8.44240434725143
0.00021551419406690142,H,5.52193028112738,6.434226868271888,8.453701331417069
0.0003607377238946663,H,5.520748191125026,6.4325091183209855,8.46412808645179
0.0005059612537224867,H,5.519281332390226,6.430411041369659,8.473680263501693
0.0006511847835502516,H,5.5175300077614,6.427933134040669,8.482353871404644
0.0007964083133780164,H,5.515494578647866,6.4250759825509505,8.490145280222137
0.0009416318432057813,H,5.513175464871439,6.4218402624171285,8.497051224458493
0.0010868553730335462,H,5.510573144482566,6.418226738116444,8.503068805962656
0.001232078902861311,H,5.507688153551127,6.4142362627034055,8.508195496508078
0.001377302432689076,H,5.504521085932051,6.409869777382494,8.512429140046816
0.0015225259625168408,H,5.501072593005943,6.405128311037264,8.515767954634349
0.0016677494923446612,H,5.497343383394885,6.400012979716279,8.518210534022202
0.001812973022172426,H,5.493334222653667,6.3945249860762985,8.519755848915924
0.001958196552000191,H,5.489045932936634,6.388665618783192,8.5204032478965
0.002103420081827956,H,5.484479392640415,6.3824362518711,8.520152458003757
0.0022486436116557207,H,5.479635536022821,6.375838344060387,8.5190035849809
0.0023938671414834856,H,5.474515352798156,6.368873438034959,8.516957113179775
0.0025390906713112504,H,5.46911988770927,6.361543159679557,8.514013905127012
0.0026843142011390153,H,5.463450240076654,6.353849217277677,8.510175200751739
0.0028295377309668357,H,5.45750756332492,6.345793400670779,8.505442616276012
0.0029747612607946006,H,5.451293064487015,6.337377580379525,8.499818142769696
0.0031199847906223654,H,5.444808003686506,6.328603706687712,8.493304144371985
0.0032652083204501303,H,5.438053693598364,6.319473808689751,8.48590335618234
0.003410431850277895,H,5.431031498888588,6.3099899933024135,8.477618881823984
0.00355565538010566,H,5.4237428356331225,6.3001544442417,8.468454190683762
0.003700878909933425,H,5.416189170716446,6.289969420965667,8.458413114832505
0.00384610243976119,H,5.408372021210299,6.279437257584069,8.4474998456306
0.00399132596958901,H,5.400292953732982,6.268560361735726,8.435718930023938
0.004136549499416775,H,5.391953583789694,6.257341213434537,8.423075266535784
0.00428177302924454,H,5.383355575094353,6.245782363885014,8.409574100960628
0.004426996559072305,H,5.374500638873432,6.233886434268391,8.395221021766494
0.00457222008890007,H,5.365390533152252,6.221656114500206,8.380021955212582
0.004717443618727835,H,5.356027062024265,6.209094161960377,8.36398316018947
0.0048626671485555995,H,5.346412074903842,6.196203400196784,8.347111222789565
0.005007890678383364,H,5.3365474657630605,6.182986717603363,8.329413050615806
0.005153114208211185,H,5.326435172353048,6.169447066073783,8.310895866836956
0.00529833773803895,H,5.316077175410437,6.155587459631743,8.291567203998213
0.0054435612678667145,H,5.305475497849397,6.141410973038909,8.271434897596007
0.005588784797694479,H,5.294632203939913,6.126920740381657,8.250507079426438
0.005734008327522244,H,5.283549398472777,6.112119953637631,8.228792170716714
0.005879231857350009,H,5.272229225911898,6.097011861223236,8.206298875049503
0.006024455387177774,H,5.260673869534501,6.08159976652316,8.183036171090158
0.006169678917005539,H,5.248885550559774,6.065887026403026,8.159013305126999
0.006314902446833304,H,5.236866527266557,6.049877049706298,8.13423978343514
0.006460125976661124,H,5.224619094100647,6.033573295736533,8.108725364474308
0.006605349506488889,H,5.212145580772334,6.01697927272613,8.082480050931494
0.006750573036316654,H,5.1994483513446745,6.000098536292603,8.055514081619053
0.006895796566144419,H,5.186529803313209,5.982934687883615,8.027837923239376
0.007041020095972184,H,5.173392366677624,5.965491373211803,7.9994622620269755
0.0071862436257999485,H,5.160038503005986,5.947772280680518,7.970397995279093
0.007331467155627713,H,5.14647070449214,5.929781139801605,7.940656222785856
0.007476690685455478,H,5.132691493006853,5.9115217196063,7.910248238171096
0.007621914215283299,H,5.118703419143302,5.892997827050379,7.879185520154869
0.0077671377451110635,H,5.104509061257516,5.874213305414618,7.8474797237487985
0.007912361274938828,H,5.090111024504283,5.855172032701613,7.8151426713950345
0.008057584804766593,H,5.075511939869226,5.835877920030118,7.782186344060007
0.008202808334594358,H,5.060714463197516,5.8163349100278845,7.7486228722936
0.008348031864422123,H,5.045721274219889,5.796546975224085,7.71446452726455
0.008493255394249888,H,5.030535075576468,5.77651811644237,7.679723711782652
0.008638478924077653,H,5.015158591839021,5.756252361195543,7.644412951318216
0.008783702453905473,H,4.99959456853218,5.735753762082897,7.608544885029061
0.008928925983733238,H,4.983845771154215,5.715026395191251,7.572132256805216
0.009074149513561003,H,4.96791498419786,5.694074358500515,7.5351879063410925
0.009219373043388768,H,4.951805010171816,5.672901770294959,7.497724760245069
0.009364596573216533,H,4.935518668623414,5.651512767580973,7.459755823195821
0.009509820103044297,H,4.919058795162993,5.629911504512314,7.4212941691547
0.009655043632872062,H,4.9024282404905195,5.608102150823741,7.3823529326432
0.009800267162699827,H,4.885629869424961,5.5860888902739285,7.342945300094281
0.009945490692527648,H,4.868666559936939,5.5638759190985345,7.303084501285969
0.010090714222355412,H,4.851541202185157,5.541467444474297,7.2627838008656305
0.010235937752183177,H,4.834256697557068,5.518867682994907,7.222056489972525
0.010381161282010942,H,4.816815957714318,5.49608085915959,7.1809158779666955
0.010526384811838707,H,4.7992219036434065,5.473111203875099,7.139375284271168
0.010671608341666472,H,4.781477464712037,5.449962952971907,7.097448030334699
0.010816831871494237,H,4.763585577731613,5.426640345735352,7.0551474317217036
0.010962055401322002,H,4.74554918602632,5.40314762345244,7.012486790335776
0.011107278931149822,H,4.727371238509227,5.379489027975004,6.9694793867828615
0.011252502460977587,H,4.709054688765873,5.355668800299946,6.926138472879928
0.011397725990805352,H,4.690602494145637,5.331691179167068,6.882477264314299
0.011542949520633117,H,4.672017614861443,5.307560399675306,6.838508933459088
0.011688173050460882,H,4.653303013098087,5.28328069191782,6.794246602349212
0.011833396580288646,H,4.634461652129587,5.258856279636591,6.74970333582254
0.011978620110116411,H,4.615496495445939,5.2342913788970336,6.704892134830262
0.012123843639944176,H,4.596410505889621,5.209590196783196,6.659825929920211
0.012269067169771997,H,4.577206644802187,5.184756930113986,6.614517574896589
0.012414290699599762,H,4.557887871181323,5.159795764181003,6.568979840659319
0.012559514229427526,H,4.538457140848563,5.134710871508251,6.523225409225539
0.012704737759255291,H,4.518917405628144,5.109506410634377,6.477266867936089
0.012849961289083056,H,4.49927161253716,5.084186524917665,6.431116703848842
0.012995184818910821,H,4.479522702987357,5.058755341364242,6.384787298320908
0.013140408348738586,H,4.459673611998814,5.0332169694798194,6.33829092178119
0.01328563187856635,H,4.439727267425792,5.00757550014533,6.291639728694552
0.013430855408394116,H,4.4196865891949715,4.981835004516709,6.244845752718576
0.013576078938221936,H,4.399554488556314,4.955999532949145,6.19792090205357
0.013721302468049701,H,4.379333867346826,4.930073113946075,6.1508769549863
0.013866525997877466,H,4.35902761726729,4.90405975313303,6.103725555627331
0.01401174952770523,H,4.338638619172331,4.877963432256715,6.056478209842201
0.014156973057532996,H,4.318169742373892,4.851788108209379,6.009146281375753
0.01430219658736076,H,4.297623843958327,4.825537712078689,5.961740988169082
0.014447420117188525,H,4.277003768117234,4.799216148223225,5.91427339886828
0.01459264364701629,H,4.256312345492254,4.772827293373725,5.8667544295237395
0.01473786717684411,H,4.235552392533864,4.746374995760175,5.819194840478811
0.014883090706671875,H,4.214726710874416,4.7198630742648415,5.771605233446278
0.01502831423649964,H,4.193838086715369,4.69329531760118,5.7239960487707044
0.015173537766327405,H,4.172889290228983,4.66667548351885,5.676377562875048
0.01531876129615517,H,4.1518830749744655,4.640007298034671,5.628759885889147
0.015463984825982935,H,4.130822177328659,4.6132944546896,5.5811529594579286
0.0156092083558107,H,4.109709315931353,4.586540613831663,5.533566554726807
0.015754431885638465,H,4.088547191145281,4.559749401924832,5.4860102705017155
0.015899655415466285,H,4.0673384845308105,4.53292441088372,5.438493531580936
0.01604487894529405,H,4.046085858335441,4.506069197434139,5.391025587255972
0.016190102475121815,H,4.024791954997986,4.479187282499168,5.343615509978128
0.01633532600494958,H,4.003459396667637,4.4522821506109365,5.296272194188075
0.016480549534777345,H,3.9820907847377756,4.42535724934773,5.249004355304771
0.01662577306460511,H,3.9606886993945722,4.398415988796396,5.2018205288705595
0.016770996594432874,H,3.9392556991803738,4.371461741039836,5.154729069848967
0.01691622012426064,H,3.9177943205718213,4.344497839669416,5.107738152071597
0.01706144365408846,H,3.896307077572676,4.317527579322096,5.060855767830598
0.017206667183916224,H,3.8747964613213615,4.290554215242111,5.014089727612999
0.01735189071374399,H,3.853264939713022,4.263580962866849,4.9674476599730095
0.017497114243571754,H,3.8317149570362283,4.236610997436867,4.9209370115388
0.01764233777339952,H,3.810148933624141,4.209647453629672,4.874565047149647
0.017787561303227284,H,3.7885692655200573,4.1826934252170505,4.8283388501197075
0.01793278483305505,H,3.766978324157319,4.155751964745665,4.782265322624461
0.018078008362882814,H,3.7453784560534165,4.128826083240633,4.736351186205946
0.018223231892710634,H,3.7237719825182496,4.101918749931803,4.690602982392762
0.0183684554225384,H,3.7021611993764236,4.075032892002466,4.645027073431046
0.018513678952366164,H,3.680548376703405,4.048171394360043,4.5996296431221975
0.01865890248219393,H,3.6589357585755184,4.0213370994286315,4.554416697763712
0.018804126012021694,H,3.637325562833586,3.9945328069629396,4.509394067188971
0.01894934954184946,H,3.6157199808601166,3.9677612738833212,4.4645674059021
0.019094573071677223,H,3.5941211773698534,3.9410252141315527,4.419942194304091
0.019239796601504988,H,3.5725312902136137,3.9143272985470174,4.375523740006105
0.01938502013133281,H,3.550952430195181,3.887670154762923,4.331317179226311
0.019530243661160573,H,3.5293866809012076,3.8610563671222455,4.287327478266362
0.01967546719098834,H,3.5078360985438146,3.8344884766128873,4.243559435063571
0.019820690720816103,H,3.4863027118158914,3.8079689808218737,4.200017680815359
0.019965914250643868,H,3.464788521758809,3.7815003339080597,4.156706681672013
0.020111137780471633,H,3.443295501642426,3.7550849465930325,4.11363074049424
0.020256361310299398,H,3.4218255968571833,3.7287251861698243,4.0707939986718955
0.020401584840127163,H,3.4003807248181475,3.702423376528991,4.02820043800032
0.020546808369954928,H,3.3789627748807627,3.6761817982017737,3.985853882610889
0.020692031899782748,H,3.3575736082681646,3.6500026884198205,3.94375800095225
0.020837255429610513,H,3.3362150580099024,3.6238882411912234,3.9019163078190795
0.020982478959438278,H,3.314888928891722,3.597840607392287,3.860332166424748
0.021127702489266043,H,3.293596997416435,3.571861894874826,3.819008790515086
0.021272926019093807,H,3.2723410117754983,3.545954168588474,3.7779492465197992
0.021418149548921572,H,3.25112269183119,3.5201194507176212,3.737156455738574
0.021563373078749337,H,3.2299437291091446,3.4943597208326365,3.696633196558869
0.021708596608577102,H,3.2088057868010793,3.4686769160548896,3.6563821067024684
0.021853820138404922,H,3.1877104997774532,3.4430729312352715,3.616405685497862
0.021999043668232687,H,3.1666594746099292,3.4175496191457673,3.5767062961758733
0.022144267198060452,H,3.1456542896033177,3.3921087906836362,3.537286168185539
0.022289490727888217,H,3.1246964948369165,3.3667522150879177,3.4981473995279098
0.022434714257715982,H,3.1037876122149703,3.3414816201678152,3.459291959105033
0.022579937787543747,H,3.082929135526017,3.316298692542521,3.420721689081773
0.02272516131737151,H,3.0621225305109903,3.2912050778921844,3.3824383072579565
0.022870384847199277,H,3.0413692349397716,3.2662023812195873,3.3444434094486364
0.023015608377027097,H,3.02067065869606,3.2412921671221286,3.306738471870186
0.023160831906854862,H,3.00002818387033,3.2164759600738364,3.269324853530122
0.023306055436682627,H,2.979443164860582,3.191755244716853,3.2322037986184284
0.02345127896651039,H,2.958916928480829,3.167131466162232,3.1953764388986112
0.023596502496338156,H,2.9384507740769754,3.1426060302995302,3.1588437960963573
0.02374172602616592,H,2.9180459736499427,3.1181803041148957,3.1226067842840393
0.023886949555993686,U,2.8977037719858236,3.0938556160172515,3.0866662122592463
0.02403217308582145,U,2.8774253867928334,3.0696332561722808,3.0510227859157117
0.02417739661564927,U,2.8572120088448805,3.0455144768437887,3.0156771106048734
0.024322620145477036,U,2.8370648021315708,3.0215004927421982,2.980629693486703
0.0244678436753048,U,2.816984904014328,2.997592481379652,2.9458809458680544
0.024613067205132566,U,2.796973425388597,2.9737915834316273,2.9114311855273884
0.02475829073496033,U,2.7770314508517786,2.950098903104541,2.877280639024332
0.024903514264788096,U,2.7571600388767963,2.9265155085091146,2.84342944399285
0.02504873779461586,U,2.737360221991027,2.9030424320391184,2.8098776514168367
0.025193961324443626,U,2.7176330069604444,2.8796806707552447,2.7766252278869445
0.025339184854271446,U,2.6979793749787566,2.8564311867737247,2.7436720578375278
0.02548440838409921,U,2.6784002818613772,2.8332949076594844,2.711017945762798
0.025629631913926976,U,2.658896658243963,2.8102727268234,2.6786626184110283
0.02577485544375474,U,2.6394694097854208,2.787365503923478,2.6466057269560963
0.025920078973582505,U,2.620119417375166,2.7645740652696444,2.6148468491453785
0.02606530250341027,U,2.600847537344405,2.7418992042318266,2.5833854914232637
0.026210526033238035,U,2.5816546016813033,2.719341681651063,2.552221091029568
0.0263557495630658,U,2.562541418249878,2.6969022262533815,2.5213530180720425
0.02650097309289362,U,2.543508771012364,2.6745815350661926,2.4907805775724974
0.026646196622721385,U,2.5245574202549896,2.6523802738369215,2.4605030114859034
0.02679142015254915,U,2.5056881028168303,2.6302990774535804,2.4305195006917923
0.026936643682376915,U,2.486901532321769,2.608338550367131,2.40082916695774
0.02708186721220468,U,2.4681983994132124,2.5864992670153146,2.371431074874243
0.027227090742032445,U,2.4495793719915326,2.564781772247762,2.3423242337607326
0.02737231427186021,U,2.4310450954539835,2.5431865817520927,2.313507599542287
0.027517537801687975,U,2.412596192936994,2.5217141824808755,2.2849800765967863
0.027662761331515795,U,2.3942332655606378,2.5003650330791114,2.2567405195722134
0.02780798486134356,U,2.3759568926751777,2.47913956431217,2.2287877351738614
0.027953208391171325,U,2.357767632109448,2.4580381794937827,2.201120483921203
0.02809843192099909,U,2.339666020421041,2.437061254914112,2.173737481874348
0.028243655450826854,U,2.3216525731480546,2.4162091402675103,2.14663740232993
0.02838887898065462,U,2.303727785062324,2.3954821590799207,2.1198188774862268
0.028534102510482384,U,2.28589213042395,2.3748806091356114,2.093280500077606
0.02867932604031015,U,2.268146063237032,2.354404762903179,2.0670208249781234
0.028824549570137914,U,2.25049001750645,2.3340548679605755,2.041038370774376
0.028969773099965734,U,2.232924407495538,2.313831147418999,2.0153316213075168
0.0291149966297935,U,2.2154496279846243,2.29373380034555,1.9898990271846146
0.029260220159621264,U,2.1980660545301425,2.273763002184369,1.9647390072592463
0.02940544368944903,U,2.180774043724368,2.2539189051762465,1.939849950081643
0.029550667219276794,U,2.1635739334555675,2.234201638776475,1.915230215318283
0.02969589074910456,U,2.1464660431684357,2.214611310070812,1.8908781351412882
0.029841114278932324,U,2.129450674124772,2.19514800418945,1.8667920155875537
0.02998633780876009,U,2.1125281096642183,2.1758117847188156,1.8429701378879892
0.03013156133858791,U,2.0956986154650066,2.156602694111105,1.8194107597669589
0.030276784868415674,U,2.0789624398045823,2.1375207540914745,1.7961121167122092
0.03042200839824344,U,2.0623198138199874,2.1185659660626466,1.7730724232153756
0.030567231928071203,U,2.0457709517679596,2.0997383115069383,1.750289873983508
0.03071245545789897,U,2.0293160512845803,2.0810377523856043,1.7277626451217358
0.030857678987726733,U,2.012955293644461,2.062464231535267,1.7054888952873863
0.031002902517554498,U,1.9966888440192836,2.0440176730615223,1.683466766815866
0.031148126047382263,U,1.9805168517357084,2.0256979827294446,1.6616943868185547
0.03129334957721008,U,1.9644394505324585,2.007505048351051,1.640169868253089
0.03143857310703785,U,1.9484567588166173,1.9894387401695581,1.6188913109662888
0.03158379663686561,U,1.932568879918919,1.971498911240347,1.5978568027100786
0.03172902016669338,U,1.9167759023481055,1.9536853978086322,1.577064420130742
0.03187424369652114,U,1.9010779000441662,1.9359980196836915,1.5565122297319283
0.03201946722634891,U,1.8854749326304159,1.918436580609605,1.536198288811556
0.03216469075617667,U,1.8699670456643847,1.9010008686324857,1.5161206463732506
0.03230991428600444,U,1.8545542708873881,1.883690656464068,1.4962773440124526
0.03245513781583226,U,1.8392366264727493,1.8665057018416444,1.4766664167776407
0.03260036134566002,U,1.8240141172726532,1.849445747884334,1.457285894007156
0.03274558487548779,U,1.8088867350634414,1.8325105234455041,1.4381338001417672
0.03289080840531555,U,1.793854458789441,1.8156997434614612,1.419208155513585
0.03303603193514332,U,1.7789172548051992,1.79901310929625,1.4005069771116285
0.03318125546497108,U,1.7640750771160643,1.7824503090825934,1.3820282793243135
0.03332647899479885,U,1.7493278676170851,1.7660110180588737,1.363770074659534
0.03347170252462661,U,1.7346755563301635,1.7496948989021888,1.3457303744423608
0.03361692605445443,U,1.7201180616394474,1.733501602057389,1.3279071894911119
0.0337621495842822,U,1.7056552905249036,1.7174307660621622,1.3102985307718864
0.03390737311410996,U,1.6912871387939463,1.7014820178680006,1.2929024100321524
0.03405259664393773,U,1.6770134913112817,1.6856549731571613,1.275716840413705
0.03419782017376549,U,1.6628342222266927,1.669949236655552,1.2587398370453493
0.03434304370359326,U,1.6487491952009175,1.654364402441501,1.2419694176158085
0.03448826723342102,U,1.6347582636294835,1.6389000542504548,1.2254036029271262
0.034633490763248787,U,1.6208612708644932,1.6235557657755257,1.2090404174290104
0.03477871429307661,U,1.6070580504343255,1.6083311009639294,1.1928778897345342
0.03492393782290437,D,1.593348426261286,1.5932256143093484,1.176914053117522
0.03506916135273214,D,1.5797322128770412,1.5782388511400287,1.1611469459920025
0.0352143848825599,D,1.5662092156359506,1.5633703479029057,1.145574612374142
0.035359608412387666,D,1.5527792309262274,1.5486196324434744,1.1301951023270624
0.03550483194221543,D,1.539442046378857,1.533986224281612,1.115006472388793
0.035650055472043196,D,1.5261974410743242,1.5194696348831904,1.100006785983899
0.03579527900187096,D,1.5130451857470992,1.505069367927671,1.0851941138190087
0.035940502531698726,D,1.4999850429878456,1.49078491957151,1.0705665342626416
0.036085726061526546,D,1.487016767443393,1.4766157787074852,1.056122133709792
0.03623094959135431,D,1.4741401060144084,1.4625614272199776,1.041859006931464
0.036376173121182076,D,1.461354798050744,1.448621340236099,1.0277752574096441
0.03652139665100984,D,1.4486605755445134,1.4347949863728344,1.0138689976579682
0.036666620180837606,D,1.4360571633208439,1.421081827980112,1.000138349528481
0.03681184371066537,D,1.4235442792262816,1.4074813213798352,0.9865814445048541
0.036957067240493136,D,1.4111216343148896,1.39399291710094,0.9731964239822469
0.0371022907703209,D,1.3987889330319918,1.3806160601104451,0.9599814395343597
0.03724751430014872,D,1.3865458733955545,1.3673501900405596,0.9469346531678448
0.037392737829976486,D,1.3743921471752933,1.3541947414118272,0.9340542375644204
0.03753796135980425,D,1.3623274400693106,1.3411491438523935,0.9213383763110747
0.037683184889632015,D,1.3503514318785113,1.328212822313336,0.9087852641185832
0.03782840841945978,D,1.338463796678559,1.3153851972801873,0.8963931070287067
0.037973631949287545,D,1.3266642029895734,1.3026656849805742,0.8841601226103648
0.03811885547911531,D,1.3149523139433985,1.29005369758809,0.8720845401450548
0.038264079008943075,D,1.30332778744858,1.2775486434223682,0.8601646008017779
0.038409302538770895,D,1.291790276352988,1.2651499271454152,0.848398557801912
0.03855452606859866,D,1.280339428604091,1.2528569499542552,0.8367846765740932
0.038699749598426425,D,1.2689748874068998,1.2406691097698277,0.8253212348995327
0.03884497312825419,D,1.2576962913796041,1.2285858014223083,0.8140065230480754
0.038990196658081955,D,1.246503274706862,1.2166064168327648,0.8028388439050365
0.03913542018790972,D,1.2353954672908243,1.2047303451912723,0.7918165130894077
0.039280643717737485,D,1.2243724948997896,1.192956973131422,0.7809378590634137
0.03942586724756525,D,1.2134339793146534,1.1812856849013689,0.7702012232337903
0.03957109077739307,D,1.2025795384729763,1.1697158625313822,0.7596049600450546
0.039716314307220835,D,1.1918087866108937,1.1582468859979804,0.7491474370649696
0.0398615378370486,D,1.1811213344026559,1.1468781333845808,0.7388270350623664
0.040006761366876364,D,1.170516789097992,1.1356089810388914,0.728642148077772
0.04015198489670413,D,1.1599947546572167,1.1244388037269057,0.7185911834867994
0.040297208426531894,D,1.1495548318841218,1.1133669747836066,0.7086725620567514
0.04044243195635966,D,1.139196618556639,1.1023928662604445,0.6988847179965119
0.040587655486187424,D,1.1289197095553432,1.0915158490695749,0.6892260990000351
0.040732879016015244,D,1.1187236969897347,1.080735293124922,0.6796951662835299
0.04087810254584301,D,1.1086081703224202,1.0700505674801188,0.6702903946166834
0.041023326075670774,D,1.0985727164910617,1.0594610404633358,0.6610102723480215
0.04116854960549854,D,1.0886169200282712,1.0489660798090281,0.6518533014246004
0.041313773135326304,D,1.0787403631793382,1.038565052786698,0.6428179974063105
0.04145899666515407,D,1.0689426260178938,1.0282573263266512,0.6339028894748953
0.041604220194981834,D,1.0592232865594602,1.0180422671428195,0.6251065204378898
0.0417494437248096,D,1.0495819208729793,1.0079192418526624,0.6164274467276578
0.04189466725463742,D,1.0400181031902358,0.9978876170942326,0.6078642383957169
0.042039890784465184,D,1.0305314060133268,0.9879467596403877,0.599415479102544
0.04218511431429295,D,1.0211214002200606,0.9780960365102319,0.591079766102887
0.04233033784412071,D,1.0117876551673726,0.9683348150778157,0.582855710226984
0.04247556137394848,D,1.0025297387928174,0.9586624631780998,0.5747419358576301
0.04262078490377624,D,0.9933472177140628,0.9490783492103049,0.5667370809033491
0.04276600843360401,D,0.9842396573264575,0.939581842238559,0.5588397967677994
0.04291123196343177,D,0.9752066218986993,0.930172312090039,0.5510487483156067
0.04305645549325954,D,0.9662476746666128,0.9208491294504849,0.5433626138346385
0.04320167902308736,D,0.9573623779250268,0.9116116659572612,0.5357800849950349
0.04334690255291512,D,0.9485502931178326,0.9024592942899102,0.5282998668049563
0.04349212608274289,D,0.9398109809261925,0.8933913882582771,0.5209206775633392
0.04363734961257065,D,0.9311440013549317,0.8844073228882494,0.5136412488096336
0.04378257314239842,D,0.9225489138171422,0.8755064745051481,0.5064603252708303
0.04392779667222618,D,0.9140252772170411,0.8666882208147495,0.4993766648056543
0.04407302020205395,D,0.9055726500310222,0.8579519409820844,0.4923890383463403
0.04421824373188171,D,0.8971905903870336,0.8492970157079772,0.4854962298378255
0.04436346726170953,D,0.888878656142222,0.8407228273033273,0.4786970361746318
0.0445086907915373,D,0.8806364049588903,0.8322287597613139,0.4719902671355751
0.04465391432136506,D,0.8724633943787826,0.8238141988273588,0.46537474531621614
0.04479913785119283,D,0.8643591818957411,0.8154785320670895,0.45884930605941104
0.04494436138102059,D,0.8563233250267115,0.8072211489321854,0.45241279738380785
0.04508958491084836,D,0.8483553813811815,0.7990414408241872,0.4460640799106525
0.04523480844067612,D,0.8404549087289939,0.7909388011563875,0.4398020267886824
0.04538003197050389,D,0.832621465066627,0.7829126254136884,0.4336255236175593
0.04552525550033171,D,0.8248546086819273,0.7749623112105705,0.42753346836959283
0.04567047903015947,D,0.8171538982173129,0.767087258347207,0.42152477131006366
0.04581570255998724,D,0.8095188927314859,0.7592868688636746,0.41559835491615893
0.045960926089815,D,0.8019491517596571,0.7515605470923752,0.4097531537945574
0.04610614961964277,D,0.7944442353723394,0.7439076997086842,0.4039881145978418
0.04625137314947053,D,0.7870037042326494,0.7363277357798341,0.3983021959397109
0.046396596679298296,D,0.7796271196522544,0.7288200668120763,0.3926943683091588
0.04654182020912606,D,0.7723140436458922,0.7213841067961843,0.3871636139835866
0.04668704373895388,D,0.7650640389844898,0.7140192722512626,0.3817089269410195
0.04683226726878165,D,0.7578766692470036,0.7067249822670172,0.37632931277146553
0.04697749079860941,D,0.7507514988708222,0.6995006585443118,0.3710237885874186
0.047122714328437176,D,0.7436880932009293,0.69234572543429,0.36579138293366176
0.04726793785826494,D,0.7366860185377653,0.6852596099759173,0.3606311356963622
0.047413161388092706,D,0.7297448421837681,0.6782417419320047,0.355542098011561
0.04755838491792047,D,0.7228641324887021,0.671291553823823,0.35052333217308346
0.047703608447748236,D,0.7160434588937287,0.6644084809642298,0.345573911539957
0.047848831977576056,D,0.7092823919742839,0.6575919614894293,0.340692920443335
0.04799405550740382,D,0.7025805034817212,0.650841436389332,0.3358794540930638
0.048139279037231586,D,0.6959373663838092,0.6441563495365542,0.331132618483839
0.04828450256705935,D,0.6893525549040653,0.6375361477141597,0.3264515303011017
0.048429726096887116,D,0.682825644559937,0.6309802806420064,0.32183531682662886
0.04857494962671488,D,0.6763562121998639,0.6244882010019297,0.31728311584394
0.048720173156542645,D,0.6699438360392626,0.618059364461637,0.31279407554350774
0.04886539668637041,D,0.6635880956953842,0.6116932296973583,0.30836735442784285
0.04901062021619823,D,0.6572885722211468,0.6053892584154146,0.30400212121647563
0.049155843746025996,D,0.6510448481379093,0.5991469153725156,0.2996975547509202
0.04930106727585376,D,0.6448565074671985,0.5929656683949962,0.295452843899547
0.049446290805681525,D,0.6387231357614375,0.5868449883968956,0.291267187462532
0.04959151433550929,D,0.6326443201336913,0.5807843493970238,0.28713979407684787
0.049736737865337055,D,0.6266196492864267,0.574783228534883,0.2830698821213373
0.04988196139516482,D,0.6206487135392942,0.5688411060856149,0.27905667962186664
0.050027184924992585,D,0.6147311048560103,0.5629574654739277,0.2750994241567079
0.05017240845482035,D,0.6088664168702739,0.5571317932870062,0.2711973627620131
0.05031763198464817,D,0.603054244910814,0.5513635792864937,0.26734975183750603
0.050462855514475935,D,0.5972941860254957,0.5456523164195131,0.26355585705249324
0.0506080790443037,D,0.5915858390046038,0.5399975008287833,0.25981495325199605
0.050753302574131465,D,0.5859288044032334,0.5343986318618219,0.25612632436327176
0.05089852610395923,D,0.5803226845628535,0.5288552120792592,0.2524892633025931
0.051043749633786994,D,0.574767083632041,0.5233667472623639,0.24890307188235303
0.05118897316361476,D,0.5692616075864046,0.5179327464196491,0.2453670607185418
0.051334196693442524,D,0.5638058642477021,0.5125527217927377,0.24188054913859766
0.051479420223270345,D,0.5583994633021917,0.5072261888613605,0.23844286508959156
0.05162464375309811,D,0.5530420163182358,0.5019526663476948,0.23505334504690575
