date,signal_source_date,money,N_risky,N_safe,wealth,signal_risky,signal_safe,trade_risky,trade_safe,trade_cash_risky,trade_cash_safe
2025-07-21,2025-07-18,15377.6351527808,797.8617969631335,308.1657628240754,219461.40088129725,0,1,0.0,56.05716768137559,0.0,-3844.4087881952
2025-07-22,2025-07-21,12302.231143305862,811.38251516475,308.1657628240754,217877.8066961874,1,0,13.520718201616402,0.0,-3075.557785826466,0.0
2025-07-23,2025-07-22,9964.90687415001,816.7714303723465,324.52298060343753,218392.44916918286,1,1,5.388915207596438,16.357217779362134,-1230.2354165617298,-1107.211874905557
2025-07-24,2025-07-23,7972.005218575003,816.7714303723465,353.9918358126728,221591.57066314545,0,1,0.0,29.46885520923523,0.0,-1993.0013046437507
2025-07-25,2025-07-24,10212.066724396669,827.8024390751117,283.19346865013824,220970.65911241714,1,-1,11.031008702765268,-70.79836716253456,-2553.0166810991673,4792.998466868646
2025-07-28,2025-07-25,11189.359068600641,839.8190198896995,226.5547749201106,221788.94303303797,1,-1,12.016580814587776,-56.638693730027654,-2797.3397671501607,3774.529990686887
2025-07-29,2025-07-28,9063.471479374975,844.6627371436126,241.38512791649399,220580.21836462288,1,1,4.843717253913105,14.830352996383402,-1118.9470962191328,-1007.0523865972195
2025-07-30,2025-07-29,9849.62961748939,855.3600192942531,193.10810233319518,219738.85417820266,1,-1,10.697282150640499,-48.2770255832988,-2462.407404372348,3248.4749077719703
2025-07-31,2025-07-30,7879.782491028453,855.3600192942531,222.75519500381674,222929.420793117,0,1,0.0,29.64709267062157,0.0,-1969.9456227571134
2025-08-01,2025-07-31,8705.934272687611,865.4949835232259,178.20415600305338,206581.20819232496,1,-1,10.134964228972771,-44.55103900076335,-2176.483568171903,3002.556552006151
2025-08-04,2025-08-01,47747.95633328587,692.3959868185807,142.5633248024427,203915.696338308,-1,-1,-173.09899670464517,-35.64083120061068,36636.40159602572,2405.5334052298094
2025-08-05,2025-08-04,38198.74705027936,737.0728839534104,142.5633248024427,205382.76896309896,1,0,44.676897134829666,0.0,-9549.686762569841,0.0
2025-08-06,2025-08-05,72910.63854092399,589.6583071627283,114.05065984195417,211756.67655362052,-1,-1,-147.41457679068208,-28.512664960488543,32771.734206437664,1939.775296736469
2025-08-07,2025-08-06,79380.36787087322,471.72664573018267,401.9423418996107,212343.62515638745,-1,1,-117.93166143254567,287.8916820576565,26314.092191282107,-19845.091967718305
2025-08-08,2025-08-07,63504.929339641545,543.0196187458334,401.9423418996107,212101.45138963065,1,0,71.2929730156508,0.0,-15876.232334910386,0.0
2025-08-11,2025-08-08,70031.69043684672,434.41569499666673,654.780067437681,211508.58223526186,-1,1,-108.6039237491667,252.8377255380704,24034.04865712346,-17507.922609211684
2025-08-12,2025-08-11,56025.91260300088,434.41569499666673,857.1666850884833,211557.50012716238,0,1,0.0,202.3866176508022,0.0,-14006.47815075022
2025-08-13,2025-08-12,56026.47286212691,434.41569499666673,857.1666850884833,212690.66976666346,0,0,0.0,0.0,0.0,0.0
2025-08-14,2025-08-13,45381.89683275298,458.6719224463132,931.2425439058583,214716.73776027357,1,1,24.256227449646452,74.07585881737498,-5602.703312685553,-5042.432981416998
2025-08-15,2025-08-14,36759.704027894266,478.3154106909178,990.9270696133675,215077.3638080074,1,1,19.64348824460459,59.68452570750928,-4538.235065172131,-4084.4115586549183
2025-08-18,2025-08-15,29775.658016196983,494.19517688065946,1039.8245023395198,214531.55879494094,1,1,15.87976618974165,48.89743272615237,-3676.0071624934553,-3308.4064462441092
2025-08-19,2025-08-18,24118.524175949486,507.2542341545214,1078.8670450009697,213829.77442632423,1,1,13.059057273861931,39.04254266144984,-2977.5955772777147,-2679.836019549943
