date,signal_source_date,money,N_risky,N_safe,wealth,signal_risky,signal_safe,trade_risky,trade_safe,trade_cash_risky,trade_cash_safe
2025-01-03,2025-01-02,33082.27774507904,290.6501688792697,1841.132213152851,207920.80391049187,-1,1,-290.6501688792697,555.3441326786678,65160.862070638614,-33082.27774507904
2025-01-06,2025-01-03,33080.02556293059,145.32508443963485,2405.0223791973276,207245.58522952948,-1,1,-145.32508443963485,563.8901660444766,33077.44255800468,-33080.02556293059
2025-01-07,2025-01-06,103659.21353917329,145.32508443963485,1202.5111895986638,206516.22530874706,0,-1,0.0,-1202.5111895986638,0.0,70578.85717598707
2025-01-08,2025-01-07,51830.12506565434,378.65747505025035,1202.5111895986638,207529.4253840152,1,0,233.33239061061553,0.0,-51830.12506565434,0.0
2025-01-10,2025-01-08,43626.73983424458,577.920923245014,601.2555947993319,205579.58448203187,1,-1,199.26344819476364,-601.2555947993319,-43626.73983424458,35422.83630158417
2025-01-13,2025-01-10,24540.28655717415,627.846738910195,738.7955900829675,205639.04302041067,1,1,49.92581566518098,137.5399952836355,-10906.794025410733,-8180.09551905805
2025-01-14,2025-01-13,23324.59476380198,734.9582164643045,369.39779504148373,205477.7495113871,1,-1,107.11147755410956,-369.39779504148373,-23324.59476380198,22108.65756756423
2025-01-15,2025-01-14,13120.21575548416,761.0661494980508,442.78930706085265,209490.1901703023,1,1,26.10793303374626,73.3915120193689,-5831.207002437404,-4373.405251828053
2025-01-16,2025-01-15,7380.195163673466,775.9310397589661,483.7541188137266,207648.08891204212,1,1,14.864890260915322,40.964811752873956,-3280.086739410429,-2460.065054557822
2025-01-17,2025-01-16,7380.268965625103,775.9310397589661,483.7541188137266,211959.75019031513,0,0,0.0,0.0,0.0,0.0
2025-01-21,2025-01-17,3690.17138415738,791.925887302506,483.7541188137266,215525.6803729488,1,0,15.994847543539933,0.0,-3690.17138415738,0.0
2025-01-22,2025-01-21,1845.104142935611,791.925887302506,514.7123894397338,218632.31489601417,0,1,0.0,30.958270626007142,0.0,-1845.104142935611
2025-01-23,2025-01-22,922.5612969885202,791.925887302506,530.2545746429668,218832.88534727282,0,1,0.0,15.542185203233,0.0,-922.5612969885202
2025-01-24,2025-01-23,518.9459189633383,792.9079721424303,533.1504086610606,218581.00394066516,1,1,0.9820848399242171,2.8958340180939035,-230.64263065037255,-172.98197298777941
2025-01-27,2025-01-24,259.47555421126395,794.0101535893311,533.1504086610606,220035.91826852103,1,0,1.1021814469009366,0.0,-259.47555421126395,0.0
2025-01-28,2025-01-27,8148.221035392931,828.2248134432998,266.5752043305303,221426.91922365074,1,-1,34.21465985396868,-266.5752043305303,-8148.221035392931,16036.963921819057
2025-01-29,2025-01-28,4074.151258801643,845.4102486857672,266.5752043305303,220653.39718576512,1,0,17.18543524246744,0.0,-4074.151258801643,0.0
2025-01-30,2025-01-29,2037.0960001571157,854.0920420946321,266.5752043305303,218912.82859760043,1,0,8.681793408864907,0.0,-2037.0960001571157,0.0
2025-01-31,2025-01-30,5099.805608773953,875.5486466298341,133.28760216526516,221362.6963734739,1,-1,21.45660453520203,-133.28760216526516,-5099.805608773953,8162.494846430789
2025-02-03,2025-01-31,2549.9283034150208,875.5486466298341,175.01152199537717,221118.39366986798,0,1,0.0,41.723919830112,0.0,-2549.9283034150208
2025-02-04,2025-02-03,1434.349014017656,878.1822434946783,182.91972195789887,225066.1564388498,1,1,2.6335968648442267,7.90819996252171,-637.4884506745137,-478.11633800588527
2025-02-05,2025-02-04,806.8293885981352,879.700602482514,187.33641462797178,219973.08774423637,1,1,1.518358987835658,4.416692670072915,-358.590839376949,-268.94312953271174
2025-02-06,2025-02-05,453.8460695017619,880.5451754535668,189.81141862878613,222356.47577898568,1,1,0.8445729710528243,2.4750040008143546,-201.7093642230053,-151.28202316725398
2025-02-07,2025-02-06,226.9253039812285,881.5354670094275,189.81141862878613,213920.69054179892,1,0,0.9902915558607396,0.0,-226.9253039812285,0.0
2025-02-10,2025-02-07,51493.75834674998,440.76773350471376,1016.7286594607025,217568.03511224216,-1,1,-440.76773350471376,826.9172408319164,102760.5891202657,-51493.75834674998
2025-02-11,2025-02-10,51395.41044950365,220.38386675235688,1804.8287663116398,220392.63394189673,-1,1,-220.38386675235688,788.1001068509372,51296.54761467385,-51395.41044950365
2025-02-12,2025-02-11,25697.962201804075,332.6363588851743,1804.8287663116398,221481.73064504593,1,0,112.25249213281738,0.0,-25697.962201804075,0.0
2025-02-13,2025-02-12,25698.219181426095,332.6363588851743,1804.8287663116398,223336.50027194087,0,0,0.0,0.0,0.0,0.0
2025-02-14,2025-02-13,14455.392842035073,360.7307232662909,1877.3528492297962,221677.6888834469,1,1,28.094364381116616,72.52408291815642,-6424.6190409044775,-4818.464280678358
2025-02-18,2025-02-14,7227.768697981747,360.7307232662909,1985.8564784647047,221271.54348166147,0,1,0.0,108.50362923490833,0.0,-7227.768697981747
2025-02-19,2025-02-18,48104.04376327872,180.36536163314545,1985.8564784647047,223218.47503485007,-1,0,-180.36536163314545,0.0,40876.20278761,0.0
2025-02-20,2025-02-19,57597.45648618481,438.78897624347724,992.9282392323523,222485.1338225086,1,-1,258.4236146103318,-992.9282392323523,-57597.45648618481,67090.38816865327
2025-02-21,2025-02-20,52557.24554993957,219.39448812173862,1756.4867097354654,220976.1718782097,-1,1,-219.39448812173862,763.5584705031132,47516.45863912946,-52557.24554993957
2025-02-24,2025-02-21,29563.746256347233,281.1661131787283,1901.196777901999,218839.81247052943,1,1,61.77162505698971,144.71006816653363,-13139.442780598769,-9854.582085449078
2025-02-25,2025-02-24,16629.77356526801,315.8983047551297,1981.5722498183547,220516.093291655,1,1,34.73219157640138,80.37547191635575,-7391.010473452449,-5543.257855089337
2025-02-26,2025-02-25,8314.969931501832,315.8983047551297,2103.3116424797427,219686.88563698862,0,1,0.0,121.7393926613878,0.0,-8314.969931501832
2025-02-27,2025-02-26,4157.526540600574,315.8983047551297,2164.121819308784,218056.8270981238,0,1,0.0,60.81017682904112,0.0,-4157.526540600574
2025-02-28,2025-02-27,37687.01398976642,157.94915237756484,2164.121819308784,219884.95182637867,-1,0,-157.94915237756484,0.0,33529.44587390044,0.0
2025-03-03,2025-02-28,53878.758807546285,78.97457618878242,2164.121819308784,221056.02809649077,-1,0,-78.97457618878242,0.0,16191.367947639965,0.0
2025-03-04,2025-03-03,30963.403514638463,39.48728809439121,2621.396487011291,216513.3265572079,-1,1,-39.48728809439121,457.27466770250686,8047.509434142568,-30963.403514638463
2025-03-05,2025-03-04,123689.61794735059,19.743644047195605,1310.6982435056455,216415.52274602756,-1,-1,-19.743644047195605,-1310.6982435056455,4113.7856857242405,88612.11911295274
2025-03-06,2025-03-05,125672.12949353975,9.871822023597803,1310.6982435056455,216746.00528090252,-1,0,-9.871822023597803,0.0,1981.2746500096691,0.0
2025-03-07,2025-03-06,126656.86648393562,4.935911011798901,1310.6982435056455,217959.45753135567,-1,0,-4.935911011798901,0.0,983.4802691009311,0.0
2025-03-10,2025-03-07,126658.13305260047,4.935911011798901,1310.6982435056455,217962.76550623,0,0,0.0,0.0,0.0,0.0
2025-03-11,2025-03-10,127144.57499779786,2.4679555058994507,1310.6982435056455,217455.7293255594,-1,0,-2.4679555058994507,0.0,485.17536386685003,0.0
2025-03-12,2025-03-11,63695.63613903942,1.2339777529497253,2254.732522995505,216071.7901640637,-1,1,-1.2339777529497253,944.0342794898597,245.42583453101062,-63695.63613903942
2025-03-13,2025-03-12,31907.95053414197,0.6169888764748627,2729.8145094212337,215370.2200357265,-1,1,-0.6169888764748627,475.0819864257287,119.627972883131,-31907.95053414197
2025-03-14,2025-03-13,15954.134806823658,0.6169888764748627,2967.1861965461644,215505.6485272045,0,1,0.0,237.3716871249306,0.0,-15954.134806823658
2025-03-17,2025-03-14,7977.147174085864,0.6169888764748627,3084.2482948404904,218272.71207635573,0,1,0.0,117.06209829432599,0.0,-7977.147174085864
2025-03-18,2025-03-17,111955.61115807512,0.6169888764748627,1542.1241474202452,216052.96317027346,0,-1,0.0,-1542.1241474202452,0.0,103978.38421251751
2025-03-19,2025-03-18,55978.36535709335,286.89277530948584,1542.1241474202452,215905.88056008198,1,0,286.275786433011,0.0,-55978.36535709335,0.0
2025-03-20,2025-03-19,41971.89898813771,143.44638765474292,2161.6710136344736,216381.6049389688,-1,1,-143.44638765474292,619.5468662142283,27964.8728355285,-41971.89898813771
2025-03-21,2025-03-20,41972.3187071276,143.44638765474292,2161.6710136344736,214377.99186395813,0,0,0.0,0.0,0.0,0.0
2025-03-24,2025-03-21,23609.665367052003,195.07083364096854,2279.1188218835186,215977.90264467057,1,1,51.624445986225616,117.44780824904521,-10493.184607578667,-7869.888455684
2025-03-25,2025-03-24,119877.93162288537,97.53541682048427,1139.5594109417593,216145.9617820651,-1,-1,-97.53541682048427,-1139.5594109417593,20064.011248981653,76204.01891019805
2025-03-26,2025-03-25,119879.13040220161,97.53541682048427,1139.5594109417593,217040.46856291895,0,0,0.0,0.0,0.0,0.0
2025-03-27,2025-03-26,159051.0364035186,97.53541682048427,569.7797054708797,217861.47520403517,0,-1,0.0,-569.7797054708797,0.0,39170.70721001295
2025-03-28,2025-03-27,89467.10263905898,303.8614674463031,1005.8586514047181,216815.4865140933,1,1,206.32605062581885,436.0789459338384,-39763.15672847066,-29822.367546352994
2025-03-31,2025-03-28,59187.16893683588,151.93073372315155,1856.2206910476339,217290.77196432627,-1,1,-151.93073372315155,850.3620396429159,28906.340563586367,-59187.16893683588
2025-04-01,2025-03-31,124011.89101862324,151.93073372315155,928.1103455238169,218032.55005010578,0,-1,0.0,-928.1103455238169,0.0,64824.13021009799
2025-04-02,2025-04-01,138903.1022787807,75.96536686157577,928.1103455238169,218130.14254830178,-1,0,-75.96536686157577,0.0,14889.971141247244,0.0
2025-04-03,2025-04-02,78133.77636176447,270.6076072889604,1294.3250394211086,218463.1676956769,1,1,194.64224042738465,366.2146938972918,-34726.12282745087,-26044.592120588153
2025-04-04,2025-04-03,145252.6279326448,135.3038036444802,647.1625197105543,212370.6981657615,-1,-1,-135.3038036444802,-647.1625197105543,23136.950423206115,43981.11980991059
2025-04-07,2025-04-04,178610.7462098248,67.6519018222401,323.58125985527715,211967.41196072547,-1,-1,-67.6519018222401,-323.58125985527715,11856.671941742805,21499.993809157855
2025-04-08,2025-04-07,184385.26922365298,33.82595091112005,323.58125985527715,211673.72080604977,-1,0,-33.82595091112005,0.0,5772.73690636608,0.0
2025-04-09,2025-04-08,187619.18278913136,16.912975455560026,323.58125985527715,212848.1002598761,-1,0,-16.912975455560026,0.0,3232.069712786131,0.0
2025-04-10,2025-04-09,200279.3268415384,8.456487727780013,161.79062992763858,212937.59470211752,-1,-1,-8.456487727780013,-161.79062992763858,1532.484716351155,11125.78314422798
2025-04-11,2025-04-10,201063.00505727844,4.228243863890007,161.79062992763858,213075.80923189234,-1,0,-4.228243863890007,0.0,781.6754224716235,0.0
2025-04-14,2025-04-11,201450.03956325198,2.1141219319450033,161.79062992763858,213226.56947383835,-1,0,-2.1141219319450033,0.0,385.023875922963,0.0
2025-04-15,2025-04-14,207101.42398157233,2.1141219319450033,80.89531496381929,213130.46904951287,0,-1,0.0,-80.89531496381929,0.0,5649.369917924692
2025-04-16,2025-04-15,116495.71593514434,299.113337242742,638.3393937394077,213107.26842165279,1,1,296.99921531079696,557.4440787755884,-51775.87374895304,-38831.90531171478
2025-04-17,2025-04-16,65529.49550192083,467.84180094758085,946.2348686665191,213412.828801186,1,1,168.7284637048389,307.89547492711137,-29124.220223075925,-21843.165167306943
2025-04-21,2025-04-17,98988.98023446424,467.84180094758085,473.11743433325955,210727.10323317756,0,-1,0.0,-473.11743433325955,0.0,33458.829437588385
2025-04-22,2025-04-21,55681.85819489996,610.742214261477,731.5567605803355,213989.20137533214,1,1,142.90041331389614,258.43932624707594,-24747.492531066648,-18560.619398299987
2025-04-23,2025-04-22,31321.358445083577,687.821966658559,878.1203015891606,218094.9033418912,1,1,77.07975239708198,146.563541008825,-13920.603753370478,-10440.452815027858
2025-04-24,2025-04-23,15660.835829334015,687.821966658559,1100.3324401485877,221515.2253940414,0,1,0.0,222.2121385594272,0.0,-15660.835829334015
2025-04-25,2025-04-24,7830.496218846155,687.821966658559,1212.3821056014729,222548.27279455654,0,1,0.0,112.04966545288521,0.0,-7830.496218846155
2025-04-28,2025-04-25,36191.332522590536,343.9109833292795,1731.1238656187275,221519.6633380081,-1,1,-343.9109833292795,518.7417600172547,64552.090521372724,-36191.332522590536
2025-04-29,2025-04-28,36191.694435915764,343.9109833292795,1731.1238656187275,222355.51265813125,0,0,0.0,0.0,0.0,0.0
2025-04-30,2025-04-29,36192.05635286013,343.9109833292795,1731.1238656187275,221670.94415126284,0,0,0.0,0.0,0.0,0.0
2025-05-01,2025-04-30,48079.97395455964,596.6973909318165,865.5619328093637,221539.34552451083,1,-1,252.78640760253697,-865.5619328093637,-48079.97395455964,59967.52963569561
2025-05-02,2025-05-01,48080.454754299186,596.6973909318165,865.5619328093637,221711.378658753,0,0,0.0,0.0,0.0,0.0
2025-05-05,2025-05-02,24040.467779423365,596.6973909318165,1210.5740450945577,219587.91317666887,0,1,0.0,345.012112285194,0.0,-24040.467779423365
2025-05-06,2025-05-05,66228.91164017962,596.6973909318165,605.2870225472789,218812.0961147968,0,-1,0.0,-605.2870225472789,0.0,42188.20345607846
2025-05-07,2025-05-06,33114.78696464801,772.1771523991483,605.2870225472789,221420.55028083152,1,0,175.47976146733188,0.0,-33114.78696464801,0.0
